,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,916.2950000000001,15.944542438761983,2528.0281512340543,284.8857252807484,3291.330311025854,2530.9494518394986,92.01604278623218,90.20581005455017,750.3034152876133,20.762113183943335,1417,-3.0,-6.471713138733701
1,916.3050000000001,15.944542438761983,2529.2780256028873,215.80944921200745,3291.330311025854,2530.9494518394986,92.01604278623218,90.2007176474833,750.3034152876133,20.76236341223813,1417,-2.9999999587665807,-6.468600914226828
2,916.315,15.945485060891638,2529.277271917064,215.80629209973506,3291.339073377854,2530.9494518394986,92.01592631621985,90.19562645299634,750.223733660579,20.762613619343657,1417,-2.999999944905995,-6.467906406460495
3,916.325,15.946427571559713,2529.2771854751327,215.78776497694827,3291.3478350033897,2530.9494518394986,92.01580984639114,90.19053086543218,750.1440587826107,20.762863854702942,1417,-2.9999999710813308,-6.467210288245024
4,916.335,15.947370970285256,2529.2770991648695,215.76921637204293,3291.3565976342875,2530.9494518394986,92.01569337674607,90.18543674850685,750.0643749051387,20.763114075927888,1417,-2.999999997253493,-6.466513440542993
5,916.345,15.948314213227825,2529.277012612356,215.75068126046838,3291.3653597858024,2530.9494518394986,92.01557690728463,90.18034409805134,749.9846955298661,20.763364283042893,1417,-3.0000000234606397,-6.465816680782267
6,916.355,15.949257301056306,2529.2769260435552,215.7321544075958,3291.374121458782,2530.9494518394986,92.0154604380068,90.17525291825692,749.9050206490487,20.763614476020834,1417,-3.000000049667575,-6.465120007895202
7,916.3650000000001,15.950200232953527,2529.2768394581713,215.71363583784637,3291.3828826524996,2530.9494518394986,92.01534396891262,90.17016320848471,749.8253502692799,20.76386465486581,1417,-3.0000000758743224,-6.464423422543191
8,916.3750000000001,15.951143008960642,2529.2767528564004,215.6951255423013,3291.3916433670947,2530.9494518394986,92.01522750000201,90.16507496810243,749.7456843892571,20.764114819581874,1417,-3.000000102080853,-6.463726924713005
9,916.3850000000001,15.952085629117697,2529.276666238254,215.6766235164622,3291.40040360271,2530.9494518394986,92.015111031275,90.1599881964741,749.6660230076872,20.764364970173105,1417,-3.000000128287166,-6.463030514392757
10,916.3950000000001,15.9530280934654,2529.2765796037443,215.65812975589046,3291.4091633594817,2530.9494518394986,92.01499456273156,90.15490289296416,749.5863661232705,20.764615106643586,1417,-3.000000154493261,-6.462334191569998
11,916.4050000000001,15.95397040204447,2529.2764929528817,215.63964425594705,3291.417922637551,2530.9494518394986,92.01487809437168,90.14981905693736,749.5067137347087,20.76486522899739,1417,-3.000000180699137,-6.46163795623227
12,916.4150000000001,15.954912554895634,2529.2764062856777,215.62116701214674,3291.42668143706,2530.9494518394986,92.01476162619534,90.14473668775878,749.4270658407033,20.765115337238594,1417,-3.0000002069047937,-6.460941808367125
13,916.4250000000001,15.955854552059582,2529.2763196021424,215.60269801986593,3291.435439758147,2530.9494518394986,92.01464515820253,90.13965578479387,749.347422439957,20.765365431371276,1417,-3.0000002331102307,-6.460245747962095
14,916.4350000000001,15.956796393576997,2529.276232902288,215.58423727463256,3291.444197600952,2530.9494518394986,92.01452869039322,90.13457634740838,749.2677835311724,20.7656155113995,1417,-3.000000259315446,-6.4595497750047315
15,916.445,15.957738079488573,2529.276146186126,215.56578477208478,3291.4529549656168,2530.9494518394986,92.01441222276743,90.12949837496848,749.1881491130534,20.765865577327343,1417,-3.00000028552044,-6.4588538894825565
16,916.455,15.95867960983496,2529.276059453666,215.54734050747174,3291.461711852278,2530.9494518394986,92.01429575532514,90.12442186684063,749.1085191843039,20.766115629158865,1417,-3.0000003117252123,-6.458158091383117
17,916.465,15.959620984656825,2529.275972704921,215.5289044762426,3291.470468261079,2530.9494518394986,92.01417928806632,90.11934682239165,749.0288937436286,20.76636566689814,1417,-3.0000003379297615,-6.457462380693943
18,916.475,15.960562203994806,2529.275885939901,215.5104766740887,3291.4792241921555,2530.9494518394986,92.01406282099094,90.11427324098867,748.9492727897326,20.766615690549227,1417,-3.0000003641340887,-6.456766757402564
19,916.4850000000001,15.961503267889555,2529.2757991586163,215.4920570964219,3291.487979645651,2530.9494518394986,92.01394635409902,90.10920112199925,748.8696563213218,20.766865700116195,1417,-3.0000003903381907,-6.456071221496503
20,916.4950000000001,15.96244417638169,2529.27571236108,215.47364573864,3291.4967346217045,2530.9494518394986,92.01382988739051,90.1041304647912,748.7900443371026,20.7671156956031,1417,-3.0000004165420684,-6.455375772963301
21,916.5050000000001,15.963384929511816,2529.2756255473014,215.45524259634166,3291.5054891204536,2530.9494518394986,92.01371342086544,90.0990612687327,748.7104368357817,20.767365677014,1417,-3.0000004427457205,-6.454680411790463
22,916.5150000000001,15.96432552732056,2529.275538717293,215.4368476649507,3291.5142431420395,2530.9494518394986,92.01359695452378,90.09399353319232,748.6308338160666,20.767615644352958,1417,-3.0000004689491475,-6.453985137965522
23,916.5250000000001,15.965265969848494,2529.275451871065,215.41846094009006,3291.5229966866004,2530.9494518394986,92.0134804883655,90.0889272575389,748.5512352766655,20.767865597624027,1417,-3.000000495152347,-6.453289951475988
24,916.5350000000001,15.96620625713622,2529.2753650086283,215.40008241711593,3291.531749754277,2530.9494518394986,92.01336402239059,90.0838624411417,748.4716412162867,20.76811553683126,1417,-3.0000005213553207,-6.452594852309386
25,916.5450000000001,15.967146389224293,2529.275278129995,215.38171209153438,3291.5405023452067,2530.9494518394986,92.01324755659905,90.07879908337026,748.3920516336394,20.768365461978707,1417,-3.0000005475580656,-6.45189984045323
26,916.5550000000001,15.968086366153296,2529.2751912351746,215.36334995899978,3291.5492544595313,2530.9494518394986,92.01313109099087,90.07373718359446,748.3124665274335,20.768615373070425,1417,-3.0000005737605826,-6.451204915895016
27,916.565,15.96902618796377,2529.2751043241806,215.34499601497802,3291.558006097388,2530.9494518394986,92.01301462556602,90.06867674118458,748.2328858963789,20.76886527011046,1417,-3.0000005999628705,-6.450510078622273
