,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],AOA [deg]
0,803.2500000000002,511.459473749786,2546.516294260516,178.51104494843395,88221.69450640798,2549.4319073074753,75.3429734016991,75.36877831835277,750.2691006555738,17.44446751538254,4000.0,0.799090567052826
1,803.2600000000002,511.459473749786,2542.2989352996487,182.06906527944574,88221.69450640798,2549.4319073074753,75.3429734016991,75.39340210049987,750.2691006555738,17.444676873100093,4000.0,0.7840476951992063
2,803.2700000000002,511.2839457392306,2542.431333516593,181.8190372234314,88219.48896404532,2549.4319073074753,75.34230394487092,75.41802022426066,750.2691006555738,17.444886333416736,3999.9,0.7785972432260172
3,803.2800000000002,511.10839926581014,2542.4866745907184,181.78524608879732,88217.28342168264,2549.4319073074753,75.34163450800982,75.44270844982485,750.2691006555738,17.44509565692804,3999.8,0.7728788382111955
4,803.2900000000002,510.93233320268826,2542.5401133133028,181.7569903794603,88215.07787932,2549.4319073074753,75.34096509111338,75.46738566031065,750.2691006555738,17.445305048934284,3999.7000000000003,0.7671423728869503
5,803.3000000000002,510.75628385658604,2542.5936202150124,181.72833766598706,88212.87233695734,2549.4319073074753,75.34029569417918,75.4920520389136,750.2691006555738,17.445514509132956,3999.6000000000004,0.7614143573332108
6,803.3100000000002,510.58025010385694,2542.6470164275584,181.69979161911525,88210.66679459468,2549.4319073074753,75.33962631720482,75.5167073975792,750.2691006555738,17.445724037925544,3999.5000000000005,0.7556940964394757
7,803.3200000000003,510.40423327766257,2542.7003080432223,181.6713345579687,88208.46125223202,2549.4319073074753,75.33895696018787,75.5413517308738,750.2691006555738,17.445933635280763,3999.4000000000005,0.7499816429380068
8,803.3300000000003,510.22823350307175,2542.753494841185,181.6429674377227,88206.25570986937,2549.4319073074753,75.33828762312594,75.56598503249415,750.2691006555738,17.446143301169002,3999.3000000000006,0.7442769832970922
9,803.3400000000003,510.05225091091404,2542.8065770159774,181.61469004092052,88204.0501675067,2549.4319073074753,75.33761830601658,75.59060729657185,750.2691006555738,17.446353035559653,3999.2000000000007,0.7385801056961934
10,803.3500000000003,509.87628562914483,2542.859554747615,181.58650219275142,88201.84462514405,2549.4319073074753,75.33694900885739,75.61521851726116,750.2691006555738,17.4465628384221,3999.100000000001,0.7328909981845495
11,803.3600000000002,509.7003377855714,2542.9124282167822,181.5584037159987,88199.63908278139,2549.4319073074753,75.33627973164597,75.63981868874215,750.2691006555738,17.446772709725707,3999.000000000001,0.727209648833847
12,803.3700000000002,509.52440750783336,2542.9651976038617,181.53039443384378,88197.43354041873,2549.4319073074753,75.3356104743799,75.66440780521971,750.2691006555738,17.446982649439825,3998.900000000001,0.7215360457339753
13,803.3800000000002,509.3484949234075,2543.017863088972,181.5024741696066,88195.22799805609,2549.4319073074753,75.3349412370568,75.68898586092345,750.2691006555738,17.447192657533783,3998.800000000001,0.7158701769933842
14,803.3900000000002,509.1726001596094,2543.070424851965,181.47464274718422,88193.02245569343,2549.4319073074753,75.3342720196742,75.7135528501077,750.2691006555738,17.4474027339769,3998.700000000001,0.7102120307390457
15,803.4000000000002,508.9967233435911,2543.1228830724267,181.44689999044184,88190.81691333077,2549.4319073074753,75.33360282222976,75.73810876705149,750.2691006555738,17.447612878738475,3998.6000000000013,0.7045615951164401
16,803.4100000000002,508.8208646023441,2543.1752379296754,181.4192457237003,88188.61137096811,2549.4319073074753,75.33293364472104,75.76265360605844,750.2691006555738,17.447823091787786,3998.5000000000014,0.6989188582895212
17,803.4200000000002,508.6450240626953,2543.2274896027643,181.39167977150046,88186.40582860545,2549.4319073074753,75.33226448714565,75.78718736145682,750.2691006555738,17.44803337309411,3998.4000000000015,0.69328380844071
18,803.4300000000002,508.46920185131114,2543.27963827048,181.3642019588528,88184.20028624279,2549.4319073074753,75.33159534950119,75.8117100275994,750.2691006555738,17.44824372262669,3998.3000000000015,0.6876564337708665
19,803.4400000000003,508.2933980946935,2543.331684111343,181.3368121107776,88181.99474388013,2549.4319073074753,75.33092623178521,75.83622159886352,750.2691006555738,17.448454140354766,3998.2000000000016,0.6820367224992716
20,803.4500000000003,508.1176129191826,2543.38362730361,181.30951005287014,88179.78920151746,2549.4319073074753,75.33025713399536,75.86072206965095,750.2691006555738,17.44866462624756,3998.1000000000017,0.6764246628636039
21,803.4600000000003,507.9418464509562,2543.4354680252695,181.28229561079792,88177.5836591548,2549.4319073074753,75.32958805612923,75.88521143438786,750.2691006555738,17.44887518027427,3998.000000000002,0.6708202431199237
22,803.4700000000003,507.7660988160277,2543.4872064540486,181.25516861061007,88175.37811679214,2549.4319073074753,75.3289189981844,75.90968968752486,750.2691006555738,17.449085802404092,3997.900000000002,0.6652234515426523
23,803.4800000000002,507.59037014024926,2543.538842767407,181.22812887859672,88173.1725744295,2549.4319073074753,75.3282499601585,75.93415682353691,750.2691006555738,17.449296492606198,3997.800000000002,0.6596342764245504
