,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],AOA [deg]
0,42.79,708.2107375292745,2546.5383969603013,173.21159437278695,121751.06389643357,2548.6724175596073,99.60380369166174,75.10717254950912,750.5162969094079,0.7759508792837168,2700.0,0.8626216924361696
1,42.8,708.2107375292745,2538.0102907690516,182.43468492027478,121751.06389643357,2548.6724175596073,99.60380369166174,75.14648910964519,750.5162969094079,0.7761595103185766,2700.0,0.8319903472234373
2,42.81,707.6462738373824,2538.3802750576297,181.8855952499413,121715.20178535343,2548.6724175596073,99.60371245528903,75.18577543825526,750.5162969094079,0.7763683051724368,2699.9,0.8237813481418952
3,42.82,707.0806297175412,2538.506776129001,181.8296882666296,121679.10153178599,2548.6724175596073,99.60362122185562,75.22521737726998,750.5162969094079,0.7765768815659729,2699.8,0.8147191294772176
4,42.83,706.5135378569413,2538.626923755111,181.78692676040816,121643.00664383337,2548.6724175596073,99.60352999135836,75.2646203132219,750.5162969094079,0.776785567429259,2699.7000000000003,0.8056105139126896
5,42.839999999999996,705.9467613610972,2538.7471976468046,181.74321116472194,121606.91712710186,2548.6724175596073,99.60343876379709,75.30398458028276,750.5162969094079,0.776994361979863,2699.6000000000004,0.7965258521076352
6,42.85,705.3802980901042,2538.866992354995,181.69977381164534,121570.83298719393,2548.6724175596073,99.60334753917162,75.34330967490322,750.5162969094079,0.7772032661459666,2699.5000000000005,0.7874628265866829
7,42.86,704.8141534996662,2538.9863360768054,181.65655728696754,121534.75422970924,2548.6724175596073,99.6032563174818,75.38259560365479,750.5162969094079,0.7774122798177939,2699.4000000000005,0.7784215929180109
8,42.87,704.2483284192066,2539.105228806153,181.6135639561098,121498.68086024362,2548.6724175596073,99.60316509872743,75.42184237080352,750.5162969094079,0.7776214028892213,2699.3000000000006,0.769402082688651
9,42.88,703.6828236964527,2539.2236721613936,181.57079286404215,121462.61288438998,2548.6724175596073,99.6030738829084,75.46104998208502,750.5162969094079,0.7778306352514246,2699.2000000000007,0.7604042341037056
10,42.89,703.1176401631695,2539.3416676819115,181.5282432153401,121426.55030773756,2548.6724175596073,99.60298267002449,75.50021844336403,750.5162969094079,0.7780399767956055,2699.100000000001,0.7514279849856211
11,42.9,702.5527786473265,2539.4592169063308,181.48591420829203,121390.49313587259,2548.6724175596073,99.60289146007555,75.53934776064435,750.5162969094079,0.778249427412974,2699.000000000001,0.7424732733756407
12,42.91,701.9882399730026,2539.576321368061,181.44380504415753,121354.44137437762,2548.6724175596073,99.6028002530614,75.5784379400647,750.5162969094079,0.7784589869947558,2698.900000000001,0.7335400375146627
13,42.92,701.4240249604302,2539.6929825955217,181.4019149268521,121318.39502883224,2548.6724175596073,99.60270904898192,75.61748898789821,750.5162969094079,0.7786686554321928,2698.800000000001,0.7246282158441493
14,42.93,700.8601344259946,2539.8092021121424,181.3602430631049,121282.35410481239,2548.6724175596073,99.60261784783687,75.65650091055184,750.5162969094079,0.778878432616543,2698.700000000001,0.7157377470054095
15,42.94,700.2965691822459,2539.9249814363793,181.31878866179298,121246.31860789093,2548.6724175596073,99.60252664962613,75.69547371456582,750.5162969094079,0.7790883184390818,2698.6000000000013,0.7068685698389063
16,42.949999999999996,699.7333300378988,2540.040322081729,181.27755093475452,121210.28854363713,2548.6724175596073,99.6024354543495,75.73440740661303,750.5162969094079,0.7792983127911015,2698.5000000000014,0.6980206233836115
17,42.96,699.1704177978447,2540.1552255567444,181.2365290962311,121174.2639176173,2548.6724175596073,99.60234426200682,75.77330199349845,750.5162969094079,0.7795084155639125,2698.4000000000015,0.6891938468763326
18,42.97,698.6078332631527,2540.2696933650486,181.19572236317188,121138.244735394,2548.6724175596073,99.60225307259795,75.81215748215863,750.5162969094079,0.7797186266488422,2698.3000000000015,0.6803881797510445
19,42.98,698.0455772310792,2540.38372700535,181.15512995498867,121102.23100252677,2548.6724175596073,99.60216188612269,75.85097387966108,750.5162969094079,0.7799289459372374,2698.2000000000016,0.6716035616382263
20,42.99,697.4836504950719,2540.497327971455,181.11475109381857,121066.22272457159,2548.6724175596073,99.60207070258087,75.88975119320367,750.5162969094079,0.7801393733204628,2698.1000000000017,0.6628399323641925
21,43.0,696.9220538447773,2540.610497752286,181.0745850041357,121030.21990708138,2548.6724175596073,99.60197952197234,75.92848943011414,750.5162969094079,0.7803499086899028,2698.000000000002,0.6540972319504625
22,43.01,696.3607880660448,2540.723237831892,181.03463091319074,120994.2225556054,2548.6724175596073,99.60188834429691,75.96718859784953,750.5162969094079,0.7805605519369611,2697.900000000002,0.6453754006130628
23,43.019999999999996,695.799853940936,2540.8355496894687,180.99488805081126,120958.23067569,2548.6724175596073,99.60179716955443,76.0058487039955,750.5162969094079,0.7807713029530609,2697.800000000002,0.6366743787619078
24,43.03,695.239259574882,2540.947434717952,180.9553556492313,120922.24427287768,2548.6724175596073,99.60170599774472,76.04446975649425,750.5162969094079,0.7809821616296457,2697.700000000002,0.6279941067145778
25,43.04,694.6793989453382,2541.058890084253,180.91603293728357,120886.26335270819,2548.6724175596073,99.60161482886761,76.08305177493854,750.5162969094079,0.7811931278581803,2697.600000000002,0.6193345101386161
26,43.05,694.1204943422786,2541.1699152241554,180.87691882681912,120850.28792071735,2548.6724175596073,99.60152366292294,76.12159474785882,750.5162969094079,0.7814042015301624,2697.5000000000023,0.6106955202191718
27,43.06,693.5625435884959,2541.2805120286234,180.83801222201998,120814.31798243822,2548.6724175596073,99.60143249991053,76.1600986981076,750.5162969094079,0.7816153825370467,2697.4000000000024,0.6020770842610874
28,43.07,693.0055442014605,2541.3906821899704,180.79931258720666,120778.35354339998,2548.6724175596073,99.60134133983023,76.19856368053647,750.5162969094079,0.7818266707704605,2697.3000000000025,0.5934791410774118
29,43.08,692.4494934164499,2541.500427500667,180.7608193179109,120742.39460912901,2548.6724175596073,99.60125018268184,76.23698974995276,750.5162969094079,0.7820380661219498,2697.2000000000025,0.5849016226343484
30,43.089999999999996,691.894388479214,2541.6097498302365,180.72253163353622,120706.4411851479,2548.6724175596073,99.60115902846522,76.27537696110777,750.5162969094079,0.7822495684830418,2697.1000000000026,0.5763444614706564
31,43.1,691.3402266460405,2541.718651034755,180.6844487647134,120670.49327697638,2548.6724175596073,99.60106787718017,76.31372536861404,750.5162969094079,0.7824611777454165,2697.0000000000027,0.567807590382233
32,43.11,690.787005184446,2541.8271329607132,180.64656994462266,120634.55089013033,2548.6724175596073,99.60097672882657,76.35203502694614,750.5162969094079,0.782672893800906,2696.900000000003,0.5592909424533348
33,43.12,690.2347213731235,2541.9351974448477,180.60889440987106,120598.61403012274,2548.6724175596073,99.60088558340419,76.39030599044072,750.5162969094079,0.7828847165414944,2696.800000000003,0.5507944510542386
34,43.13,689.6833725018812,2542.0428463142107,180.57142140017356,120562.68270246296,2548.6724175596073,99.6007944409129,76.42853831329721,750.5162969094079,0.7830966458593183,2696.700000000003,0.5423180498398548
35,43.14,689.132955871588,2542.15008138623,180.5341501585088,120526.75691265722,2548.6724175596073,99.60070330135254,76.46673204957823,750.5162969094079,0.7833086816466653,2696.600000000003,0.5338616727482588
36,43.15,688.583468794114,2542.256904468769,180.49707993078385,120490.8366662083,2548.6724175596073,99.60061216472292,76.50488725321014,750.5162969094079,0.7835208237959744,2696.500000000003,0.5254252539992081
37,43.16,688.0349085922741,2542.3633173601856,180.46020996637748,120454.92196861573,2548.6724175596073,99.60052103102383,76.5430039779835,750.5162969094079,0.7837330721998352,2696.4000000000033,0.5170087280926969
38,43.17,687.4872725997718,2542.469321849391,180.42353951759839,120419.01282537567,2548.6724175596073,99.60042990025516,76.58108227755368,750.5162969094079,0.7839454267509878,2696.3000000000034,0.50861202980751
39,43.18,686.940558161142,2542.5749197159084,180.38706783997895,120383.109241981,2548.6724175596073,99.60033877241673,76.61912220544123,750.5162969094079,0.784157887342322,2696.2000000000035,0.500235094199772
40,43.19,686.3947626316939,2542.680112729932,180.35079419213253,120347.21122392111,2548.6724175596073,99.60024764750838,76.65712381503246,750.5162969094079,0.7843704538668775,2696.1000000000035,0.4918778566015213
41,43.199999999999996,685.8498833774584,2542.784902652383,180.31471783576376,120311.3187766823,2548.6724175596073,99.6001565255299,76.69508715957988,750.5162969094079,0.7845831262178431,2696.0000000000036,0.483540252619306
42,43.21,685.3059177751292,2542.8892912349684,180.2788380355846,120275.43190574725,2548.6724175596073,99.60006540648114,76.73301229220279,750.5162969094079,0.7847959042885566,2695.9000000000037,0.4752222181327376
43,43.22,684.7628632120113,2542.993280220237,180.24315405957188,120239.55061659569,2548.6724175596073,99.59997429036194,76.77089926588765,750.5162969094079,0.7850087879725043,2695.800000000004,0.4669236892931101
44,43.23,684.2207170859623,2543.0968713416355,180.20766517854588,120203.67491470357,2548.6724175596073,99.59988317717212,76.80874813348868,750.5162969094079,0.7852217771633202,2695.700000000004,0.458644602521991
45,43.24,683.6794768053428,2543.2000663235667,180.17237066656614,120167.804805544,2548.6724175596073,99.59979206691153,76.84655894772825,750.5162969094079,0.7854348717547863,2695.600000000004,0.45038489450984637
46,43.25,683.1391397889576,2543.3028668814427,180.13726980060633,120131.94029458633,2548.6724175596073,99.59970095957998,76.88433176119746,750.5162969094079,0.7856480716408323,2695.500000000004,0.44214450221464124
47,43.26,682.5997034660055,2543.4052747217406,180.10236186062014,120096.0813872968,2548.6724175596073,99.59960985517729,76.92206662635652,750.5162969094079,0.7858613767155342,2695.400000000004,0.4339233628604826
48,43.269999999999996,682.0611652760252,2543.5072915420596,180.06764612964497,120060.22808913839,2548.6724175596073,99.59951875370332,76.95976359553532,750.5162969094079,0.7860747868731154,2695.3000000000043,0.4257214139362553
49,43.28,681.5235226688407,2543.6089190311723,180.03312189357328,120024.38040557042,2548.6724175596073,99.59942765515788,76.99742272093386,750.5162969094079,0.786288302007945,2695.2000000000044,0.4175385931942608
50,43.29,680.9867731045123,2543.7101588690807,179.99878844148145,119988.53834204946,2548.6724175596073,99.59933655954082,77.0350440546227,750.5162969094079,0.7865019220145381,2695.1000000000045,0.40937483864887003
51,43.3,680.4509140532786,2543.8110127270697,179.9646450652695,119952.70190402801,2548.6724175596073,99.59924546685194,77.07262764854354,750.5162969094079,0.7867156467875556,2695.0000000000045,0.40123008857518805
52,43.31,679.9159429955108,2543.911482267761,179.930691059671,119916.87109695589,2548.6724175596073,99.5991543770911,77.11017355450957,750.5162969094079,0.7869294762218033,2694.9000000000046,0.39310428150771903
53,43.32,679.3818574216565,2544.011569145164,179.89692572260864,119881.04592627921,2548.6724175596073,99.5990632902581,77.147681824206,750.5162969094079,0.787143410212232,2694.8000000000047,0.38499735623904563
54,43.33,678.8486548321904,2544.1112750047305,179.86334835460818,119845.22639744094,2548.6724175596073,99.5989722063528,77.18515250919054,750.5162969094079,0.7873574486539369,2694.700000000005,0.37690925181850776
55,43.339999999999996,678.3163327375621,2544.210601483407,179.82995825942078,119809.41251588054,2548.6724175596073,99.598881125375,77.22258566089377,750.5162969094079,0.7875715914421574,2694.600000000005,0.3688399075509001
56,43.35,677.784888658148,2544.309550209685,179.79675474346703,119773.60428703442,2548.6724175596073,99.59879004732456,77.25998133061975,750.5162969094079,0.7877858384722765,2694.500000000005,0.3607892629951767
57,43.36,677.2543201241958,2544.4081228036525,179.76373711602614,119737.80171633525,2548.6724175596073,99.5986989722013,77.29733956954637,750.5162969094079,0.7880001896398204,2694.400000000005,0.3527572579631433
58,43.37,676.7246246757816,2544.5063208770475,179.7309046893788,119702.00480921299,2548.6724175596073,99.59860790000504,77.3346604287258,750.5162969094079,0.788214644840459,2694.300000000005,0.3447438325181915
59,43.38,676.1957998627521,2544.6041460333063,179.69825677844528,119666.21357109353,2548.6724175596073,99.59851683073559,77.37194395908506,750.5162969094079,0.788429203970004,2694.2000000000053,0.33674892697400605
60,43.39,675.667843244682,2544.701599867615,179.6657927012228,119630.42800740003,2548.6724175596073,99.59842576439284,77.40919021142633,750.5162969094079,0.7886438669244105,2694.1000000000054,0.3287724818932971
61,43.4,675.1407523908198,2544.7986839669607,179.63351177831012,119594.64812355192,2548.6724175596073,99.59833470097658,77.44639923642758,750.5162969094079,0.7888586335997745,2694.0000000000055,0.3208144380865514
62,43.41,674.6145248800432,2544.8953999101773,179.6014133331424,119558.8739249657,2548.6724175596073,99.59824364048664,77.48357108464278,750.5162969094079,0.7890735038923342,2693.9000000000055,0.3128747366107567
63,43.42,674.089158300806,2544.9917492679992,179.56949669211127,119523.10541705403,2548.6724175596073,99.59815258292285,77.52070580650252,750.5162969094079,0.7892884776984692,2693.8000000000056,0.30495331876817433
64,43.43,673.5646502510954,2545.0877336031085,179.53776118414245,119487.3426052269,2548.6724175596073,99.59806152828504,77.55780345231449,750.5162969094079,0.7895035549146997,2693.7000000000057,0.29705012610509174
65,43.44,673.0409983383763,2545.1833544701844,179.50620614099256,119451.58549489018,2548.6724175596073,99.59797047657305,77.59486407226375,750.5162969094079,0.7897187354376869,2693.600000000006,0.28916510041057863
66,43.449999999999996,672.5182001795531,2545.27861341595,179.47483089732535,119415.83409144722,2548.6724175596073,99.59787942778668,77.63188771641332,750.5162969094079,0.7899340191642318,2693.500000000006,0.2812981837152848
67,43.46,671.9962534009137,2545.3735119792213,179.44363479024483,119380.08840029742,2548.6724175596073,99.59778838192582,77.66887443470458,750.5162969094079,0.7901494059912756,2693.400000000006,0.27344931829019803
68,43.47,671.4751556380879,2545.468051690956,179.41261715979022,119344.34842683723,2548.6724175596073,99.59769733899023,77.70582427695766,750.5162969094079,0.790364895815899,2693.300000000006,0.26561844664544854
69,43.48,670.9549045359969,2545.5622340742993,179.38177734861168,119308.6141764594,2548.6724175596073,99.59760629897978,77.74273729287192,750.5162969094079,0.7905804885353218,2693.200000000006,0.2578055115290984
70,43.49,670.4354977488114,2545.65606064463,179.3511147020584,119272.8856545539,2548.6724175596073,99.59751526189432,77.77961353202642,750.5162969094079,0.7907961840469032,2693.1000000000063,0.25001045592595217
71,43.5,669.9169329398994,2545.7495329096105,179.3206285681253,119237.16286650681,2548.6724175596073,99.59742422773363,77.81645304388027,750.5162969094079,0.7910119822481403,2693.0000000000064,0.2422332230563473
72,43.51,669.3992077817862,2545.8426523692306,179.29031829753242,119201.44581770133,2548.6724175596073,99.59733319649754,77.85325587777311,750.5162969094079,0.7912278830366688,2692.9000000000065,0.234473756375003
73,43.519999999999996,668.8823199561032,2545.935420515854,179.26018324364594,119165.73451351696,2548.6724175596073,99.59724216818593,77.89002208292554,750.5162969094079,0.7914438863102621,2692.8000000000065,0.22673199956980694
74,43.53,668.3662671535468,2546.027838834264,179.23022276242125,119130.02895933014,2548.6724175596073,99.5971511427986,77.92675170843951,750.5162969094079,0.7916599919668315,2692.7000000000066,0.21900789656067854
