,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,369.1600000000001,710.2319298937135,0.0,0.0,88221.69450640798,2549.4441295098286,89.84521014825539,0.0,0.0,8.13583851193851,4000,878.981844872045,0.0
1,369.1650000000001,715.1082057962082,0.0,0.0,88221.69450640798,2549.6148797730807,89.84521014825539,0.022920548084428508,0.0,8.13583851193851,4000,878.981844872045,0.0
2,369.1700000000001,715.1357999380798,0.00022744551609639178,1.1213264577008242e-05,88221.69450640798,2549.6148797730807,89.8448754198413,0.045842643387943534,0.0,8.135838559689653,4000,878.981844872045,0.0
3,369.17500000000007,715.1633414686866,0.000909843478969741,4.485608610120756e-05,88221.69450640798,2549.6148797730807,89.84454069142723,0.06876267484727434,0.0,8.1358385437735,4000,878.981844872045,0.0
4,369.18000000000006,715.1908260510784,0.002047071006158911,0.00010092240635886728,88221.69450640798,2549.6148797730807,89.84420596301315,0.09168373878094274,0.0,8.135838559688278,4000,878.981844872045,0.0
5,369.18500000000006,715.218257401885,0.003639251024081141,0.00017941828573079271,88221.69450640798,2549.6148797730807,89.84387123459906,0.11460583327043651,0.0,8.135838607442526,4000,878.981844872045,0.0
6,369.19000000000005,715.2456355114568,0.0056864448165228855,0.00028034674556171545,88221.69450640798,2549.6148797730807,89.84353650618499,0.13752895590122244,0.0,8.135838687029432,4000,878.981844872045,0.0
7,369.1950000000001,715.2729603695708,0.008188713458652191,0.00040371079691129574,88221.69450640798,2549.6148797730807,89.8432017777709,0.1604531045253278,0.0,8.13583879845043,4000,878.981844872045,0.0
8,369.2000000000001,715.3002319663437,0.011146117873720378,0.0005495134433495649,88221.69450640798,2549.6148797730807,89.84286704935683,0.18337827699442263,0.0,8.13583894170696,4000,878.981844872045,0.0
9,369.2050000000001,715.3274502919114,0.014558718817115167,0.0007177576801707311,88221.69450640798,2549.6148797730807,89.84253232094274,0.2063044711597623,0.0,8.135839116800442,4000,878.981844872045,0.0
10,369.2100000000001,715.3546153364302,0.01842657687629588,0.000908446494389984,88221.69450640798,2549.6148797730807,89.84219759252866,0.22923168487221107,0.0,8.135839323732307,4000,878.981844872045,0.0
11,369.2150000000001,715.3817270900753,0.02274975247073794,0.001121582864740759,88221.69450640798,2549.6148797730807,89.84186286411457,0.25215991598224297,0.0,8.135839562503982,4000,878.981844872045,0.0
12,369.2200000000001,715.4087855430419,0.027528305851875275,0.0013571697616718973,88221.69450640798,2549.6148797730807,89.8415281357005,0.2750891623399425,0.0,8.135839833116881,4000,878.981844872045,0.0
13,369.2250000000001,715.4357906855447,0.032762297103042765,0.0016152101473448095,88221.69450640798,2549.6148797730807,89.84119340728641,0.2980194217950056,0.0,8.135840135572426,4000,878.981844872045,0.0
14,369.2300000000001,715.4627425078183,0.03845178613941888,0.001895706975630646,88221.69450640798,2549.6148797730807,89.84085867887234,0.3209506921967403,0.0,8.135840469872031,4000,878.981844872045,0.0
15,369.23500000000007,715.4896410001169,0.04459683270796847,0.0021986631921074775,88221.69450640798,2549.6148797730807,89.84052395045825,0.3438829713940673,0.0,8.135840836017104,4000,878.981844872045,0.0
16,369.24000000000007,715.5164861527143,0.05119749638738557,0.002524081734057476,88221.69450640798,2549.6148797730807,89.84018922204417,0.3668162572355214,0.0,8.135841234009058,4000,878.981844872045,0.0
17,369.24500000000006,715.5432779559038,0.058253836588036505,0.0028719655304641073,88221.69450640798,2549.6148797730807,89.83985449363009,0.3897505475692516,0.0,8.135841663849298,4000,878.981844872045,0.0
18,369.25000000000006,715.5700163999987,0.06576591255190296,0.0032423175020093275,88221.69450640798,2549.6148797730807,89.83951976521601,0.4126858402430223,0.0,8.135842125539224,4000,878.981844872045,0.0
19,369.2550000000001,715.5967014753322,0.07373378335252531,0.0036351405610707856,88221.69450640798,2549.6148797730807,89.83918503680192,0.435622133104214,0.0,8.135842619080238,4000,878.981844872045,0.0
20,369.2600000000001,715.6233331722567,0.08215750789494593,0.0040504376117190335,88221.69450640798,2549.6148797730807,89.83885030838785,0.45855942399982397,0.0,8.135843144473736,4000,878.981844872045,0.0
21,369.2650000000001,715.6499114811445,0.09103714491565286,0.004488211549714744,88221.69450640798,2549.6148797730807,89.83851557997376,0.48149771077646736,0.0,8.13584370172111,4000,878.981844872045,0.0
22,369.2700000000001,715.6764363923878,0.10037275298252342,0.00494846526250593,88221.69450640798,2549.6148797730807,89.83818085155968,0.5044369912803777,0.0,8.135844290823751,4000,878.981844872045,0.0
23,369.2750000000001,715.7029078963983,0.11016439049476781,0.005431201629225174,88221.69450640798,2549.6148797730807,89.83784612314561,0.5273772633574075,0.0,8.13584491178305,4000,878.981844872045,0.0
24,369.2800000000001,715.7293259836076,0.12041211568287338,0.005936423520686864,88221.69450640798,2549.6148797730807,89.83751139473154,0.55031852485303,0.0,8.135845564600388,4000,878.981844872045,0.0
25,369.2850000000001,715.7556906444672,0.1311159866085485,0.006464133799384442,88221.69450640798,2549.6148797730807,89.83717666631745,0.5732607736123385,0.0,8.135846249277149,4000,878.981844872045,0.0
