,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,704.565,802.7362118378543,2612.792528157352,55.548136317816436,124830.26399113638,2531.9749981431883,93.7426388248219,66.02909489559792,-0.08065142988394078,15.592289394983402,2700,0.0,3.0
1,704.575,802.7362118378543,2612.792528157352,55.548136317816436,124830.26399113638,2531.9749981431883,93.7426388248219,66.08526589575001,-0.08065142988394078,15.592472809135888,2700,0.0016048782347617523,3.0
2,704.585,802.3090295823272,2617.2398281089086,55.63476952174792,124830.26399113638,2531.974729643384,93.74254559558301,66.14137093596524,-0.08065142988394078,15.592656457334103,2700,0.0032943641875384,3.0
3,704.595,801.8817650821726,2621.6856771882785,55.72112734845862,124830.26379726223,2531.9744611322267,93.74245236634412,66.19756381153175,-0.08060456593572397,15.592839793394939,2700,0.004871000941989159,3.0
4,704.605,801.4532496667515,2626.142272915497,55.80799131288615,124830.263858954,2531.9741926360334,93.74235913710537,66.25371305988683,-0.08061947828091262,15.593023285755969,2700,0.006504164894668563,3.0
5,704.615,801.0244827498876,2630.599186657909,55.8947046803491,124830.26380154552,2531.973924132868,93.74226590786657,66.30981776346204,-0.08060560132449827,15.59320693369,2700,0.008193546468697186,3.0
6,704.625,800.5954725381873,2635.0563361614354,55.98123199353985,124830.26359772407,2531.9736556211274,93.74217267862781,66.36587856970819,-0.08055633290178185,15.593390737774598,2700,0.009939307662854974,3.0
7,704.6350000000001,800.1662155962226,2639.513764326222,56.06759956088309,124830.26326888174,2531.973387102066,93.74207944938918,66.42189527786334,-0.08047684399701527,15.593574697891508,2700,0.01174135913800263,3.0
8,704.6450000000001,799.7367148005518,2643.9714462189454,56.15380075025246,124830.26281021613,2531.973118575405,93.74198622015076,66.47786769956478,-0.0803659737741453,15.593758813914945,2700,0.013599609055984214,3.0
9,704.6550000000001,799.3069729401491,2648.429357847741,56.23982919307877,124830.26221698201,2531.972850040864,93.74189299091263,66.53379564018938,-0.08022257518235017,15.59394308572308,2700,0.01551396725219413,3.0
10,704.6650000000001,798.8769928586589,2652.8874746765896,56.32567865875896,124830.26148439114,2531.9725814981625,93.7417997616749,66.58967890613853,-0.08004549080219124,15.594127513193472,2700,0.017484343574727893,3.0
11,704.6750000000001,798.4467773988318,2657.3457722054595,56.41134313912231,124830.26060765113,2531.9723129470226,93.74170653243765,66.64551730481216,-0.07983356217377695,15.594312096203154,2700,0.01951064791663683,3.0
12,704.6850000000001,798.016329402659,2661.804225968706,56.49681687596012,124830.25958196566,2531.972044387161,93.74161330320095,66.7013106446006,-0.07958562994459151,15.594496834628604,2700,0.021592790202642327,3.0
13,704.695,797.5856517113691,2666.2628115348207,56.58209438924079,124830.25840253466,2531.9717758182987,93.74152007396492,66.75705873486885,-0.07930053381760006,15.594681728345739,2700,0.023730680389861654,3.0
14,704.705,797.15474716548,2670.721504505651,56.66717050675883,124830.25706455416,2531.9715072401546,93.74142684472966,66.81276138593851,-0.0789771125624699,15.594866777229917,2700,0.025924228468485914,3.0
15,704.715,796.7236186048749,2675.180280515349,56.75204039434512,124830.25556321637,2531.971238652447,93.74133361549525,66.86841840906783,-0.07861420402524397,15.595051981155953,2700,0.028173344462449477,3.0
16,704.725,796.2922688688925,2679.639115229215,56.836699588205065,124830.25389370989,2531.970970054894,93.74124038626182,66.92402961642935,-0.07821064513854106,15.595237339998102,2700,0.030477938430082785,3.0
17,704.735,795.8607007964337,2684.0979843423042,56.921144027632,124830.25205121921,2531.9707014472156,93.74114715702947,66.97959482108563,-0.07776527193175617,15.595422853630073,2700,0.03283792046474246,3.0
18,704.745,795.4289172260934,2688.5568635778977,57.00537008925082,124830.25003092548,2531.970432829128,93.74105392779832,67.03511383696225,-0.07727691954126167,15.59560852192503,2700,0.03525320069541993,3.0
19,704.7550000000001,794.9969209963027,2693.015728685737,57.089374622689014,124830.24782800594,2531.97016420035,93.74096069856847,67.09058647881868,-0.07674442222060979,15.59579434475559,2700,0.03772368928732392,3.0
20,704.7650000000001,794.564714945502,2697.474555440061,57.17315498707686,124830.2454376344,2531.9698955605995,93.74086746934006,67.14601256221644,-0.0761666133507358,15.595980321993826,2700,0.04024929644243701,3.0
21,704.7750000000001,794.1323019123292,2701.9333196374255,57.25670908910511,124830.24285498117,2531.969626909595,93.74077424011318,67.20139190348476,-0.07554232545016254,15.596166453511277,2700,0.042829932400042924,3.0
22,704.7850000000001,793.6996847358284,2706.39199709432,57.34003542211798,124830.24007521269,2531.96935824705,93.74068101088798,67.25672431968343,-0.07487039018520603,15.596352739178936,2700,0.0454655074372226,3.0
23,704.7950000000001,793.2668662556927,2710.850563644513,57.42313310680458,124830.23709349237,2531.969089572686,93.74058778166457,67.31200962856292,-0.07414963838018272,15.596539178867259,2700,0.04815593186931639,3.0
24,704.8050000000001,792.8338493125159,2715.3089951361935,57.50600193279214,124830.23390497977,2531.9688208862185,93.7404945524431,67.36724764852161,-0.07337890002761863,15.596725772446169,2700,0.05090111605035138,3.0
25,704.815,792.400636748083,2719.7672674288483,57.58864240204235,124830.23050483126,2531.968552187364,93.7404013232237,67.42243819855999,-0.07255700429846053,15.596912519785056,2700,0.053700970373429406,3.0
26,704.825,791.9672314056804,2724.225356389876,57.67105577281946,124830.2268881999,2531.9682834758382,93.74030809400648,67.47758109823185,-0.07168277955229006,15.597099420752771,2700,0.05655540527107476,3.0
27,704.835,791.5336361304315,2728.683237890933,57.75324410593034,124830.22305023528,2531.9680147513573,93.74021486479161,67.53267616759217,-0.07075505334754087,15.597286475217642,2700,0.05946433121553854,3.0
28,704.845,791.099853769665,2733.14088780403,57.835210311561426,124830.21898608374,2531.9677460136395,93.74012163557923,67.5877232271419,-0.06977265245171968,15.597473683047461,2700,0.06242765871905711,3.0
29,704.855,790.6658871733118,2737.598281997294,57.91695819784715,124830.21469088868,2531.9674772624016,93.74002840636948,67.64272209776918,-0.06873440285163185,15.597661044109495,2700,0.065445298334061,3.0
30,704.865,790.2317391943242,2742.055396330476,57.998492520713164,124830.2101597899,2531.9672084973563,93.73993517716251,67.69767260068735,-0.06763912976361217,15.597848558270478,2700,0.06851716065333324,3.0
31,704.875,789.797412689138,2746.5122066501485,58.079819035135785,124830.20538792427,2531.9669397182192,93.73984194795845,67.75257455736909,-0.06648565764376195,15.598036225396621,2700,0.07164315631011231,3.0
32,704.8850000000001,789.3629105181591,2750.9686887845623,58.16094454775428,124830.20037042556,2531.9666709247094,93.73974871875751,67.807427789477,-0.06527281019819312,15.598224045353604,2700,0.07482319597813777,3.0
33,704.8950000000001,788.9282355462831,2755.424818538208,58.24187697093265,124830.19510242443,2531.9664021165386,93.73965548955981,67.86223211879066,-0.0639994103932806,15.598412018006584,2700,0.07805719037163589,3.0
34,704.9050000000001,788.493390643453,2759.880571686033,58.32262537838051,124830.18957904857,2531.966133293424,93.7395622603655,67.91698736712932,-0.06266428046592395,15.598600143220194,2700,0.0813450502452404,3.0
35,704.9150000000001,788.058378685249,2764.3359239673,58.403200061787295,124830.18379542274,2531.9658644550796,93.73946903117479,67.97169335627106,-0.06126624193381985,15.598788420858533,2700,0.08468668639384715,3.0
36,704.9250000000001,787.6232025535127,2768.7908510791285,58.483612589368896,124830.1777466684,2531.9655956012202,93.73937580198782,68.0263499078676,-0.05980411560574621,15.598976850785181,2700,0.08808200965239833,3.0
37,704.9350000000001,787.1878651370207,2773.2453286696273,58.56387586579358,124830.17142790489,2531.965326731562,93.73928257280475,68.08095684335505,-0.058276721591860266,15.599165432863192,2700,0.09153093089559214,3.0
38,704.945,786.7523693321737,2777.6993323306856,58.644004193063,124830.16483424783,2531.965057845818,93.73918934362578,68.13551398386035,-0.056682879314011385,15.599354166955086,2700,0.09503336103751661,3.0
39,704.955,786.3167180437529,2782.1528375903576,58.724013333649324,124830.15796081073,2531.9647889437033,93.73909611445109,68.1900211501032,-0.05502140751607103,15.599543052922863,2700,0.09858921103120119,3.0
40,704.965,785.8809141856905,2786.60581990488,58.80392057437147,124830.15080270373,2531.96452002493,93.73900288528083,68.24447816229372,-0.053291124274281246,15.599732090627992,2700,0.10219839186808509,3.0
41,704.975,785.4449606819072,2791.058254650235,58.88374479225428,124830.14335503489,2531.964251089216,93.73890965611521,68.29888484002518,-0.05149084700762407,15.59992127993141,2700,0.10586081457739631,3.0
