,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,722.0700000000002,0.16544414785678044,2387.450441888368,166.63401721577063,22.055423626601993,2549.6148797730807,79.72379263544379,68.38781570951431,0.0,16.07558299261859,1,1188,0.0
1,722.0750000000002,0.16544414785678044,3435.079968921943,166.63401721577063,22.055423626601993,2549.6148797730807,79.72379263544379,68.37536325489411,0.0,16.075677975695964,1,1188,0.0
2,722.0800000000002,0.16554981684939457,3433.8291237938033,166.57514416420622,22.055423626601993,2549.6148797730807,79.72378276254678,68.36291740879581,0.0,16.075772932830727,1,1188,0.0
3,722.0850000000002,0.1656555684091389,3432.579170090261,166.51631246458143,22.055423626601993,2549.6148797730807,79.72377288964978,68.35046275004802,0.0,16.075867924559464,1,1188,0.0
4,722.0900000000001,0.16576153360556073,3431.3285591020085,166.45744922356872,22.055423626601993,2549.6148797730807,79.72376301675278,68.3380125007987,0.0,16.07596289897961,1,1188,0.0
5,722.0950000000001,0.16586760001718687,3430.0786186268033,166.3986169371702,22.055423626601993,2549.6148797730807,79.72375314385577,68.32556665101022,0.0,16.076057856127633,1,1188,0.0
6,722.1000000000001,0.16597376758232274,3428.8293474152597,166.33981554728751,22.055423626601993,2549.6148797730807,79.72374327095876,68.31312520733768,0.0,16.076152795974448,1,1188,0.0
7,722.1050000000001,0.16608003609709365,3427.580745893914,166.28104507478074,22.055423626601993,2549.6148797730807,79.72373339806177,68.30068816746586,0.0,16.0762477185262,1,1188,0.0
8,722.1100000000001,0.16618640543415694,3426.3328135889005,166.22230549811346,22.055423626601993,2549.6148797730807,79.72372352516476,68.28825552909065,0.0,16.07634262378899,1,1188,0.0
9,722.1150000000001,0.1662928754662247,3425.0855500277203,166.16359679571224,22.055423626601993,2549.6148797730807,79.72371365226776,68.27582728990342,0.0,16.076437511768937,1,1188,0.0
10,722.1200000000001,0.16639944606620394,3423.8389547376787,166.1049189461061,22.055423626601993,2549.6148797730807,79.72370377937075,68.26340344759716,0.0,16.07653238247216,1,1188,0.0
11,722.1250000000001,0.16650611710714372,3422.5930272464943,166.0462719277776,22.055423626601993,2549.6148797730807,79.72369390647374,68.25098399986646,0.0,16.07662723590477,1,1188,0.0
12,722.1300000000001,0.16661288846223096,3421.347767082303,165.9876557192409,22.055423626601993,2549.6148797730807,79.72368403357675,68.23856894440756,0.0,16.076722072072883,1,1188,0.0
13,722.1350000000002,0.16671976000479632,3420.1031737736566,165.92907029909284,22.055423626601993,2549.6148797730807,79.72367416067975,68.22615827891823,0.0,16.07681689098261,1,1188,0.0
