,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,526.9849999999999,713.9302275745231,0.0,0.0,2549.432393255485,82.78567611780511,0.0,0.0,11.545434714528344,4000,70151.39465651737,0.0
1,526.9899999999999,718.831895069682,0.0,0.0,2549.6031427326952,82.78567611780511,0.02687239013074387,0.0,11.545434714528344,4000,70151.39465651737,0.0
2,526.9949999999999,718.8616085340043,0.00023868314258771969,1.54132656799267e-05,2549.6031427326952,82.78534138939101,0.05374644558328187,0.0,11.54543477051249,4000,70151.3949966835,0.0
3,526.9999999999999,718.8912498939608,0.0009547917374581559,6.165688351045929e-05,2549.6031427326952,82.78500666097692,0.0806182790034064,0.0,11.54543475185207,4000,70151.39488330064,0.0
4,527.0049999999999,718.9208148642018,0.0021482073644394292,0.00013872320635928986,2549.6031427326952,82.78467193256283,0.1074912244954546,0.0,11.545434770511012,4000,70151.39499667453,0.0
5,527.0099999999999,718.950307117562,0.00381904851882197,0.00024661988620960164,2549.6031427326952,82.78433720414874,0.13436527841505466,0.0,11.545434826498502,4000,70151.39533686098,0.0
6,527.0149999999999,718.9797266408773,0.005967374143301913,0.00038535072936051406,2549.6031427326952,82.78400247573465,0.16124043662837698,0.0,11.545434919807207,4000,70151.39590381544,0.0
7,527.0199999999999,719.0090734204894,0.008593242871873087,0.0005549195221763045,2549.6031427326952,82.78366774732055,0.18811669526478214,0.0,11.545435050438675,4000,70151.39669754733,0.0
8,527.0249999999999,719.038347443071,0.01169671307991621,0.0007553300343209824,2549.6031427326952,82.78333301890648,0.21499405045301806,0.0,11.54543521839445,4000,70151.39771806603,0.0
9,527.0299999999999,719.067548695337,0.015277842870057328,0.0009865860178450787,2549.6031427326952,82.78299829049239,0.24187249832116936,0.0,11.545435423676068,4000,70151.39896538084,0.0
10,527.0349999999999,719.0966771640437,0.019336690072077223,0.0012486912071797967,2549.6031427326952,82.78266356207828,0.26875203499668054,0.0,11.545435666285059,4000,70151.40043950109,0.0
11,527.0399999999998,719.1257328359889,0.02387331224282853,0.0015416493191316597,2549.6031427326952,82.7823288336642,0.29563265660635807,0.0,11.545435946222947,4000,70151.40214043602,0.0
12,527.0449999999998,719.1547156980115,0.028887766666151376,0.0018654640528770632,2549.6031427326952,82.7819941052501,0.3225143592763725,0.0,11.545436263491254,4000,70151.4040681949,0.0
13,527.05,719.1836257369929,0.03438011035278935,0.0022201390899568487,2549.6031427326952,82.78165937683602,0.34939713913226095,0.0,11.545436618091498,4000,70151.40622278693,0.0
14,527.055,719.2124629398555,0.0403504000403058,0.0026056780942708972,2549.6031427326952,82.78132464842193,0.37628099229892903,0.0,11.545437010025186,4000,70151.40860422127,0.0
15,527.06,719.2412272935634,0.0467986921930004,0.0030220847120727445,2549.6031427326952,82.78098992000783,0.4031659149006532,0.0,11.545437439293819,4000,70151.41121250707,0.0
16,527.0649999999999,719.2699187851224,0.05372504300182613,0.0034693625719642157,2549.6031427326952,82.78065519159374,0.43005190306108304,0.0,11.5454379058989,4000,70151.41404765344,0.0
17,527.0699999999999,719.2985374015801,0.06112950838430657,0.0039475152848900885,2549.6031427326952,82.78032046317966,0.45693895290324327,0.0,11.545438409841923,4000,70151.41710966943,0.0
18,527.0749999999999,719.3270831300256,0.06901214398445342,0.004456546444132764,2549.6031427326952,82.77998573476556,0.48382706054953617,0.0,11.545438951124371,4000,70151.42039856409,0.0
19,527.0799999999999,719.3555559575898,0.07737300517268457,0.004996459625306978,2549.6031427326952,82.77965100635147,0.5107162221217436,0.0,11.54543952974773,4000,70151.42391434645,0.0
20,527.0849999999999,719.383955871445,0.0862121470457422,0.005567258386354513,2549.6031427326952,82.77931627793738,0.5376064337410297,0.0,11.545440145713478,4000,70151.42765702547,0.0
21,527.0899999999999,719.4122828588055,0.09552962442661149,0.0061689462675389405,2549.6031427326952,82.7789815495233,0.564497691527942,0.0,11.545440799023085,4000,70151.4316266101,0.0
22,527.0949999999999,719.4405369069275,0.10532549186443943,0.006801526791440394,2549.6031427326952,82.7786468211092,0.5913899916024151,0.0,11.545441489678018,4000,70151.43582310922,0.0
23,527.0999999999999,719.4687180031087,0.11559980363445425,0.0074650034629503495,2549.6031427326952,82.7783120926951,0.618283330083772,0.0,11.545442217679739,4000,70151.44024653175,0.0
24,527.1049999999999,719.4968261346884,0.1263526137378848,0.008159379769266431,2549.6031427326952,82.77797736428101,0.6451777030907262,0.0,11.545442983029703,4000,70151.44489688652,0.0
25,527.1099999999999,719.5248612890479,0.13758397590188065,0.00888465917988724,2549.6031427326952,82.77764263586693,0.6720731067413845,0.0,11.54544378572936,4000,70151.44977418234,0.0
26,527.1149999999999,719.5528234536105,0.14929394357943201,0.009640845146607204,2549.6031427326952,82.77730790745284,0.6989695371532488,0.0,11.545444625780156,4000,70151.45487842799,0.0
27,527.1199999999999,719.5807126158408,0.16148256994929072,0.010427941103511446,2549.6031427326952,82.77697317903875,0.7258669904432185,0.0,11.54544550318353,4000,70151.46020963222,0.0
28,527.1249999999999,719.6085287632455,0.17414990791589094,0.011245950466970685,2549.6031427326952,82.77663845062466,0.7527654627275925,0.0,11.545446417940916,4000,70151.46576780373,0.0
29,527.1299999999999,719.6362718833734,0.1872960101092703,0.012094876635636138,2549.6031427326952,82.77630372221057,0.779664950122072,0.0,11.545447370053742,4000,70151.47155295122,0.0
30,527.1349999999999,719.6639419638146,0.2009209288849916,0.012974722990434465,2549.6031427326952,82.77596899379648,0.806565448741762,0.0,11.545448359523432,4000,70151.47756508332,0.0
31,527.1399999999999,719.6915389922015,0.2150247163240647,0.013885492894562713,2549.6031427326952,82.77563426538238,0.8334669547011739,0.0,11.545449386351404,4000,70151.48380420868,0.0
32,527.1449999999999,719.7190629562081,0.2296074242328687,0.01482718969348331,2549.6031427326952,82.77529953696829,0.8603694641142279,0.0,11.545450450539072,4000,70151.49027033584,0.0
33,527.1499999999999,719.7465138435506,0.24466910414307444,0.015799816714919052,2549.6031427326952,82.7749648085542,0.8872729730942547,0.0,11.545451552087842,4000,70151.49696347337,0.0
34,527.1549999999999,719.7738916419869,0.2602098073115676,0.016803377268848126,2549.6031427326952,82.77463008014011,0.9141774777539982,0.0,11.545452690999115,4000,70151.5038836298,0.0
35,527.1599999999999,719.8011963393166,0.27622958472037173,0.01783787464749915,2549.6031427326952,82.77429535172602,0.9410829742056176,0.0,11.545453867274288,4000,70151.51103081359,0.0
36,527.1649999999998,719.8284279233816,0.2927284870765718,0.01890331212534625,2549.6031427326952,82.77396062331194,0.9679894585606894,0.0,11.545455080914753,4000,70151.51840503322,0.0
37,527.1699999999998,719.8555863820659,0.3097065648122382,0.019999692959104132,2549.6031427326952,82.77362589489783,0.9948969269302101,0.0,11.54545633192189,4000,70151.52600629706,0.0
38,527.175,719.882671703295,0.3271638680843509,0.02112702038772317,2549.6031427326952,82.77329116648376,1.0218053754245982,0.0,11.545457620297087,4000,70151.53383461355,0.0
39,527.18,719.9096838750366,0.3451004467747241,0.022285297632384602,2549.6031427326952,82.77295643806966,1.0487148001536957,0.0,11.545458946041718,4000,70151.54188999101,0.0
40,527.185,719.9366228853004,0.3635163504899308,0.023474527896495567,2549.6031427326952,82.77262170965557,1.075625197226772,0.0,11.545460309157148,4000,70151.5501724378,0.0
41,527.1899999999999,719.9634887221381,0.38241162856122873,0.02469471436568442,2549.6031427326952,82.77228698124148,1.1025365627525248,0.0,11.545461709644742,4000,70151.55868196215,0.0
42,527.1949999999999,719.9902813736433,0.4017863300444849,0.02594586020779577,2549.6031427326952,82.77195225282739,1.129448892839082,0.0,11.545463147505862,4000,70151.56741857236,0.0
43,527.1999999999999,720.0170008279518,0.42164050372010237,0.02722796857288583,2549.6031427326952,82.7716175244133,1.1563621835940057,0.0,11.545464622741855,4000,70151.57638227663,0.0
44,527.2049999999999,720.0436470732416,0.44197419809294575,0.028541042593217547,2549.6031427326952,82.77128279599921,1.183276431124293,0.0,11.545466135354076,4000,70151.58557308317,0.0
45,527.2099999999999,720.0702200977324,0.4627874613922686,0.029885085383255943,2549.6031427326952,82.77094806758511,1.2101916315363779,0.0,11.545467685343862,4000,70151.5949910001,0.0
46,527.2149999999999,720.096719889686,0.4840803415716395,0.031260100039663334,2549.6031427326952,82.77061333917104,1.237107780936135,0.0,11.545469272712552,4000,70151.60463603558,0.0
47,527.2199999999999,720.1231464374068,0.5058528863088695,0.03266608964129463,2549.6031427326952,82.77027861075693,1.2640248754288812,0.0,11.545470897461476,4000,70151.61450819769,0.0
