,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],AOA [deg]
0,278.725,731.8423069829964,2512.910140021787,180.02553296674046,2544.5394087693503,98.16862563276698,74.66417280764324,750.5209434335328,6.1404227426844304,2700.0,3.3268428223637327
1,278.735,731.8423069829964,2502.069326725508,179.05217454804372,2544.5394087693503,98.16862563276698,74.70549240214987,750.5209434335328,6.140630143164452,2700.0,3.2844405186889594
2,278.745,731.3535691833216,2502.6110825883156,179.0445511406865,2544.5394087693503,98.16853443645219,74.74676061947818,750.5209434335328,6.14083771580945,2699.9,3.2757343594205124
3,278.755,730.8643669859588,2502.7772107509904,179.00356999398207,2544.5394087693503,98.16844324330117,74.78809032012117,750.5209434335328,6.141045058841682,2699.8,3.265588924525764
4,278.76500000000004,730.3743912671221,2502.9347248541985,178.9619593978678,2544.5394087693503,98.16835205331242,74.8293872221012,750.5209434335328,6.141252516852546,2699.7000000000003,3.255410297752432
5,278.77500000000003,729.8845124362099,2503.092081167924,178.92060298646012,2544.5394087693503,98.16826086648587,74.87065128822076,750.5209434335328,6.141460089302833,2699.6000000000004,3.2452561230829784
6,278.785,729.3947316977998,2503.2489489055833,178.8794703608021,2544.5394087693503,98.16816968282151,74.91188240358461,750.5209434335328,6.141667776603353,2699.5000000000005,3.235125048645007
7,278.795,728.9050509751171,2503.4053448271766,178.83856228843368,2544.5394087693503,98.16807850231926,74.95308055464774,750.5209434335328,6.141875578662963,2699.4000000000005,3.225017099049011
8,278.805,728.4154712543333,2503.5612699607273,178.7978779987566,2544.5394087693503,98.16798732497908,74.99424572797933,750.5209434335328,6.142083495390728,2699.3000000000006,3.2149322113685725
9,278.815,727.9259935195495,2503.7167256790144,178.75741675434233,2544.5394087693503,98.16789615080091,75.03537791040907,750.5209434335328,6.1422915266951374,2699.2000000000007,3.2048703242219565
10,278.82500000000005,727.4366187514299,2503.8717133345745,178.71717781822676,2544.5394087693503,98.16780497978473,75.07647708891751,750.5209434335328,6.142499672484643,2699.100000000001,3.1948313763125995
11,278.83500000000004,726.9473479282107,2504.0262342766737,178.67716045544657,2544.5394087693503,98.16771381193047,75.11754325063583,750.5209434335328,6.1427079326676575,2699.000000000001,3.1848153065229874
12,278.845,726.4581820256973,2504.1802898509327,178.63736393311646,2544.5394087693503,98.16762264723808,75.15857638284511,750.5209434335328,6.142916307152558,2698.900000000001,3.1748220539126697
13,278.855,725.9691220172713,2504.3338813993514,178.59778752051443,2544.5394087693503,98.16753148570751,75.19957647297605,750.5209434335328,6.143124795847685,2698.800000000001,3.1648515577178573
14,278.865,725.4801688738731,2504.487010260317,178.558430488993,2544.5394087693503,98.16744032733872,75.24054350860834,750.5209434335328,6.143333398661343,2698.700000000001,3.1549037573509535
15,278.875,724.9913235640188,2504.639677768612,178.51929211175909,2544.5394087693503,98.16734917213167,75.28147747747042,750.5209434335328,6.143542115501801,2698.6000000000013,3.144978592400058
16,278.88500000000005,724.5025870537872,2504.7918852554185,178.48037166426636,2544.5394087693503,98.1672580200863,75.32237836743879,750.5209434335328,6.143750946277295,2698.5000000000014,3.135076002628488
17,278.89500000000004,724.0139603068257,2504.943634048333,178.44166842408345,2544.5394087693503,98.16716687120254,75.36324616653773,750.5209434335328,6.14395989089602,2698.4000000000015,3.125195927974311
18,278.90500000000003,723.525444284345,2505.094925471365,178.40318167064385,2544.5394087693503,98.16707572548037,75.40408086293883,750.5209434335328,6.1441689492661435,2698.3000000000015,3.115338308549855
19,278.915,723.037039945123,2505.245760844953,178.3649106856717,2544.5394087693503,98.16698458291974,75.44488244496043,750.5209434335328,6.144378121295796,2698.2000000000016,3.1055030846412146
20,278.925,722.5487482454994,2505.3961414859664,178.32685475274428,2544.5394087693503,98.16689344352058,75.48565090106729,750.5209434335328,6.144587406893076,2698.1000000000017,3.095690196707805
