,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,516.7299999999999,38.213634222584034,1599.4724263503047,214.21797663481667,2549.6031427326952,82.85018810153663,63.582693022383275,0.0,11.44962605933404,250,69569.25020304018,0.0
1,516.7349999999999,38.213634222584034,1376.8903770697448,214.21797663481667,2549.6031427326952,82.85018810153663,63.558577376634965,0.0,11.449714368629905,250,69569.7867805203,0.0
2,516.7399999999999,38.22886305135873,1375.8461210916278,214.0587976472869,2549.6031427326952,82.85015664761966,63.53444808811403,0.0,11.449802627684841,250,69570.32305273073,0.0
3,516.7449999999999,38.244110532411895,1374.801670830794,213.89958675359915,2549.6031427326952,82.85012519370267,63.51033698953363,0.0,11.449890953719786,250,69570.85973191944,0.0
4,516.7499999999999,38.25935654757308,1373.758404072655,213.7405539781324,2549.6031427326952,82.85009373978569,63.48621680127863,0.0,11.449979246288676,250,69571.39620776453,0.0
5,516.7549999999999,38.274618340707455,1372.7151402271593,213.58151935693553,2549.6031427326952,82.8500622858687,63.46208750705085,0.0,11.450067505316245,250,69571.93247980869,0.0
6,516.7599999999999,38.28989593347963,1371.671879037793,213.42248284903474,2549.6031427326952,82.85003083195173,63.43794912725824,0.0,11.45015573086248,250,69572.4685484164,0.0
7,516.7649999999999,38.305189324322015,1370.6286218354132,213.26344465548476,2549.6031427326952,82.84999937803474,63.41380166260972,0.0,11.45024392291479,250,69573.00441351114,0.0
8,516.7699999999999,38.32049852413039,1369.5853690988022,213.10440484748923,2549.6031427326952,82.84996792411776,63.3896451137969,0.0,11.4503320814605,250,69573.54007501592,0.0
9,516.7749999999999,38.335823543814584,1368.5421213061168,212.9453634960673,2549.6031427326952,82.84993647020077,63.36547948153057,0.0,11.450420206486992,250,69574.07553285404,0.0
10,516.7799999999999,38.35116439427536,1367.498878936463,212.7863206724523,2549.6031427326952,82.8499050162838,63.341304766526385,0.0,11.45050829798165,250,69574.61078694888,0.0
11,516.7849999999999,38.366521086413506,1366.4556424692803,212.6272764478775,2549.6031427326952,82.84987356236681,63.31712096950493,0.0,11.450596355931852,250,69575.14583722372,0.0
12,516.7899999999998,38.381893631129714,1365.412412384342,212.46823089367646,2549.6031427326952,82.84984210844983,63.292928091191676,0.0,11.450684380324983,250,69575.68068360194,0.0
13,516.795,38.39728203932464,1364.3691891617527,212.30918408123821,2549.6031427326952,82.84981065453285,63.26872613231703,0.0,11.450772371148428,250,69576.21532600686,0.0
14,516.8,38.412686321898875,1363.3259732819504,212.15013608195008,2549.6031427326952,82.84977920061587,63.24451509361629,0.0,11.450860328389574,250,69576.74976436186,0.0
15,516.805,38.42810648975293,1362.2827652257051,211.9910869672832,2549.6031427326952,82.84974774669888,63.2202949758297,0.0,11.450948252035806,250,69577.28399859027,0.0
16,516.81,38.443542553787196,1361.2395654741179,211.83203680875485,2549.6031427326952,82.84971629278189,63.196065779702394,0.0,11.451036142074512,250,69577.81802861548,0.0
17,516.8149999999999,38.45899452490195,1360.196374508621,211.6729856779777,2549.6031427326952,82.84968483886492,63.17182750598443,0.0,11.451123998493083,250,69578.35185436087,0.0
18,516.8199999999999,38.47446241399737,1359.1531928109791,211.51393364653475,2549.6031427326952,82.84965338494793,63.147580155430816,0.0,11.451211821278903,250,69578.88547574978,0.0
