,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],AOA [deg]
0,63.755,525.8610963669478,2524.7637910743674,183.4238968240436,2549.4201890116665,95.73187799196005,73.15087883548341,750.2035119633521,1.1177780564968347,4000.0,3.785921618118839
1,63.765,525.8610963669478,2514.698251557063,182.4743398352784,2549.4201890116665,95.73187799196005,73.17646882166592,750.2035119633521,1.1179812533824887,4000.0,3.744906306885161
2,63.775000000000006,525.6847231813779,2515.0713842256637,182.46768168462165,2549.4201890116665,95.73120853513186,73.20204155193287,750.2035119633521,1.1181845568930853,3999.9,3.739260177660105
3,63.785000000000004,525.5083997630019,2515.1486608818327,182.43329713190965,2549.4201890116665,95.73053909827077,73.22763269612491,750.2035119633521,1.1183877182171198,3999.8,3.732420386530518
4,63.795,525.3318984912561,2515.2228596576156,182.3986906359659,2549.4201890116665,95.72986968137435,73.2532135931957,750.2035119633521,1.1185909506897005,3999.7000000000003,3.725569990925569
5,63.805,525.1554023156118,2515.297004082796,182.36419314428886,2549.4201890116665,95.72920028444015,73.27878424948436,750.2035119633521,1.1187942541388955,3999.6000000000004,3.7187293069167593
6,63.815000000000005,524.9789112819274,2515.371017783192,182.32979724364696,2549.4201890116665,95.7285309074658,73.30434463832712,750.2035119633521,1.1189976286888417,3999.5000000000005,3.7118980045402137
7,63.825,524.8024256469276,2515.444903715468,182.29550303143156,2549.4201890116665,95.72786155044885,73.32989475126843,750.2035119633521,1.1192010743110277,3999.4000000000005,3.7050760858455414
8,63.835,524.6259455511132,2515.5186620378463,182.26131031293943,2549.4201890116665,95.72719221338689,73.35543457986573,750.2035119633521,1.119404590977065,3999.3000000000006,3.6982635364468996
9,63.845000000000006,524.4494711349365,2515.592292957751,182.2272188984787,2549.4201890116665,95.72652289627753,73.38096411571681,750.2035119633521,1.1196081786584446,3999.2000000000007,3.6914603421841536
10,63.855000000000004,524.2730025386301,2515.6657966805833,182.19322859827318,2549.4201890116665,95.72585359911837,73.40648335044807,750.2035119633521,1.1198118373266346,3999.100000000001,3.6846664889071543
11,63.865,524.0965399022778,2515.7391734115035,182.1593392226687,2549.4201890116665,95.72518432190694,73.43199227571458,750.2035119633521,1.1200155669530787,3999.000000000001,3.6778819624861847
12,63.875,523.9200833658178,2515.812423355398,182.12555058249703,2549.4201890116665,95.72451506464087,73.45749088319991,750.2035119633521,1.1202193675091974,3998.900000000001,3.6711067488118108
13,63.885000000000005,523.7436330690393,2515.8855467168833,182.09186248847504,2549.4201890116665,95.72384582731776,73.4829791646163,750.2035119633521,1.1204232389663882,3998.800000000001,3.6643408337949013
14,63.895,523.5671891515842,2515.9585437003034,182.05827475175735,2549.4201890116665,95.7231766099352,73.50845711170436,750.2035119633521,1.1206271812960256,3998.700000000001,3.6575842033665644
15,63.905,523.3907517529457,2516.031414509732,182.02478718365433,2549.4201890116665,95.72250741249076,73.53392471623329,750.2035119633521,1.1208311944694602,3998.6000000000013,3.650836843478186
16,63.915,523.2143210124697,2516.10415934897,181.99139959564596,2549.4201890116665,95.72183823498204,73.55938197000066,750.2035119633521,1.1210352784580206,3998.5000000000014,3.6440987401013745
17,63.925000000000004,523.037897069352,2516.1767784215485,181.9581117995165,2549.4201890116665,95.72116907740666,73.5848288648324,750.2035119633521,1.1212394332330111,3998.4000000000015,3.6373698792279714
18,63.935,522.8614800626415,2516.249271930727,181.92492360714226,2549.4201890116665,95.72049993976218,73.61026539258285,750.2035119633521,1.1214436587657142,3998.3000000000015,3.6306502468700286
19,63.945,522.6850701312367,2516.3216400794936,181.8918348306793,2549.4201890116665,95.71983082204622,73.63569154513459,750.2035119633521,1.121647955027389,3998.2000000000016,3.6239398290597937
20,63.955000000000005,522.5086674138879,2516.393883070566,181.85884528262343,2549.4201890116665,95.71916172425638,73.66110731439854,750.2035119633521,1.1218523219892724,3998.1000000000017,3.6172386118497046
21,63.965,522.3322720491961,2516.4660011063906,181.82595477544757,2549.4201890116665,95.71849264639025,73.68651269231383,750.2035119633521,1.122056759622578,3998.000000000002,3.6105465813123567
22,63.975,522.1558841756117,2516.5379943891426,181.79316312199046,2549.4201890116665,95.71782358844543,73.71190767084774,750.2035119633521,1.1222612678984965,3997.900000000002,3.6038637235405
23,63.985,521.9795039314371,2516.6098631207274,181.7604701354055,2549.4201890116665,95.71715455041952,73.73729224199576,750.2035119633521,1.1224658467881976,3997.800000000002,3.5971900246470323
24,63.995000000000005,521.803131454823,2516.6816075027787,181.72787562883124,2549.4201890116665,95.71648553231013,73.76266639778147,750.2035119633521,1.1226704962628271,3997.700000000002,3.5905254707649656
25,64.005,521.6267668837711,2516.753227736661,181.6953794158442,2549.4201890116665,95.71581653411486,73.78803013025652,750.2035119633521,1.1228752162935092,3997.600000000002,3.583870048047433
26,64.015,521.4504103561322,2516.8247240234664,181.66298131015503,2549.4201890116665,95.71514755583131,73.81338343150058,750.2035119633521,1.1230800068513453,3997.5000000000023,3.57722374266765
27,64.025,521.2740620096076,2516.8960965640185,181.6306811256277,2549.4201890116665,95.71447859745709,73.83872629362135,750.2035119633521,1.1232848679074154,3997.4000000000024,3.5705865408189235
28,64.035,521.0977219817468,2516.9673455588695,181.59847867645306,2549.4201890116665,95.71380965898982,73.86405870875446,750.2035119633521,1.1234897994327764,3997.3000000000025,3.5639584287146198
29,64.045,520.9213904099493,2517.038471208301,181.56637377712266,2549.4201890116665,95.71314074042706,73.88938066906344,750.2035119633521,1.1236948013984642,3997.2000000000025,3.5573393925881582
30,64.055,520.7450674314623,2517.109473712326,181.53436624215257,2549.4201890116665,95.71247184176647,73.91469216673973,750.2035119633521,1.1238998737754915,3997.1000000000026,3.550729418692989
31,64.065,520.5687531833837,2517.180353270685,181.5024558864129,2549.4201890116665,95.71180296300567,73.93999319400258,750.2035119633521,1.1241050165348503,3997.0000000000027,3.5441284933025874
32,64.075,520.392447802658,2517.2511100828515,181.47064252505515,2549.4201890116665,95.71113410414223,73.96528374309905,750.2035119633521,1.1243102296475103,3996.900000000003,3.537536602710433
33,64.08500000000001,520.2161514260796,2517.321744348027,181.43892597333945,2549.4201890116665,95.71046526517377,73.99056380630395,750.2035119633521,1.124515513084419,3996.800000000003,3.530953733229992
34,64.095,520.0398641902899,2517.3922562651446,181.40730604683344,2549.4201890116665,95.7097964460979,74.01583337591978,750.2035119633521,1.1247208668165034,3996.700000000003,3.524379871194715
35,64.105,519.8635862317798,2517.462646032866,181.37578256134,2549.4201890116665,95.70912764691222,74.04109244427677,750.2035119633521,1.1249262908146676,3996.600000000003,3.5178150029580006
36,64.11500000000001,519.6873176868862,2517.5329138495854,181.34435533282698,2549.4201890116665,95.70845886761438,74.06634100373273,750.2035119633521,1.1251317850497953,3996.500000000003,3.5112591148931958
37,64.125,519.5110586917957,2517.6030599134256,181.31302417762325,2549.4201890116665,95.707790108202,74.09157904667308,750.2035119633521,1.125337349492748,3996.4000000000033,3.5047121933935745
38,64.135,519.3348093825405,2517.673084422241,181.2817889121453,2549.4201890116665,95.70712136867266,74.1168065655108,750.2035119633521,1.1255429841143667,3996.3000000000034,3.498174224872326
39,64.145,519.1585698950016,2517.742987573618,181.25064935313716,2549.4201890116665,95.706452649024,74.14202355268638,750.2035119633521,1.12574868888547,3996.2000000000035,3.4916451957625387
40,64.155,518.9823403649066,2517.812769564871,181.21960531759788,2549.4201890116665,95.70578394925363,74.1672300006678,750.2035119633521,1.1259544637768564,3996.1000000000035,3.4851250925171815
41,64.165,518.8061209278299,2517.8824305930475,181.18865662273933,2549.4201890116665,95.70511526935917,74.19242590195044,750.2035119633521,1.1261603087593024,3996.0000000000036,3.4786139016090836
42,64.175,518.6299117191934,2517.951970854925,181.15780308598642,2549.4201890116665,95.70444660933823,74.21761124905711,750.2035119633521,1.126366223803564,3995.9000000000037,3.4721116095309306
43,64.185,518.4537128742646,2518.0213905470137,181.12704452502507,2549.4201890116665,95.70377796918845,74.24278603453793,750.2035119633521,1.1265722088803765,3995.800000000004,3.46561820279524
44,64.19500000000001,518.2775245281584,2518.0906898655535,181.09638075779182,2549.4201890116665,95.70310934890746,74.26795025097034,750.2035119633521,1.1267782639604536,3995.700000000004,3.4591336679343536
45,64.205,518.1013468158357,2518.159869006516,181.0658116025373,2549.4201890116665,95.70244074849285,74.2931038909591,750.2035119633521,1.1269843890144884,3995.600000000004,3.4526579915004065
46,64.215,517.9251798721036,2518.2289281656044,181.03533687757783,2549.4201890116665,95.70177216794224,74.31824694713615,750.2035119633521,1.1271905840131538,3995.500000000004,3.446191160065328
47,64.22500000000001,517.7490238316151,2518.2978675382537,181.00495640162586,2549.4201890116665,95.7011036072533,74.34337941216062,750.2035119633521,1.127396848927101,3995.400000000004,3.4397331602208125
48,64.235,517.5728788288695,2518.3666873196307,180.97466999363027,2549.4201890116665,95.70043506642364,74.36850127871878,750.2035119633521,1.1276031837269618,3995.3000000000043,3.4332839785783142
49,64.245,517.396744998211,2518.435387704634,180.94447747269282,2549.4201890116665,95.6997665454509,74.39361253952406,750.2035119633521,1.1278095883833468,3995.2000000000044,3.426843601769023
50,64.255,517.2206224738301,2518.5039688878937,180.91437865822652,2549.4201890116665,95.69909804433266,74.4187131873169,750.2035119633521,1.1280160628668463,3995.1000000000045,3.420412016443849
51,64.265,517.0445113897621,2518.5724310637734,180.88437336995494,2549.4201890116665,95.6984295630666,74.44380321486479,750.2035119633521,1.1282226071480301,3995.0000000000045,3.413989209273417
52,64.275,516.8684118798882,2518.640774426366,180.85446142771087,2549.4201890116665,95.69776110165031,74.46888261496218,750.2035119633521,1.1284292211974485,3994.9000000000046,3.407575166948032
53,64.285,516.6923240779337,2518.7089991695,180.824642651671,2549.4201890116665,95.69709266008147,74.49395138043053,750.2035119633521,1.1286359049856303,3994.8000000000047,3.4011698761776743
54,64.295,516.5162481174697,2518.7771054867353,180.7949168623112,2549.4201890116665,95.69642423835768,74.51900950411812,750.2035119633521,1.128842658483085,3994.700000000005,3.3947733236919877
55,64.305,516.3401841319112,2518.8450935713627,180.7652838801663,2549.4201890116665,95.69575583647658,74.54405697890013,750.2035119633521,1.1290494816603023,3994.600000000005,3.3883854962402413
56,64.315,516.1641322545191,2518.912963616408,180.73574352624675,2549.4201890116665,95.69508745443581,74.56909379767856,750.2035119633521,1.1292563744877508,3994.500000000005,3.3820063805913425
57,64.325,515.9880926183977,2518.9807158146286,180.70629562170848,2549.4201890116665,95.69441909223298,74.5941199533822,750.2035119633521,1.1294633369358806,3994.400000000005,3.3756359635338047
58,64.33500000000001,515.8120653564957,2519.0483503585147,180.67693998795033,2549.4201890116665,95.69375074986574,74.61913543896654,750.2035119633521,1.129670368975121,3994.300000000005,3.3692742318757194
59,64.345,515.6360506016066,2519.1158674402914,180.64767644667094,2549.4201890116665,95.69308242733176,74.6441402474138,750.2035119633521,1.129877470575882,3994.2000000000053,3.3629211724447687
60,64.355,515.4600484863671,2519.183267251914,180.61850481977822,2549.4201890116665,95.69241412462863,74.66913437173284,750.2035119633521,1.1300846417085537,3994.1000000000054,3.3565767720881796
61,64.36500000000001,515.2840591432584,2519.2505499850736,180.58942492947222,2549.4201890116665,95.69174584175403,74.69411780495913,750.2035119633521,1.1302918823435064,3994.0000000000055,3.350241017672727
62,64.375,515.1080827046056,2519.3177158311937,180.56043659817857,2549.4201890116665,95.69107757870556,74.71909054015474,750.2035119633521,1.1304991924510917,3993.9000000000055,3.3439138960847004
63,64.385,514.9321193025768,2519.384764981432,180.53153964867647,2549.4201890116665,95.69040933548091,74.74405257040823,750.2035119633521,1.1307065720016405,3993.8000000000056,3.337595394229904
64,64.395,514.7561690691837,2519.45169762668,180.50273390390376,2549.4201890116665,95.68974111207767,74.76900388883467,750.2035119633521,1.1309140209654653,3993.7000000000057,3.331285499033631
65,64.405,514.5802321362818,2519.518513957562,180.4740191870678,2549.4201890116665,95.68907290849351,74.79394448857558,750.2035119633521,1.131121539312859,3993.600000000006,3.3249841974406458
66,64.415,514.4043086355694,2519.585214164437,180.44539532159456,2549.4201890116665,95.68840472472608,74.8188743627989,750.2035119633521,1.1313291270140955,3993.500000000006,3.3186914764151636
67,64.425,514.228398698588,2519.6517984373986,180.4168621312636,2549.4201890116665,95.68773656077302,74.84379350469888,750.2035119633521,1.1315367840394286,3993.400000000006,3.3124073229408415
68,64.435,514.052502456722,2519.7182669662748,180.38841944019873,2549.4201890116665,95.68706841663196,74.86870190749616,750.2035119633521,1.1317445103590944,3993.300000000006,3.3061317240207604
69,64.44500000000001,513.8766200411985,2519.7846199406267,180.3600670724697,2549.4201890116665,95.68640029230058,74.89359956443764,750.2035119633521,1.131952305943309,3993.200000000006,3.299864666677405
70,64.455,513.7007515830875,2519.8508575497517,180.33180485274244,2549.4201890116665,95.68573218777651,74.91848646879643,750.2035119633521,1.1321601707622695,3993.1000000000063,3.293606137952641
71,64.465,513.5248972133019,2519.91697998268,180.30363260574,2549.4201890116665,95.6850641030574,74.94336261387187,750.2035119633521,1.1323681047861551,3993.0000000000064,3.2873561249077086
72,64.47500000000001,513.3490570625955,2519.982987428179,180.27555015657308,2549.4201890116665,95.6843960381409,74.96822799298945,750.2035119633521,1.1325761079851253,3992.9000000000065,3.281114614623201
73,64.485,513.1732312615665,2520.04888007475,180.24755733046877,2549.4201890116665,95.68372799302468,74.99308259950077,750.2035119633521,1.1327841803293208,3992.8000000000065,3.274881594199038
74,64.495,512.9974199406533,2520.1146581106277,180.21965395307694,2549.4201890116665,95.68305996770636,75.01792642678352,750.2035119633521,1.1329923217888647,3992.7000000000066,3.2686570507544666
75,64.505,512.8216232301381,2520.1803217237857,180.19183985020632,2549.4201890116665,95.68239196218362,75.04275946824139,750.2035119633521,1.13320053233386,3992.6000000000067,3.2624409714280294
76,64.515,512.6458412601432,2520.24587110193,180.16411484806144,2549.4201890116665,95.68172397645411,75.06758171730408,750.2035119633521,1.1334088119343928,3992.500000000007,3.2562333433775477
77,64.525,512.4700741606348,2520.311306432504,180.1364787729708,2549.4201890116665,95.68105601051548,75.09239316742726,750.2035119633521,1.1336171605605296,3992.400000000007,3.250034153780115
78,64.535,512.2943220614186,2520.3766279026863,180.10893145148734,2549.4201890116665,95.68038806436536,75.11719381209248,750.2035119633521,1.1338255781823188,3992.300000000007,3.24384338983206
79,64.545,512.1185850921433,2520.441835699391,180.08147271061657,2549.4201890116665,95.67972013800146,75.14198364480713,750.2035119633521,1.1340340647697909,3992.200000000007,3.237661038748948
80,64.555,511.94286338229887,2520.5069300092687,180.05410237750115,2549.4201890116665,95.67905223142141,75.16676265910446,750.2035119633521,1.1342426202929579,3992.100000000007,3.2314870877655624
81,64.565,511.7671570612162,2520.5719110187065,180.0268202795595,2549.4201890116665,95.67838434462286,75.19153084854352,750.2035119633521,1.1344512447218136,3992.0000000000073,3.2253215241358664
82,64.575,511.5914662580669,2520.6367789138276,179.99962624461938,2549.4201890116665,95.6777164776035,75.21628820670905,750.2035119633521,1.1346599380263338,3991.9000000000074,3.219164335133005
83,64.58500000000001,511.4157911018651,2520.7015338804918,179.9725201004657,2549.4201890116665,95.67704863036096,75.24103472721154,750.2035119633521,1.1348687001764763,3991.8000000000075,3.2130155080492813
84,64.595,511.2401317214649,2520.7661761042946,179.94550167551424,2549.4201890116665,95.67638080289291,75.26577040368707,750.2035119633521,1.1350775311421812,3991.7000000000075,3.2068750301961377
85,64.605,511.0644882455614,2520.830705770571,179.91857079823953,2549.4201890116665,95.67571299519705,75.2904952297974,750.2035119633521,1.1352864308933703,3991.6000000000076,3.20074288890414
86,64.61500000000001,510.88886080269043,2520.89512306439,179.89172729737103,2549.4201890116665,95.675045207271,75.31520919922983,750.2035119633521,1.1354953993999481,3991.5000000000077,3.1946190715229523
87,64.625,510.7132495212287,2520.95942817056,179.86497100198721,2549.4201890116665,95.67437743911242,75.33991230569717,750.2035119633521,1.1357044366318008,3991.400000000008,3.1885035654213283
88,64.635,510.53765452939325,2521.0236212736254,179.83830174138657,2549.4201890116665,95.67370969071904,75.36460454293777,750.2035119633521,1.1359135425587976,3991.300000000008,3.182396357987092
89,64.645,510.3620759552417,2521.0877025578684,179.81171934521223,2549.4201890116665,95.67304196208846,75.3892859047154,750.2035119633521,1.1361227171507897,3991.200000000008,3.1762974366271113
90,64.655,510.186513926672,2521.1516722073093,179.78522364328128,2549.4201890116665,95.67237425321838,75.41395638481922,750.2035119633521,1.136331960377611,3991.100000000008,3.1702067887672856
91,64.665,510.0109685714217,2521.215530405706,179.75881446580172,2549.4201890116665,95.67170656410646,75.43861597706379,750.2035119633521,1.1365412722090775,3991.000000000008,3.1641244018525305
92,64.675,509.83544001706963,2521.2792773365545,179.73249164303127,2549.4201890116665,95.67103889475035,75.46326467528897,750.2035119633521,1.1367506526149889,3990.9000000000083,3.1580502633467495
93,64.685,509.6599283910333,2521.3429131830885,179.70625500580402,2549.4201890116665,95.67037124514778,75.4879024733599,750.2035119633521,1.1369601015651265,3990.8000000000084,3.1519843607328273
94,64.69500000000001,509.48443382057155,2521.406438128281,179.68010438494792,2549.4201890116665,95.66970361529638,75.51252936516696,750.2035119633521,1.1371696190292548,3990.7000000000085,3.1459266815126083
95,64.705,509.30895643278126,2521.4698523548427,179.65403961167863,2549.4201890116665,95.66903600519385,75.53714534462571,750.2035119633521,1.1373792049771216,3990.6000000000085,3.1398772132068684
96,64.715,509.133496354601,2521.533156045223,179.62806051751258,2549.4201890116665,95.66836841483781,75.5617504056769,750.2035119633521,1.1375888593784567,3990.5000000000086,3.1338359433553142
97,64.72500000000001,508.95805371280727,2521.5963493816116,179.60216693420475,2549.4201890116665,95.66770084422599,75.58634454228638,750.2035119633521,1.1377985822029735,3990.4000000000087,3.127802859516546
98,64.735,508.78262863401704,2521.659432545934,179.57635869375906,2549.4201890116665,95.66703329335604,75.61092774844506,750.2035119633521,1.1380083734203685,3990.300000000009,3.121777949268046
99,64.745,508.6072212446863,2521.7224057198587,179.55063562846786,2549.4201890116665,95.66636576222565,75.6355000181689,750.2035119633521,1.1382182330003214,3990.200000000009,3.115761200206168
100,64.755,508.43183167111084,2521.7852690847913,179.52499757095515,2549.4201890116665,95.66569825083249,75.6600613454988,750.2035119633521,1.1384281609124947,3990.100000000009,3.109752599946109
101,64.765,508.2564600394243,2521.848022821877,179.49944435392516,2549.4201890116665,95.66503075917424,75.68461172450068,750.2035119633521,1.1386381571265343,3990.000000000009,3.1037521361218907
102,64.775,508.0811064756013,2521.910667112001,179.4739758106981,2549.4201890116665,95.6643632872486,75.70915114926528,750.2035119633521,1.1388482216120694,3989.900000000009,3.0977597963863457
