,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,616.4000000000001,68.52246336966186,2172.6861746188365,293.5705526646015,2179.2480451608217,96.14323054197182,90.21634876473898,750.4516580730684,13.978564817553645,1337.033824804857,-5.0,-1.5520867519236354
1,616.4100000000001,68.52246336966186,2172.811328067007,293.5769759424905,2179.2480451608217,96.14323054197182,90.21327152424502,750.4516580730684,13.978814464910092,1337.033824804857,-4.999999980736983,-1.5517969867404515
2,616.4200000000001,68.52494329961543,2172.811049832471,293.5657549654308,2179.2480451608217,96.14318608917162,90.2101960832714,750.3189477294712,13.979064099493506,1337.033824804857,-4.999999948426567,-1.5514740579442603
3,616.4300000000001,68.52742202489979,2172.810730012609,293.5545395238,2179.2480451608217,96.14314163619801,90.20711824872018,750.1862441766774,13.979313751109705,1337.033824804857,-5.000000009626395,-1.5511513927120004
4,616.44,68.52990274774486,2172.8104111828447,293.54331571225856,2179.2480451608217,96.14309718305094,90.20404161581006,750.05353156852,13.979563394203208,1337.033824804857,-5.000000070785749,-1.5508284270974093
5,616.45,68.53238272249364,2172.8100919487892,293.5320972554316,2179.2480451608217,96.14305272973044,90.20096618111701,749.9208234901106,13.979813028793828,1337.033824804857,-5.000000132016727,-1.5505055633488518
6,616.46,68.5348619515791,2172.8097727881154,293.5208841636519,2179.2480451608217,96.14300827623651,90.19789194747693,749.7881199349071,13.980062654865751,1337.033824804857,-5.000000193232949,-1.5501828000141344
7,616.4700000000001,68.53734043266729,2172.8094536993403,293.5096764468938,2179.2480451608217,96.14296382256914,90.1948189143507,749.6554209065334,13.980312272422315,1337.033824804857,-5.000000254434496,-1.5498601374474712
8,616.4800000000001,68.5398181659943,2172.809134682916,293.49847410210464,2179.2480451608217,96.14291936872833,90.1917470812047,749.5227264032209,13.980561881466828,1337.033824804857,-5.000000315621286,-1.5495375756228618
9,616.4900000000001,68.54229515179213,2172.808815738844,293.48727712651106,2179.2480451608217,96.1428749147141,90.18867644750233,749.3900364232068,13.980811482002615,1337.033824804857,-5.000000376793321,-1.549215114515922
10,616.5000000000001,68.5447713902952,2172.8084968671265,293.47608551717843,2179.2480451608217,96.14283046052647,90.18560701270738,749.2573509647245,13.981061074032993,1337.033824804857,-5.000000437950603,-1.5488927541019175
11,616.5100000000001,68.54724688173776,2172.808178067766,293.4648992706886,2179.2480451608217,96.14278600616541,90.18253877628383,749.1246700260084,13.981310657561291,1337.033824804857,-5.00000049909313,-1.5485704943561136
12,616.5200000000001,68.54972162635413,2172.807859340766,293.4537183846159,2179.2480451608217,96.14274155163093,90.17947173769595,748.9919936052933,13.981560232590825,1337.033824804857,-5.000000560220905,-1.5482483352537773
13,616.5300000000001,68.55219562437851,2172.807540686127,293.4425428558438,2179.2480451608217,96.14269709692306,90.17640589640837,748.8593217008147,13.981809799124912,1337.033824804857,-5.000000621333927,-1.5479262767701714
14,616.5400000000001,68.554668876045,2172.8072221038537,293.4313726811642,2179.2480451608217,96.1426526420418,90.17334125188592,748.7266543108093,13.982059357166873,1337.033824804857,-5.0000006824322,-1.5476043188805766
15,616.5500000000001,68.5571413815877,2172.8069035939466,293.4202078579193,2179.2480451608217,96.14260818698713,90.17027780359369,748.5939914335142,13.982308906720023,1337.033824804857,-5.00000074351572,-1.5472824615602656
16,616.5600000000001,68.55961314124062,2172.8065851564097,293.40904838295086,2179.2480451608217,96.14256373175908,90.16721555099716,748.4613330671676,13.982558447787673,1337.033824804857,-5.0000008045844915,-1.5469607047844984
17,616.57,68.5620841552377,2172.806266791244,293.3978942534163,2179.2480451608217,96.14251927635766,90.16415449356198,748.3286792100084,13.982807980373135,1337.033824804857,-5.000000865638514,-1.546639048528568
18,616.58,68.56455442381274,2172.805948498453,293.3867454663418,2179.2480451608217,96.14247482078287,90.16109463075416,748.196029860276,13.98305750447972,1337.033824804857,-5.000000926677788,-1.546317492767737
19,616.5900000000001,68.56702394719964,2172.8056302780383,293.3756020187411,2179.2480451608217,96.1424303650347,90.15803596203993,748.063385016211,13.983307020110741,1337.033824804857,-5.0000009877023155,-1.5459960374772963
20,616.6000000000001,68.56949272563213,2172.805312130002,293.3644639077279,2179.2480451608217,96.14238590911316,90.15497848688584,747.9307446760545,13.983556527269506,1337.033824804857,-5.000001048712096,-1.5456746826325236
21,616.6100000000001,68.57196075934387,2172.8049940543474,293.3533311302652,2179.2480451608217,96.14234145301826,90.15192220475868,747.7981088380486,13.983806025959318,1337.033824804857,-5.000001109707131,-1.5453534282086996
22,616.6200000000001,68.57442804856849,2172.804676051076,293.3422036833925,2179.2480451608217,96.14229699675002,90.14886711512554,747.6654775004362,13.984055516183485,1337.033824804857,-5.000001170687421,-1.5450322741811096
23,616.6300000000001,68.57689459353959,2172.80435812019,293.3310815643458,2179.2480451608217,96.14225254030842,90.1458132174538,747.5328506614605,13.98430499794531,1337.033824804857,-5.000001231652967,-1.5447112205250435
24,616.6400000000001,68.57936039449058,2172.8040402616925,293.31996476996073,2179.2480451608217,96.14220808369349,90.14276051121112,747.4002283193662,13.984554471248092,1337.033824804857,-5.00000129260377,-1.5443902672157805
25,616.6500000000001,68.58182545165499,2172.803722475585,293.30885329741733,2179.2480451608217,96.14216362690522,90.13970899586542,747.2676104723982,13.984803936095135,1337.033824804857,-5.00000135353983,-1.5440694142286264
26,616.6600000000001,68.5842897652661,2172.8034047618694,293.29774714383643,2179.2480451608217,96.14211916994361,90.13665867088488,747.1349971188027,13.985053392489737,1337.033824804857,-5.00000141446115,-1.5437486615388583
27,616.6700000000001,68.58675333555726,2172.8030871205488,293.28664630609205,2179.2480451608217,96.14207471280866,90.13360953573803,747.0023882568262,13.985302840435196,1337.033824804857,-5.0000014753677275,-1.5434280091217767
28,616.6800000000001,68.58921616276169,2172.8027695516244,293.27555078141415,2179.2480451608217,96.14203025550042,90.13056158989359,746.8697838847162,13.985552279934808,1337.033824804857,-5.000001536259566,-1.543107456952678
29,616.69,68.59167824711258,2172.8024520551,293.2644605668178,2179.2480451608217,96.14198579801885,90.12751483282061,746.737184000721,13.985801710991868,1337.033824804857,-5.000001597136665,-1.5427870050068546
30,616.7,68.59413958884302,2172.802134630976,293.25337565924934,2179.2480451608217,96.14194134036396,90.12446926398842,746.6045886030895,13.98605113360967,1337.033824804857,-5.000001657999025,-1.5424666532596087
31,616.71,68.59660018818606,2172.801817279255,293.2422960560471,2179.2480451608217,96.14189688253576,90.12142488286658,746.4719976900718,13.986300547791505,1337.033824804857,-5.000001718846648,-1.54214640168624
32,616.7200000000001,68.59906004537476,2172.8014999999396,293.2312217540218,2179.2480451608217,96.14185242453426,90.118381688925,746.3394112599184,13.986549953540662,1337.033824804857,-5.000001779679534,-1.541826250262054
33,616.7300000000001,68.60151916064191,2172.8011827930313,293.2201527504462,2179.2480451608217,96.14180796635948,90.11533968163378,746.2068293108807,13.98679935086043,1337.033824804857,-5.000001840497686,-1.5415061989623546
34,616.7400000000001,68.60397753422046,2172.8008656585334,293.20908904226144,2179.2480451608217,96.14176350801141,90.1122988604634,746.0742518412109,13.9870487397541,1337.033824804857,-5.000001901301101,-1.5411862477624416
35,616.7500000000001,68.60643516634313,2172.800548596447,293.198030626631,2179.2480451608217,96.14171904949004,90.10925922488454,745.9416788491618,13.987298120224954,1337.033824804857,-5.000001962089782,-1.54086639663763
36,616.7600000000001,68.60889205724273,2172.800231606773,293.18697750059937,2179.2480451608217,96.1416745907954,90.10622077436815,745.8091103329873,13.98754749227628,1337.033824804857,-5.000002022863731,-1.5405466455632273
37,616.7700000000001,68.6113482071519,2172.799914689516,293.1759296612808,2179.2480451608217,96.14163013192749,90.10318350838553,745.6765462909419,13.987796855911355,1337.033824804857,-5.000002083622946,-1.5402269945145464
