,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,15.275,568.7512402404438,3065.7479111698267,55.340391361938885,2549.9961515942964,97.53507946189288,66.02520492950448,0.0,0.1457246790557314,4000,0.0,5.0
1,15.285,568.7512402404438,3065.7479111698267,55.340391361938885,2549.9961515942964,97.53507946189288,66.06342332305795,0.0,0.1459080824027578,4000,0.0091683366203895,5.0
2,15.295,568.5351068365968,3069.298127224557,55.39909292138294,2549.9961515942964,97.53346576595959,66.10156523555159,0.0,0.1460916449895665,4000,0.018414575742869466,5.0
3,15.305,568.3192568102911,3072.8432629449703,55.4577078556516,2549.9961515289992,97.53185207002632,66.13980902628941,0.00026763553045828923,0.14627499516615225,4000,0.02755689063446854,5.0
4,15.315,568.1026807285803,3076.3999543169607,55.51650333763973,2549.99615155059,97.53023837409303,66.17800215787376,0.00017914158154840805,0.14645845181770648,4000,0.03675130690620769,5.0
5,15.325000000000001,567.8862420530176,3079.953971603498,55.5752522711468,2549.9961515292193,97.52862467815974,66.21614374895493,0.0002667352038102455,0.14664201409608418,4000,0.04599738495115923,5.0
6,15.335,567.6699463774181,3083.5052239391957,55.633957441604906,2549.9961514633665,97.52701098222647,66.25423447976397,0.0005366491072756342,0.14682568266715168,4000,0.05529542781719811,5.0
7,15.345,567.4537904451784,3087.0537667774865,55.6926321015669,2549.996151354154,97.52539728629318,66.29227418820592,0.0009842798687743305,0.14700945738846255,4000,0.06464534208349247,5.0
8,15.355,567.2377757725158,3090.59957666327,55.7512966439412,2549.9961512012837,97.5237835903599,66.33026271791937,0.0016108582717780724,0.14719333811008525,4000,0.07404703085794692,5.0
9,15.365,567.0219038447859,3094.142630654335,55.80998005765964,2549.996151004458,97.52216989442663,66.36819990899264,0.002417591350499261,0.14737732468603917,4000,0.08350039940634164,5.0
10,15.375,566.8061761691663,3097.6829054529767,55.868720153161206,2549.9961507633816,97.52055619849335,66.40608560071769,0.0034057004442616216,0.14756141696978553,4000,0.09300535293225158,5.0
11,15.385,566.5905942590438,3101.2203776636907,55.92756380509511,2549.9961504777552,97.51894250256005,66.44391963098083,0.004576406475992711,0.14774561481426973,4000,0.10256179659784179,5.0
12,15.395,566.3751596374923,3104.755023736165,55.98656719293453,2549.9961501472817,97.51732880662678,66.48170183560126,0.005930929755103638,0.1479299180719032,4000,0.11216963551510158,5.0
13,15.405000000000001,566.1598738410611,3108.286819903161,56.04579604291448,2549.996149771664,97.5157151106935,66.51943204766306,0.007470490048499087,0.14811432659456175,4000,0.1218287747449997,5.0
14,15.415000000000001,565.9447384236171,3111.8157421176,56.10532587185732,2549.9961493506025,97.51410141476022,66.55711009682926,0.009196306568029906,0.14829884023358203,4000,0.1315391192958797,5.0
15,15.425,565.7297549603028,3115.3417659877364,56.16524223265143,2549.996148883802,97.51248771882693,66.59473580863843,0.011109597958907591,0.14848345883975636,4000,0.14130057412096023,5.0
16,15.435,565.5149250516123,3118.864866710497,56.22564096043225,2549.9961483709653,97.51087402289366,66.63230900378313,0.013211582287748467,0.1486681822633256,4000,0.15111304411495247,5.0
17,15.445,565.3002503275846,3122.385019002901,56.28662841996572,2549.996147811794,97.50926032696037,66.66982949737057,0.01550347703054528,0.1488530103539703,4000,0.1609764341097687,5.0
18,15.455,565.0857324521156,3125.9021970315707,56.348321753678285,2549.9961472059927,97.50764663102709,66.70729709816506,0.017986499060541488,0.14903794296079972,4000,0.1708906488693042,5.0
19,15.465,564.8713731273916,3129.416374340338,56.410849129419084,2549.996146553263,97.50603293509381,66.74471160781243,0.02066186463597747,0.14922297993233907,4000,0.18085559308326998,5.0
20,15.475,564.6571740984422,3132.927523775892,56.474349988092236,2549.9961458533094,97.50441923916053,66.78207282004624,0.023530789387678105,0.14940812111651455,4000,0.19087117136005444,5.0
21,15.485000000000001,564.443137157815,3136.4356174115005,56.538975290792756,2549.996145105835,97.50280554322724,66.81938051987565,0.026594488306449855,0.1495933663606365,4000,0.20093728821859339,5.0
22,15.495000000000001,564.2292641503731,3139.9406264687627,56.604887763966886,2549.996144310544,97.50119184729397,66.85663448275547,0.029854175730254576,0.1497787155113802,4000,0.2110538480792269,5.0
23,15.505,564.0155569782132,3143.4425212374304,56.67226214314551,2549.99614346714,97.49957815136068,66.89383447373767,0.033311065331126245,0.14996416841476473,4000,0.22122075525352053,5.0
24,15.515,563.8020176057072,3146.9412709932576,56.74128541374865,2549.996142575327,97.4979644554274,66.93098024660517,0.03696637010179543,0.15014972491612938,4000,0.2314379139330301,5.0
25,15.525,563.5886480646654,3150.4368439138907,56.81215704861394,2549.9961416348096,97.49635075949412,66.9680715429876,0.04082130234198556,0.15033538486010803,4000,0.24170522817698872,5.0
26,15.535,563.3754504596212,3153.9292069928474,56.885089241108915,2549.996140645292,97.49473706356083,67.00510809145939,0.04487707364434372,0.15052114809060094,4000,0.25202260189889464,5.0
27,15.545,563.1624269732378,3157.418325951532,56.96030713361757,2549.9961396064787,97.49312336762756,67.0420896066204,0.0491348948799676,0.15070701445074433,4000,0.26238993885197714,5.0
28,15.555,562.9495798718331,3160.9041651493553,57.038049039584635,2549.9961385180745,97.49150967169427,67.07901578815932,0.05359597618348924,0.15089298378287755,4000,0.27280714261352274,5.0
29,15.565,562.7369115110248,3164.3866874919563,57.118566658693254,2549.996137379784,97.48989597576099,67.11588631990041,0.058261526937674876,0.15107905592850757,4000,0.2832741165680372,5.0
30,15.575000000000001,562.5244243414916,3167.865854337568,57.2021252837444,2549.9961361913133,97.48828227982771,67.1527008688337,0.06313275575749928,0.15126523072827122,4000,0.29379076388922587,5.0
31,15.585,562.3121209148493,3171.341625401558,57.28900399860984,2549.9961349523664,97.48666858389443,67.18945908412928,0.0682108704736517,0.1514515080218947,4000,0.3043569875207708,5.0
32,15.595,562.1000038896392,3174.8139586591847,57.3794958650582,2549.9961336626498,97.48505488796114,67.22616059613654,0.07349707811542947,0.1516378876481504,4000,0.3149726901558848,5.0
33,15.605,561.8880760374248,3178.282810246622,57.47390809781791,2549.9961323218686,97.48344119202787,67.26280501536839,0.07899258489297425,0.15182436944481126,4000,0.3256377742156252,5.0
34,15.615,561.6763402489952,3181.748134360321,57.5725622267255,2549.996130929729,97.48182749609458,67.29939193147193,0.08469859617880483,0.15201095324860223,4000,0.33635214182594697,5.0
35,15.625,561.4647995406691,3185.2098831547546,57.67579424285807,2549.996129485938,97.4802138001613,67.33592091218598,0.09061631648859897,0.1521976388951491,4000,0.34711569479347887,5.0
