,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],AOA [deg]
0,41.65,733.3174788955025,2532.943410338255,182.05408736209174,2549.8131235575315,90.48999135256484,74.32547304482215,750.4954790150049,0.7266693508736809,2700.0,2.1381663701718825
1,41.66,733.3174788955025,2522.453501629072,181.10632486026788,2549.8131235575315,90.48999135256484,74.36671685701346,750.4954790150049,0.7268758105210276,2700.0,2.1023838620139546
2,41.67,732.9134838919729,2522.9060258108107,181.08953618509298,2549.8131235575315,90.4877080371633,74.40791927096213,750.4954790150049,0.7270824420175919,2699.9,2.094384374646088
3,41.68,732.50957922579,2523.0431961508475,181.0446021269128,2549.8131235575315,90.485424806329,74.44917089655688,750.4954790150049,0.7272888443339515,2699.8,2.0853335556255734
4,41.69,732.1049362942346,2523.1738196849296,180.9992396603559,2549.8131235575315,90.48314166006193,74.49039608216412,750.4954790150049,0.7274953613788262,2699.7000000000003,2.076263902494528
5,41.699999999999996,731.700247243332,2523.304291343016,180.95412926114147,2549.8131235575315,90.48085859836209,74.53159487105448,750.4954790150049,0.7277019927189415,2699.6000000000004,2.0672146346721223
6,41.71,731.2955123114756,2523.434377382634,180.90924904347258,2549.8131235575315,90.4785756212295,74.57276715894558,750.4954790150049,0.7279087386836781,2699.5000000000005,2.0581848891581984
7,41.72,730.8907330894032,2523.564088631161,180.86459932446488,2549.8131235575315,90.47629272866413,74.61391292259601,750.4954790150049,0.7281155991993604,2699.4000000000005,2.049174669323005
8,41.73,730.4859104260397,2523.6934258183783,180.82017940422782,2549.8131235575315,90.47400992066602,74.65503213876868,750.4954790150049,0.728322574192903,2699.3000000000006,2.040183925702271
9,41.74,730.0810451704176,2523.822389928436,180.77598860757053,2549.8131235575315,90.47172719723513,74.69612478444176,750.4954790150049,0.7285296635907244,2699.2000000000007,2.0312126098611962
10,41.75,729.6761381697313,2523.950981932587,180.7320262598431,2549.8131235575315,90.46944455837148,74.73719083672164,750.4954790150049,0.7287368673191784,2699.100000000001,2.0222606734381836
11,41.76,729.2711902701329,2524.0792028000665,180.68829168793235,2549.8131235575315,90.46716200407508,74.7782302728427,750.4954790150049,0.7289441853045544,2699.000000000001,2.01332806820142
12,41.769999999999996,728.866202316728,2524.207053497818,180.64478422064195,2549.8131235575315,90.4648795343459,74.81924307016708,750.4954790150049,0.7291516174730772,2698.900000000001,2.0044147460475603
13,41.78,728.4611751535704,2524.3345349905094,180.60150318801203,2549.8131235575315,90.46259714918395,74.86022920618429,750.4954790150049,0.7293591637509083,2698.800000000001,1.995520659001483
14,41.79,728.0561096236612,2524.4616482405354,180.55844792201069,2549.8131235575315,90.46031484858926,74.90118865851099,750.4954790150049,0.7295668240641452,2698.700000000001,1.9866457592159814
15,41.8,727.6510065689439,2524.5883942080213,180.51561775588436,2549.8131235575315,90.4580326325618,74.94212140489077,750.4954790150049,0.7297745983388229,2698.6000000000013,1.9777899989714476
16,41.809999999999995,727.2458668303019,2524.714773850829,180.47301202461833,2549.8131235575315,90.45575050110158,74.98302742319378,750.4954790150049,0.7299824865009134,2698.5000000000014,1.9689533306755818
17,41.82,726.8406912475557,2524.840788124556,180.43063006489027,2549.8131235575315,90.45346845420859,75.02390669141649,750.4954790150049,0.7301904884763262,2698.4000000000015,1.960135706863059
18,41.83,726.4354806594581,2524.966437982547,180.38847121474203,2549.8131235575315,90.45118649188282,75.06475918768147,750.4954790150049,0.7303986041909092,2698.3000000000015,1.9513370801952434
19,41.839999999999996,726.0302359036921,2525.0917243758913,180.34653481399278,2549.8131235575315,90.44890461412432,75.10558489023707,750.4954790150049,0.7306068335704484,2698.2000000000016,1.9425574034598616
20,41.85,725.6249578168681,2525.2166482534303,180.30482020377826,2549.8131235575315,90.44662282093303,75.14638377745719,750.4954790150049,0.7308151765406684,2698.1000000000017,1.9337966295707156
21,41.86,725.2196472345192,2525.34121056176,180.26332672703333,2549.8131235575315,90.44434111230899,75.18715582784094,750.4954790150049,0.7310236330272333,2698.000000000002,1.9250547115673509
22,41.87,724.8143049910988,2525.465412245235,180.22205372825303,2549.8131235575315,90.4420594882522,75.22790102001245,750.4954790150049,0.7312322029557461,2697.900000000002,1.9163316026147725
23,41.879999999999995,724.4089319199783,2525.5892542459746,180.18100055326596,2549.8131235575315,90.43977794876263,75.26861933272062,750.4954790150049,0.7314408862517497,2697.800000000002,1.9076272560031244
24,41.89,724.0035288534427,2525.712737503865,180.14016654971385,2549.8131235575315,90.43749649384029,75.30931074483867,750.4954790150049,0.7316496828407275,2697.700000000002,1.8989416251473872
25,41.9,723.5980966226876,2525.835862956561,180.09955106653842,2549.8131235575315,90.43521512348521,75.34997523536416,750.4954790150049,0.7318585926481028,2697.600000000002,1.8902746635870677
26,41.91,723.1926360578166,2525.9586315394963,180.05915345447858,2549.8131235575315,90.43293383769733,75.39061278341848,750.4954790150049,0.7320676155992398,2697.5000000000023,1.8816263249859029
27,41.92,722.7871479878378,2526.081044185881,180.0189730656086,2549.8131235575315,90.43065263647672,75.43122336824669,750.4954790150049,0.7322767516194442,2697.4000000000024,1.872996563131539
28,41.93,722.3816332406611,2526.203101826711,179.97900925379545,2549.8131235575315,90.42837151982334,75.47180696921725,750.4954790150049,0.7324860006339626,2697.3000000000025,1.8643853319352388
29,41.94,721.9760926430948,2526.3248053907687,179.9392613741237,2549.8131235575315,90.4260904877372,75.51236356582176,750.4954790150049,0.7326953625679841,2697.2000000000025,1.8557925854315716
30,41.949999999999996,721.5705270208427,2526.4461558046255,179.89972878333825,2549.8131235575315,90.42380954021829,75.55289313767464,750.4954790150049,0.7329048373466395,2697.1000000000026,1.847218277778107
31,41.96,721.1649371985011,2526.567153992652,179.86041083987004,2549.8131235575315,90.42152867726662,75.59339566451294,750.4954790150049,0.7331144248950022,2697.0000000000027,1.8386623632551145
