,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,183.655,43.864064558332856,2540.5634724081806,314.06120715362937,2549.8131571548292,81.04007814193523,90.19756129597103,750.2485781364555,4.097567766413453,410.5,-5.0,-0.6979325573707
1,183.665,43.864064558332856,2540.6446529364243,314.0661153269848,2549.8131571548292,81.04007814193523,90.19397495183318,750.2485781364555,4.0978173617810745,410.5,-4.999999993164702,-0.6977445245923479
2,183.675,43.8658087062194,2540.644530515755,314.05456837294724,2549.8131571548292,81.03991253639006,90.19039009815704,750.1158954296612,4.098066942262463,410.5,-4.9999999688875505,-0.6972997764061977
3,183.685,43.86755226787188,2540.644211097321,314.0430157732836,2549.8131571548292,81.03974693084491,90.18680326142197,749.9832206365314,4.098316542593883,410.5,-5.000000014837302,-0.6968556254950617
4,183.695,43.86929693274813,2540.643892105332,314.03145781152864,2549.8131571548292,81.03958132529976,90.18321742025446,749.8505352911276,4.098566132995065,410.5,-5.000000060769279,-0.696411164434191
5,183.705,43.871041252095246,2540.6435728457423,314.019904438336,2549.8131571548292,81.0394157197546,90.17963257245104,749.7178552235279,4.0988157134824235,410.5,-5.000000106742626,-0.695966780839639
6,183.715,43.87278522688622,2540.643253614028,314.008355663161,2549.8131571548292,81.03925011420945,90.1760487197281,749.5851804283934,4.0990652840428625,410.5,-5.000000152711711,-0.6955224737766299
7,183.725,43.874528856187254,2540.642934409654,313.996811490683,2549.8131571548292,81.03908450866429,90.17246586171407,749.4525109090956,4.099314844679146,410.5,-5.000000198676563,-0.6950782435063266
8,183.735,43.8762721400802,2540.642615232837,313.9852719188058,2549.8131571548292,81.03891890311913,90.16888399804003,749.3198466641685,4.099564395394017,410.5,-5.0000002446371505,-0.6946340900164198
9,183.745,43.87801507864573,2540.642296083583,313.9737369451406,2549.8131571548292,81.03875329757398,90.16530312833574,749.187187692151,4.0998139361902295,410.5,-5.000000290593472,-0.69419001329541
10,183.755,43.8797576719652,2540.641976961899,313.9622065674986,2549.8131571548292,81.03858769202881,90.1617232522311,749.0545339915797,4.1000634670705365,410.5,-5.0000003365455274,-0.693746013331598
11,183.76500000000001,43.88149992011997,2540.641657867792,313.95068078389517,2549.8131571548292,81.03842208648366,90.15814436935625,748.9218855609909,4.1003129880376905,410.5,-5.000000382493316,-0.6933020901132853
12,183.775,43.88324182319135,2540.64133880127,313.93915959167924,2549.8131571548292,81.03825648093851,90.15456647934151,748.7892423989219,4.100562499094442,410.5,-5.000000428436838,-0.6928582436287747
13,183.785,43.88498338126062,2540.6410197623395,313.927642988925,2549.8131571548292,81.03809087539334,90.15098958181729,748.6566045039107,4.1008120002435415,410.5,-5.000000474376091,-0.6924144738663811
14,183.795,43.88672459440909,2540.640700751008,313.9161309733272,2549.8131571548292,81.03792526984819,90.14741367641423,748.5239718744955,4.101061491487738,410.5,-5.000000520311076,-0.6919707808143953
15,183.805,43.888465462717996,2540.6403817672813,313.90462354259495,2549.8131571548292,81.03775966430304,90.14383876276315,748.3913445092152,4.101310972829779,410.5,-5.000000566241792,-0.6915271644611307
16,183.815,43.89020598626859,2540.6400628111674,313.89312069467394,2549.8131571548292,81.03759405875788,90.14026484049502,748.2587224066091,4.101560444272412,410.5,-5.000000612168238,-0.691083624794882
17,183.825,43.891946165142095,2540.6397438826734,313.8816224271161,2549.8131571548292,81.03742845321273,90.13669190924101,748.1261055652172,4.101809905818383,410.5,-5.000000658090413,-0.6906401618039633
18,183.835,43.89368599941969,2540.6394249818063,313.87012873774336,2549.8131571548292,81.03726284766756,90.1331199686324,747.9934939835802,4.102059357470436,410.5,-5.000000704008317,-0.6901967754766738
19,183.845,43.895425489182585,2540.639106108573,313.85863962448013,2549.8131571548292,81.0370972421224,90.1295490183007,747.8608876602389,4.102308799231316,410.5,-5.00000074992195,-0.6897534658013197
20,183.855,43.89716463451192,2540.6387872629803,313.847155085091,2549.8131571548292,81.03693163657725,90.1259790578776,747.728286593735,4.102558231103765,410.5,-5.000000795831309,-0.6893102327661973
21,183.865,43.89890343548884,2540.638468445036,313.8356751172532,2549.8131571548292,81.03676603103209,90.12241008699495,747.5956907826106,4.102807653090525,410.5,-5.000000841736396,-0.6888670763596192
22,183.875,43.90064189219445,2540.638149654746,313.8241997187061,2549.8131571548292,81.03660042548694,90.11884210528473,747.4631002254084,4.103057065194337,410.5,-5.000000887637209,-0.6884239965698861
