,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,11.24,766.0425543385759,3097.2242379998233,50.07669960819039,119099.28758365076,2549.6148797730807,99.01673674703049,66.03917912793268,0.0,0.10475974956116732,2700,0.0,5.0
1,11.25,766.0425543385759,3097.2242379998233,50.07669960819039,119099.28758365076,2549.6148797730807,99.01673674703049,66.09249143099255,0.0,0.10494319172541158,2700,0.007970599769664759,5.0
2,11.26,765.6531552827812,3102.2269290915483,50.15074772837891,119099.28758365076,2549.6148797730807,99.01586195765952,66.14571214692324,0.0,0.10512685602158722,2700,0.016028171353957406,5.0
3,11.27,765.2639381536619,3107.225031281366,50.224720240106706,119099.28758365076,2549.6148797162973,99.01498716828854,66.19905486646137,0.00023277442893206507,0.10531022403433553,2700,0.023969721832921422,5.0
4,11.28,764.8733405661845,3112.2386562696292,50.298908625705316,119099.28758365076,2549.6148797350284,99.01411237891759,66.25233688682648,0.000155993191007472,0.10549374051133349,2700,0.03196942094472737,5.0
5,11.290000000000001,764.4826994382771,3117.2505969951176,50.373064606574864,119099.28758365076,2549.6148797165406,99.0132375895466,66.30555725320401,0.0002317752987250003,0.10567740443900557,2700,0.04002683156638088,5.0
6,11.3,764.0920234498578,3122.260749049385,50.44719004816469,119099.28758365076,2549.614879659135,99.01236280017565,66.35871665634755,0.0004671031208022993,0.10586121661698682,2700,0.04814222765196756,5.0
7,11.31,763.7013092133062,3127.2691639551094,50.521295400543785,119099.28758365076,2549.6148795640584,99.01148801080467,66.4118148993666,0.0008568549384058548,0.10604517687628731,2700,0.05631550339594066,5.0
8,11.32,763.3105598491264,3132.275809135183,50.59539655203202,119099.28758365076,2549.614879430972,99.0106132214337,66.46485179147254,0.0014024235161665488,0.1062292850399631,2700,0.06454655014888148,5.0
9,11.33,762.9197784380974,3137.2806525463056,50.66951623361959,119099.28758365076,2549.614879259541,99.00973843206273,66.51782713849188,0.002105179556873152,0.10641354093516807,2700,0.07283526116386278,5.0
10,11.34,762.5289680909987,3142.2836617818284,50.743684255328,119099.28758365076,2549.6148790494276,99.00886364269176,66.57074074588907,0.0029665081787137774,0.10659794438840199,2700,0.08118152972371828,5.0
11,11.35,762.1381319264049,3147.284804357738,50.81793776050057,119099.28758365076,2549.6148788002934,99.0079888533208,66.62359241828123,0.0039877947838019515,0.10678249522555448,2700,0.08958524915797447,5.0
12,11.36,761.7472730742726,3152.284047666801,50.89232147918668,119099.28758365076,2549.6148785118016,99.00711406394983,66.67638195891035,0.005170424887541923,0.10696719327188677,2700,0.0980463128353958,5.0
13,11.370000000000001,761.3563946798687,3157.2813589284333,50.96688798482863,119099.28758365076,2549.614878183613,99.00623927457886,66.72910916910469,0.0065157841744194105,0.10715203835203067,2700,0.1065646141633044,5.0
