,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,224.13,9.40206484986605,2546.25334728829,276.8000886989092,1940.8772791409754,2549.4318487408223,90.96503641232772,90.20901399586691,750.3483919458672,5.279345842308703,44,-3.0,-6.426773835245395
1,224.14,9.40206484986605,2546.990345136346,206.91107643636587,1940.8772791409754,2549.4318487408223,90.96503641232772,90.20421839068514,750.3483919458672,5.27959607949114,44,-2.9999999857903394,-6.4249388165209
2,224.15,9.40256470000297,2546.990121405236,206.90232897896325,1940.8772791409754,2549.431868177051,90.96500094564219,90.19942427288504,750.2687074886908,5.279846296719278,44,-2.9999999781246602,-6.424279923847735
3,224.16,9.403064448234826,2546.9900891774687,206.88589882162418,1940.8772791409754,2549.431887611731,90.96496547895666,90.19462621986946,750.1890293862432,5.280096540554866,44,-2.999999992605492,-6.42362065794216
4,224.17,9.403564659872952,2546.990057001101,206.86945067434533,1940.8772791409754,2549.4319070484767,90.96493001227111,90.18982943494161,750.1093428102041,5.280346771079257,44,-3.0000000070831536,-6.422960735563865
5,224.18,9.404064792509981,2546.9900246962384,206.85301422438098,1940.8772791409754,2549.4319264841893,90.96489454558558,90.18503391418396,750.029660473218,5.2805969883163835,44,-3.00000002157914,-6.422300886544917
6,224.19,9.404564846520737,2546.9899923818853,206.83658467080434,1940.8772791409754,2549.4319459188696,90.96485907890003,90.18023966105979,749.9499823681156,5.280847192242084,44,-3.000000036075083,-6.42164111010079
7,224.2,9.40506482151045,2546.9899600579165,206.82016203255787,1940.8772791409754,2549.4319653525176,90.9648236122145,90.17544667504377,749.8703085014613,5.2810973828598895,44,-3.0000000505709967,-6.420981406779444
8,224.21,9.405564717500226,2546.989927724427,206.80374630252118,1940.8772791409754,2549.431984785131,90.96478814552896,90.17065495561603,749.7906388721311,5.281347560173297,44,-3.000000065066866,-6.420321776568629
9,224.22,9.406064534510627,2546.9898953814213,206.78733747692252,1940.8772791409754,2549.4320042167114,90.96475267884341,90.16586450225387,749.7109734790108,5.281597724185826,44,-3.0000000795626907,-6.419662219457033
10,224.23,9.406564272562525,2546.989863028907,206.77093555236922,1940.8772791409754,2549.4320236472586,90.96471721215788,90.16107531443487,749.6313123209802,5.281847874900988,44,-3.000000094058471,-6.4190027354329295
11,224.24,9.407063931676788,2546.9898306668906,206.75454052525023,1940.8772791409754,2549.4320430767757,90.96468174547233,90.1562873916369,749.5516553969197,5.282098012322301,44,-3.0000001085542056,-6.418343324484561
12,224.25,9.407563511874285,2546.989798295372,206.7381523919879,1940.8772791409754,2549.432062505257,90.9646462787868,90.15150073333805,749.4720027057107,5.282348136453277,44,-3.000000123049895,-6.4176839866002116
13,224.26,9.408063013175866,2546.989765914363,206.72177114908294,1940.8772791409754,2549.4320819327095,90.96461081210126,90.14671533901674,749.3923542462343,5.282598247297426,44,-3.00000013754554,-6.417024721768129
14,224.26999999999998,9.408562435602391,2546.989733523864,206.70539679284278,1940.8772791409754,2549.432101359129,90.96457534541572,90.14193120815162,749.3127100173725,5.282848344858259,44,-3.0000001520411383,-6.416365529976572
15,224.28,9.409061779174703,2546.989701123882,206.68902931979966,1940.8772791409754,2549.4321207845164,90.96453987873018,90.13714834022159,749.2330700180078,5.283098429139284,44,-3.0000001665366907,-6.415706411213805
16,224.29,9.40956104391365,2546.989668714423,206.6726687264138,1940.8772791409754,2549.432140208873,90.96450441204465,90.13236673470584,749.1534342470229,5.283348500144007,44,-3.0000001810321972,-6.415047365468068
