,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,920.9499999999999,9.402061835355308,2546.2533320023917,276.7999737522057,1940.8772791409754,2549.431834628291,72.06666850202222,90.20904291888895,750.4062503570757,20.774384642262785,44,-3.0,-6.426767152903941
1,920.9599999999999,9.402061835355308,2546.990329616071,206.91091574872772,1940.8772791409754,2549.431834628291,72.06666850202222,90.20424732545122,750.4062503570757,20.774634879525454,44,-2.9999999857903377,-6.4249321328178315
2,920.9699999999999,9.402561683947539,2546.9901058846076,206.90216841198142,1940.8772791409754,2549.4318540645277,72.06663303533668,90.19945321938316,750.3265658743506,20.774885096833874,44,-2.9999999781246767,-6.424273241329428
3,920.9799999999999,9.403061430635743,2546.99007365684,206.885738335123,1940.8772791409754,2549.431873499212,72.06659756865112,90.19465517811014,750.2468877463389,20.775135340749678,44,-2.9999999926054737,-6.423613976606164
4,920.9899999999999,9.403561640728547,2546.990041480474,206.8692902683317,1940.8772791409754,2549.4318929359633,72.06656210196559,90.18985840491868,750.1672011447563,20.775385571354317,44,-3.0000000070831,-6.422954055411735
5,920.9999999999999,9.404061771820668,2546.990009175614,206.85285389899107,1940.8772791409754,2549.4319123716837,72.06652663528003,90.18506289589132,750.0875187822163,20.775635788671725,44,-3.000000021579051,-6.422294207576392
6,921.0099999999999,9.404561824286926,2546.9899768612618,206.83642442576743,1940.8772791409754,2549.4319318063694,72.06649116859448,90.18026865449131,750.0078406515498,20.775885992677736,44,-3.000000036074959,-6.421634432315627
7,921.02,9.405061797732555,2546.9899445372953,206.820001867979,1940.8772791409754,2549.4319512400234,72.06645570190894,90.17547568019329,749.928166759321,20.776136183375886,44,-3.000000050570838,-6.420974730177384
8,921.03,9.405561692178665,2546.989912203807,206.80358621827295,1940.8772791409754,2549.431970672643,72.06642023522338,90.17068397247743,749.8484971044061,20.776386360769674,44,-3.000000065066672,-6.4203151011494155
9,921.04,9.40606150764581,2546.989879860804,206.78717747298955,1940.8772791409754,2549.4319901042295,72.06638476853784,90.16589353082104,749.7688316856904,20.77663652486261,44,-3.0000000795624615,-6.4196555452204205
10,921.05,9.406561244154863,2546.9898475082923,206.77077562875957,1940.8772791409754,2549.4320095347834,72.06634930185228,90.16110435470166,749.6891705020541,20.776886675658215,44,-3.000000094058206,-6.418996062378656
11,921.06,9.4070609017267,2546.989815146277,206.75438068178983,1940.8772791409754,2549.432028964306,72.06631383516674,90.1563164435972,749.6095135523778,20.777136813160002,44,-3.0000001085539063,-6.41833665261238
12,921.0699999999999,9.407560480382177,2546.989782774761,206.737992628761,1940.8772791409754,2549.432048392794,72.06627836848119,90.15152979698574,749.5298608355424,20.77738693737149,44,-3.000000123049561,-6.417677315909868
13,921.0799999999999,9.408059980142157,2546.989750393752,206.72161146592236,1940.8772791409754,2549.4320678202507,72.06624290179565,90.14674441434572,749.4502123504293,20.777637048296178,44,-3.0000001375451704,-6.417018052259365
14,921.0899999999999,9.40855940102749,2546.9897180032563,206.70523718976276,1940.8772791409754,2549.432087246677,72.0662074351101,90.14196029515574,749.3705680959206,20.777887145937584,44,-3.000000152040734,-6.41635886164914
15,921.0999999999999,9.409058743059026,2546.9896856032774,206.68886979680937,1940.8772791409754,2549.4321066720718,72.06617196842456,90.13717743889477,749.2909280708985,20.778137230299215,44,-3.0000001665362515,-6.415699744067436
16,921.1099999999999,9.409558006257608,2546.9896531938207,206.67250928341016,1940.8772791409754,2549.4321260964343,72.066136501739,90.132395845042,749.2112922742459,20.778387301384576,44,-3.0000001810317225,-6.41504069950253
17,921.1199999999999,9.410057190644068,2546.989620774892,206.65615564602274,1940.8772791409754,2549.432145519767,72.06610103505345,90.12761551307686,749.1316607048462,20.778637359197177,44,-3.0000001955271474,-6.414381727942661
18,921.1299999999999,9.410556296239239,2546.9895883464965,206.63980888116168,1940.8772791409754,2549.4321649420685,72.0660655683679,90.12283644247911,749.0520333615832,20.778887403740516,44,-3.0000002100225256,-6.413722829376086
