,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,914.775,9.33152867519703,2528.054940180167,275.89569088795275,1927.9908851131559,2531.2017023803583,93.53723701865621,90.28742844889558,750.3388157913803,20.6733334396639,1265,-3.0,-6.483015785303681
1,914.785,9.33152867519703,2528.7863890389126,206.89581879914098,1927.9908851131559,2531.2017023803583,93.53723701865621,90.28252225013335,750.3388157913803,20.67358389436575,1265,-2.9999999859405846,-6.481197745324914
2,914.795,9.33206064266693,2528.7860399831984,206.8860993889436,1927.9960225576597,2531.2015871186186,93.53719028753665,90.27761764301322,750.2590620682531,20.673834328653125,1265,-2.9999999781798237,-6.480530206274296
3,914.805,9.332592501436022,2528.7858767749044,206.86911518627997,1928.0011595925948,2531.2014718549863,93.5371435563075,90.27270901191443,750.1793148463854,20.674084790161636,1265,-2.9999999928428434,-6.479862317635171
4,914.8149999999999,9.333124836777365,2528.7857136196517,206.852112730289,1928.0062971951775,2531.201356593137,93.53709682496878,90.26780170145688,750.0995589555163,20.674335238051803,1265,-3.0000000075025404,-6.479193761850769
5,914.8249999999999,9.333657092152338,2528.785550333575,206.83512221750743,1928.0114345276152,2531.2012413299203,93.5370500935205,90.26289570758276,750.0198074014951,20.6745856723485,1265,-3.000000022180911,-6.478525281292646
6,914.8349999999999,9.334189267946474,2528.785387036804,206.81813892401107,1928.0165715903865,2531.2011260653376,93.53700336196265,90.25799103383758,749.9400601768752,20.674836093026954,1265,-3.000000036859295,-6.4778568751631145
7,914.845,9.334721363754708,2528.785223729209,206.8011628689173,1928.0217083830555,2531.201010799387,93.53695663029522,90.25308767966793,749.8603172883985,20.675086500090845,1265,-3.0000000515377065,-6.477188544020072
8,914.855,9.33525337959826,2528.785060410889,206.78419404487042,1928.0268449056966,2531.2008955320694,93.53690989851825,90.24818564452592,749.7805787348947,20.675336893543818,1265,-3.0000000662161312,-6.476520287851324
9,914.865,9.33578531549778,2528.784897081851,206.76723244801548,1928.031981158382,2531.2007802633857,93.5368631666317,90.24328492786086,749.7008445152029,20.675587273389535,1265,-3.0000000808945693,-6.475852106645622
