,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,568.515,9.331577084973455,2534.732545723926,276.2972348107529,1927.9836165483684,2537.891188282606,95.8601549517468,90.28661967770525,750.4516532846792,12.962370321304356,1265,-3.0,-6.466284603535919
1,568.525,9.331577084973455,2535.464005126185,206.99806309283065,1927.9836165483684,2537.891188282606,95.8601549517468,90.281745053272,750.4516532846792,12.962620773762698,1265,-2.9999999859764803,-6.464466498746681
2,568.535,9.332105795825486,2535.4636555789716,206.9885950323695,1927.9887539338079,2537.891073072184,95.86010822078225,90.2768719922151,750.371900275965,12.962871205937947,1265,-2.9999999782661804,-6.463801583982772
3,568.545,9.332634400186372,2535.463492321797,206.971767425137,1927.9938909123741,2537.8909578598764,95.86006148970813,90.27199493263483,750.292153726673,12.963121665159127,1265,-2.9999999928338523,-6.463136316291013
4,568.555,9.33316347775271,2535.463329116937,206.95492163526913,1927.9990284549917,2537.8908426493426,95.86001475852444,90.26711917818724,750.2123985641726,12.963372110849647,1265,-3.000000007398259,-6.462470384630202
5,568.5649999999999,9.33369247623945,2535.4631657820137,206.93808772044747,1928.0041657292634,2537.8907274374446,95.85996802723119,90.26224472485478,750.1326477105987,12.96362254303412,1265,-3.000000021981193,-6.461804527643853
6,568.5749999999999,9.334221396028603,2535.4630024365597,206.92126093056422,1928.0093027356636,2537.890612224186,95.85992129582837,90.25737157615794,750.0529011585819,12.963872961687953,1265,-3.000000036564136,-6.461138744538854
7,568.585,9.334750236718328,2535.462839080445,206.9044412848788,1928.014439473758,2537.890497009563,95.85987456431599,90.25249973155191,749.9731589148157,12.964123366814782,1265,-3.0000000511471017,-6.460473035869956
8,568.595,9.335278998329594,2535.462675713768,206.88762877597634,1928.0195759436203,2537.8903817935775,95.85982783269404,90.24762919049742,749.8934209781437,12.964373758418203,1265,-3.000000065730075,-6.459807401624981
9,568.605,9.335807680882809,2535.462512336536,206.87082340012938,1928.0247121453233,2537.8902665762294,95.85978110096255,90.24275995245236,749.8136873474187,12.96462413650184,1265,-3.0000000803130566,-6.4591418417926905
10,568.615,9.3363362843987,2535.4623489487512,206.85402515369356,1928.02984807894,2537.890151357519,95.8597343691215,90.23789201687488,749.7339580214881,12.96487450106931,1265,-3.000000094896046,-6.458476356361431
11,568.625,9.33686480889799,2535.462185550421,206.83723403290517,1928.0349837445426,2537.890036137445,95.85968763717091,90.23302538322346,749.6542329991997,12.965124852124228,1265,-3.0000001094790427,-6.457810945319524
12,568.635,9.33739325440139,2535.4620221415507,206.82045003408442,1928.0401191422034,2537.889920916009,95.8596409051108,90.22816005095682,749.5745122794019,12.965375189670214,1265,-3.0000001240620464,-6.457145608655317
13,568.645,9.337921620929615,2535.461858722146,206.8036731534697,1928.0452542719952,2537.889805693212,95.85959417294113,90.22329601953398,749.4947958609436,12.965625513710874,1265,-3.0000001386450568,-6.456480346357123
14,568.655,9.33844990850337,2535.461695292213,206.7869033873401,1928.050389133991,2537.8896904690537,95.85954744066196,90.21843328841422,749.4150837426739,12.965875824249828,1265,-3.0000001532280733,-6.455815158413286
15,568.665,9.338978117143354,2535.4615318517563,206.77014073204887,1928.0555237282633,2537.889575243534,95.85950070827326,90.2135718570571,749.3353759234426,12.966126121290682,1265,-3.000000167811097,-6.45515004481213
16,568.675,9.339506246870275,2535.4613684007822,206.75338518379152,1928.0606580548858,2537.889460016654,95.85945397577504,90.20871172492252,749.2556724021,12.966376404837046,1265,-3.000000182394126,-6.454485005541976
17,568.685,9.340034297704804,2535.461204939295,206.73663673902814,1928.0657921139286,2537.8893447884134,95.85940724316733,90.20385289147056,749.1759731774969,12.96662667489253,1265,-3.000000196977161,-6.453820040591154
18,568.6949999999999,9.34056226966765,2535.4610414673007,206.719895393848,1928.0709259054674,2537.8892295588116,95.8593605104501,90.19899535616167,749.0962782484843,12.966876931460737,1265,-3.0000002115602014,-6.453155149947994
19,568.705,9.34109016277947,2535.460877984806,206.70316114469284,1928.0760594295712,2537.889114327851,95.85931377762338,90.19413911845653,749.0165876139141,12.967127174545276,1265,-3.0000002261432472,-6.452490333600806
20,568.715,9.341617977060952,2535.460714491816,206.68643398784303,1928.0811926863153,2537.888999095531,95.85926704468719,90.18928417781612,748.9369012726384,12.967377404149746,1265,-3.0000002407262976,-6.451825591537911
21,568.725,9.34214571253276,2535.460550988335,206.6697139196415,1928.08632567577,2537.8888838618514,95.85922031164151,90.18443053370169,748.8572192235098,12.967627620277751,1265,-3.000000255309353,-6.451160923747638
22,568.735,9.342673369215564,2535.4603874743693,206.65300093627474,1928.0914583980095,2537.8887686268117,95.85917357848633,90.17957818557475,748.7775414653814,12.967877822932891,1265,-3.000000269892412,-6.450496330218303
23,568.745,9.34320094713002,2535.4602239499254,206.63629503411698,1928.0965908531052,2537.888653390414,95.8591268452217,90.17472713289713,748.6978679971068,12.968128012118767,1265,-3.000000284475476,-6.449831810938214
24,568.755,9.343728446296785,2535.460060415008,206.61959620950347,1928.10172304113,2537.888538152659,95.85908011184759,90.16987737513091,748.61819881754,12.96837818783897,1265,-3.000000299058544,-6.449167365895686
25,568.765,9.344255866736503,2535.4598968696214,206.6029044587207,1928.1068549621555,2537.888422913544,95.85903337836402,90.16502891173846,748.5385339255357,12.9686283500971,1265,-3.000000313641616,-6.448502995079045
26,568.775,9.344783208469822,2535.4597333137735,206.5862197781368,1928.1119866162542,2537.888307673073,95.85898664477101,90.16018174218242,748.4588733199488,12.968878498896753,1265,-3.00000032822469,-6.447838698476588
27,568.785,9.34531047151738,2535.4595697474683,206.5695421640665,1928.1171180034985,2537.888192431244,95.85893991106853,90.15533586592572,748.3792169996349,12.96912863424152,1265,-3.000000342807768,-6.447174476076638
28,568.795,9.345837655899809,2535.45940617071,206.55287161271394,1928.122249123961,2537.8880771880563,95.8588931772566,90.15049128243157,748.2995649634497,12.969378756134992,1265,-3.000000357390848,-6.446510327867502
29,568.805,9.346364761637737,2535.459242583508,206.53620812048987,1928.1273799777134,2537.8879619435133,95.85884644333525,90.14564799116343,748.21991721025,12.969628864580757,1265,-3.0000003719739317,-6.445846253837482
30,568.8149999999999,9.346891788751785,2535.459078985865,206.51955168370296,1928.1325105648273,2537.887846697613,95.85879970930446,90.14080599158505,748.1402737388925,12.969878959582404,1265,-3.000000386557017,-6.445182253974887
31,568.8249999999999,9.347418737262577,2535.458915377786,206.502902298701,1928.1376408853762,2537.8877314503566,95.85875297516425,90.1359652831605,748.0606345482346,12.970129041143524,1265,-3.0000004011401042,-6.444518328268023
32,568.835,9.347945607190724,2535.458751759278,206.48625996180434,1928.1427709394316,2537.8876162017436,95.85870624091461,90.13112586535406,747.9809996371343,12.970379109267698,1265,-3.0000004157231928,-6.44385447670519
33,568.845,9.348472398556828,2535.458588130347,206.4696246692992,1928.1479007270652,2537.8875009517756,95.85865950655555,90.12628773763035,747.9013690044499,12.970629163958513,1265,-3.0000004303062835,-6.443190699274688
34,568.855,9.348999111381495,2535.458424490996,206.45299641765456,1928.1530302483498,2537.887385700452,95.8586127720871,90.12145089945419,747.82174264904,12.970879205219546,1265,-3.000000444889375,-6.442526995964831
35,568.865,9.34952574568532,2535.458260841232,206.43637520301624,1928.158159503356,2537.887270447772,95.85856603750923,90.11661535029079,747.7421205697642,12.971129233054384,1265,-3.000000459472468,-6.4418633667639025
36,568.875,9.3500523014889,2535.4580971810606,206.41976102188903,1928.163288492158,2537.887155193738,95.85851930282196,90.11178108960549,747.662502765482,12.971379247466603,1265,-3.000000474055561,-6.441199811660221
