,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,679.62,881.3606204729948,0.0,0.0,121956.67320520617,2535.167141864472,94.90998687486001,0.0,0.0,15.603149501122273,2700,602.2200254149485,0.0
1,679.625,901.2957369111432,0.0,0.0,124829.93033976483,2535.3369359195176,94.90998687486001,0.030070588261522996,0.0,15.603149501122273,2700,602.2200254149485,0.0
2,679.63,901.4344114659273,0.00039148148850219746,1.7498277347412053e-05,124829.93033976483,2535.336801669927,94.90994026034855,0.060148998958658134,0.0,15.603149563769332,2700,602.2200254149485,0.0
3,679.635,901.5729547609506,0.0015663333338533716,7.001131828512756e-05,124829.93033976483,2535.3366674203367,94.9098936458371,0.09021697809921704,0.0,15.603149542891506,2700,602.2200254149485,0.0
4,679.64,901.7112827388006,0.0035237406333452174,0.0001575026986295775,124829.93033976483,2535.336533170746,94.90984703132564,0.12029017348369181,0.0,15.60314956376239,2700,602.2200254149485,0.0
5,679.645,901.8494674308274,0.0062645183411260035,0.0002800088448635731,124829.93033976483,2535.3363989211553,94.90980041681418,0.15036858406455375,0.0,15.603149626425143,2700,602.2200254149485,0.0
6,679.65,901.9875087451725,0.009789073810003853,0.00043754796467412925,124829.93033976483,2535.336264671565,94.9097538023027,0.18045219912596452,0.0,15.603149730845356,2700,602.2200254149485,0.0
7,679.655,902.1254065456942,0.014097812843647325,0.0006301381965054625,124829.93033976483,2535.3361304219743,94.90970718779124,0.21054101314454612,0.0,15.603149877030267,2700,602.2200254149485,0.0
8,679.66,902.2631607202328,0.019191141146246465,0.0008577976743553403,124829.93033976483,2535.3359961723836,94.9096605732798,0.2406350205952959,0.0,15.603150064987132,2700,602.2200254149485,0.0
9,679.665,902.4007711567288,0.025069463916306028,0.0011205445096186184,124829.93033976483,2535.3358619227934,94.90961395876833,0.27073421594719577,0.0,15.603150294723182,2700,602.2200254149485,0.0
10,679.67,902.538237743203,0.03173318584515592,0.0014183967910206608,124829.93033976483,2535.3357276732027,94.90956734425687,0.30083859366493637,0.0,15.603150566245642,2700,602.2200254149485,0.0
11,679.675,902.6755603677657,0.03918271111636802,0.0017513725845912746,124829.93033976483,2535.3355934236124,94.90952072974541,0.33094814820892166,0.0,15.603150879561728,2700,602.2200254149485,0.0
12,679.68,902.8127389186152,0.04741844340494976,0.002119489933628663,124829.93033976483,2535.3354591740217,94.90947411523395,0.36106287403527193,0.0,15.60315123467865,2700,602.2200254149485,0.0
13,679.6850000000001,902.9497732840396,0.05644078587653794,0.0025227668586633926,124829.93033976483,2535.335324924431,94.9094275007225,0.391182765595827,0.0,15.60315163160361,2700,602.2200254149485,0.0
14,679.69,903.0866633524155,0.06625014118659299,0.0029612213574223786,124829.93033976483,2535.3351906748408,94.90938088621104,0.4213078173381498,0.0,15.603152070343802,2700,602.2200254149485,0.0
15,679.695,903.2234090122096,0.07684691147959402,0.003434871404792902,124829.93033976483,2535.33505642525,94.90933427169958,0.4514380237055299,0.0,15.603152550906412,2700,602.2200254149485,0.0
16,679.7,903.3600101519776,0.08823149838823403,0.003943734952786644,124829.93033976483,2535.3349221756594,94.90928765718812,0.4815733791369867,0.0,15.603153073298618,2700,602.2200254149485,0.0
17,679.705,903.4964666603656,0.10040430303261604,0.0044878299305037474,124829.93033976483,2535.334787926069,94.90924104267665,0.511713878067273,0.0,15.603153637527589,2700,602.2200254149485,0.0
18,679.71,903.6327784261096,0.11336572601944937,0.0050671742440969005,124829.93033976483,2535.3346536764784,94.9091944281652,0.5418595149268786,0.0,15.60315424360049,2700,602.2200254149485,0.0
19,679.715,903.7689453380351,0.1271161674412467,0.005681785776735441,124829.93033976483,2535.334519426888,94.90914781365373,0.5720102841420333,0.0,15.603154891524477,2700,602.2200254149485,0.0
20,679.72,903.9049672850589,0.14165602687552156,0.006331682388569487,124829.93033976483,2535.334385177298,94.90910119914227,0.602166180134711,0.0,15.603155581306696,2700,602.2200254149485,0.0
21,679.725,904.0408441561875,0.15698570338398637,0.007016881916694095,124829.93033976483,2535.334250927707,94.90905458463081,0.6323271973226329,0.0,15.603156312954289,2700,602.2200254149485,0.0
22,679.73,904.1765758405188,0.17310559551175114,0.007737402175113437,124829.93033976483,2535.334116678117,94.90900797011935,0.6624933301192705,0.0,15.603157086474384,2700,602.2200254149485,0.0
23,679.735,904.3121622272414,0.19001610128652208,0.008493260954704988,124829.93033976483,2535.3339824285263,94.9089613556079,0.6926645729338501,0.0,15.603157901874111,2700,602.2200254149485,0.0
24,679.74,904.447603205635,0.207717618217802,0.009284476023183781,124829.93033976483,2535.3338481789356,94.90891474109644,0.7228409201713554,0.0,15.603158759160584,2700,602.2200254149485,0.0
25,679.745,904.5828986650706,0.2262105432960898,0.01011106512506663,124829.93033976483,2535.3337139293453,94.90886812658498,0.7530223662325313,0.0,15.60315965834091,2700,602.2200254149485,0.0
26,679.75,904.7180484950106,0.24549527299208154,0.01097304598163641,124829.93033976483,2535.3335796797546,94.90882151207352,0.7832089055138877,0.0,15.603160599422194,2700,602.2200254149485,0.0
27,679.755,904.8530525850093,0.26557220325587183,0.011870436290906373,124829.93033976483,2535.333445430164,94.90877489756207,0.8134005324077025,0.0,15.603161582411525,2700,602.2200254149485,0.0
28,679.76,904.9879108247125,0.28644172951615504,0.012803253727584445,124829.93033976483,2535.3333111805737,94.9087282830506,0.8435972413020257,0.0,15.603162607315994,2700,602.2200254149485,0.0
29,679.765,905.1226231038585,0.30810424667942865,0.013771515943037594,124829.93033976483,2535.333176930983,94.90868166853915,0.8737990265806823,0.0,15.603163674142674,2700,602.2200254149485,0.0
30,679.77,905.2571893122774,0.33056014912919507,0.014775240565256195,124829.93033976483,2535.3330426813927,94.90863505402768,0.9040058826232765,0.0,15.603164782898636,2700,602.2200254149485,0.0
31,679.775,905.3916093398923,0.353809830725166,0.015814445198818416,124829.93033976483,2535.332908431802,94.90858843951622,0.9342178038051947,0.0,15.603165933590944,2700,602.2200254149485,0.0
32,679.78,905.5258830767182,0.3778536848024659,0.016889147424854676,124829.93033976483,2535.3327741822113,94.90854182500476,0.9644347844976093,0.0,15.603167126226651,2700,602.2200254149485,0.0
33,679.785,905.6600104128632,0.40269210417083673,0.017999364801012028,124829.93033976483,2535.332639932621,94.9084952104933,0.9946568190674823,0.0,15.603168360812806,2700,602.2200254149485,0.0
34,679.79,905.7939912385287,0.4283254811138432,0.01914511486141869,124829.93033976483,2535.3325056830304,94.90844859598184,1.0248839018775686,0.0,15.603169637356443,2700,602.2200254149485,0.0
35,679.795,905.9278254440089,0.4547542073880786,0.020326415116648542,124829.93033976483,2535.3323714334397,94.90840198147038,1.0551160272864206,0.0,15.603170955864595,2700,602.2200254149485,0.0
36,679.8,906.0615129196914,0.4819786742223705,0.021543283053685584,124829.93033976483,2535.3322371838494,94.90835536695892,1.0853531896483897,0.0,15.603172316344288,2700,602.2200254149485,0.0
37,679.805,906.1950535560574,0.5099992723169882,0.02279573613588856,124829.93033976483,2535.3321029342587,94.90830875244747,1.115595383313632,0.0,15.603173718802536,2700,602.2200254149485,0.0
38,679.8100000000001,906.3284472436818,0.53881639184285,0.024083791802955494,124829.93033976483,2535.3319686846685,94.908262137936,1.1458426026281112,0.0,15.603175163246346,2700,602.2200254149485,0.0
39,679.815,906.4616938732333,0.5684304224407308,0.025407467470888272,124829.93033976483,2535.331834435078,94.90821552342454,1.1760948419336015,0.0,15.603176649682716,2700,602.2200254149485,0.0
40,679.82,906.594793335475,0.5988417532204712,0.026766780531957312,124829.93033976483,2535.331700185487,94.90816890891308,1.2063520955676919,0.0,15.603178178118641,2700,602.2200254149485,0.0
41,679.825,906.7277455212641,0.6300507727601865,0.028161748354666193,124829.93033976483,2535.331565935897,94.90812229440162,1.2366143578637898,0.0,15.603179748561102,2700,602.2200254149485,0.0
42,679.83,906.8605503215521,0.662057869105476,0.029592388283716298,124829.93033976483,2535.331431686306,94.90807567989017,1.2668816231511248,0.0,15.603181361017077,2700,602.2200254149485,0.0
43,679.835,906.9932076273855,0.6948634297686338,0.03105871763997158,124829.93033976483,2535.3312974367154,94.90802906537871,1.2971538857547515,0.0,15.603183015493533,2700,602.2200254149485,0.0
44,679.84,907.1257173299052,0.7284678417278595,0.03256075372042324,124829.93033976483,2535.331163187125,94.90798245086725,1.3274311399955543,0.0,15.603184711997432,2700,602.2200254149485,0.0
45,679.845,907.2580793203477,0.7628714914264695,0.03409851379815449,124829.93033976483,2535.3310289375345,94.90793583635579,1.35771338019025,0.0,15.603186450535727,2700,602.2200254149485,0.0
46,679.85,907.3902934900441,0.7980747647721097,0.03567201512230538,124829.93033976483,2535.3308946879442,94.90788922184433,1.3880006006513919,0.0,15.60318823111536,2700,602.2200254149485,0.0
47,679.855,907.5223597304215,0.834078047135967,0.03728127491803754,124829.93033976483,2535.3307604383535,94.90784260733287,1.4182927956873739,0.0,15.603190053743269,2700,602.2200254149485,0.0
48,679.86,907.6542779330019,0.8708817233519839,0.03892631038649903,124829.93033976483,2535.330626188763,94.9077959928214,1.4485899596024334,0.0,15.603191918426383,2700,602.2200254149485,0.0
49,679.865,907.7860479894039,0.9084861777160717,0.04060713870478926,124829.93033976483,2535.3304919391726,94.90774937830994,1.4788920866966553,0.0,15.603193825171624,2700,602.2200254149485,0.0
50,679.87,907.917669791341,0.9468917939853239,0.04232377702592379,124829.93033976483,2535.330357689582,94.90770276379848,1.5091991712659756,0.0,15.603195773985904,2700,602.2200254149485,0.0
51,679.875,908.049143230624,0.9860989553772336,0.04407624247879929,124829.93033976483,2535.330223439991,94.90765614928702,1.5395112076021857,0.0,15.60319776487613,2700,602.2200254149485,0.0
52,679.88,908.1804681991591,1.0261080445689066,0.0458645521681585,124829.93033976483,2535.330089190401,94.90760953477557,1.5698281899929347,0.0,15.603199797849195,2700,602.2200254149485,0.0
53,679.885,908.3116445889492,1.0669194436962803,0.04768872317455515,124829.93033976483,2535.3299549408102,94.90756292026411,1.6001501127217352,0.0,15.603201872911992,2700,602.2200254149485,0.0
54,679.89,908.4426722920944,1.1085335343533373,0.049548772554318984,124829.93033976483,2535.32982069122,94.90751630575265,1.6304769700679644,0.0,15.603203990071401,2700,602.2200254149485,0.0
55,679.895,908.573551200791,1.1509506975913264,0.05144471733952079,124829.93033976483,2535.3296864416293,94.90746969124119,1.6608087563068705,0.0,15.603206149334298,2700,602.2200254149485,0.0
56,679.9,908.7042812073328,1.194171313917978,0.05337657453793744,124829.93033976483,2535.3295521920386,94.90742307672973,1.6911454657095741,0.0,15.603208350707543,2700,602.2200254149485,0.0
57,679.905,908.8348622041106,1.2381957632967242,0.05534436113301696,124829.93033976483,2535.3294179424483,94.90737646221828,1.721487092543074,0.0,15.603210594198,2700,602.2200254149485,0.0
58,679.91,908.9652940836128,1.2830244251459173,0.05734809408384365,124829.93033976483,2535.3292836928576,94.9073298477068,1.751833631070249,0.0,15.603212879812515,2700,602.2200254149485,0.0
59,679.915,909.0955767384252,1.3286576783380506,0.05938779032510318,124829.93033976483,2535.329149443267,94.90728323319534,1.782185075549863,0.0,15.60321520755793,2700,602.2200254149485,0.0
60,679.92,909.2257100612317,1.3750959011989778,0.061463466767047836,124829.93033976483,2535.3290151936767,94.90723661868388,1.8125414202365684,0.0,15.60321757744108,2700,602.2200254149485,0.0
61,679.925,909.3556939448138,1.4223394715071356,0.0635751402954616,124829.93033976483,2535.328880944086,94.90719000417242,1.8429026593809095,0.0,15.603219989468789,2700,602.2200254149485,0.0
62,679.93,909.4855282820514,1.4703887664927646,0.06572282777162546,124829.93033976483,2535.3287466944957,94.90714338966097,1.8732687872293265,0.0,15.603222443647876,2700,602.2200254149485,0.0
63,679.9350000000001,909.6152129659226,1.5192441628371318,0.06790654603228256,124829.93033976483,2535.328612444905,94.90709677514951,1.9036397980241602,0.0,15.60322493998515,2700,602.2200254149485,0.0
64,679.94,909.7447478895044,1.5689060366717535,0.07012631188960362,124829.93033976483,2535.3284781953143,94.90705016063805,1.9340156860036535,0.0,15.603227478487414,2700,602.2200254149485,0.0
65,679.945,909.8741329459721,1.6193747635776203,0.07238214213115204,124829.93033976483,2535.328343945724,94.90700354612659,1.964396445401958,0.0,15.603230059161461,2700,602.2200254149485,0.0
66,679.95,910.0033680285999,1.6706507185844188,0.07467405351984942,124829.93033976483,2535.328209696134,94.90695693161513,1.9947820704491352,0.0,15.60323268201408,2700,602.2200254149485,0.0
67,679.955,910.1324530307612,1.7227342761697602,0.07700206279394078,124829.93033976483,2535.328075446543,94.90691031710368,2.0251725553711624,0.0,15.603235347052042,2700,602.2200254149485,0.0
68,679.96,910.2613878459287,1.7756258102584015,0.07936618666695999,124829.93033976483,2535.327941196953,94.90686370259222,2.0555678943899345,0.0,15.603238054282121,2700,602.2200254149485,0.0
