,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,659.2,8.178975442066692e-07,2299.796792145945,215.00895195513098,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.3585216770671,0.0,15.32297425982232,1,1702,0.0
1,659.205,8.178975442066692e-07,4625.583493607353,215.00895195513098,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.34235568369019,0.0,15.323084479991316,1,1702,0.0
2,659.21,8.180641907117887e-07,4623.699145608503,214.92377916205788,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.326199296212,0.0,15.323194666481157,1,1702,0.0
3,659.215,8.182308060565856e-07,4621.816300851283,214.83867340617232,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.31003009876869,0.0,15.323304897882096,1,1702,0.0
4,659.22,8.183976214699809e-07,4619.932347133672,214.75351661426572,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.29386731147707,0.0,15.323415106810625,1,1702,0.0
5,659.225,8.185644387425429e-07,4618.049524115117,214.66841002104644,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.27771091798745,0.0,15.323525293319744,1,1702,0.0
6,659.23,8.187312580037931e-07,4616.167829435026,214.58335352100545,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.26156092911768,0.0,15.323635457367184,1,1702,0.0
7,659.235,8.188980791028112e-07,4614.287263897713,214.49834715188942,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.245417341085,0.0,15.323745598961873,1,1702,0.0
8,659.24,8.190649020393714e-07,4612.407826607006,214.41339087432036,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.22928015012688,0.0,15.323855718112679,1,1702,0.0
9,659.245,8.192317268130695e-07,4610.529516669632,214.32848464914977,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.21314935247258,0.0,15.323965814828494,1,1702,0.0
10,659.25,8.193985534236162e-07,4608.6523331919025,214.2436284372274,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.19702494435441,0.0,15.324075889118216,1,1702,0.0
11,659.255,8.195653818707218e-07,4606.776275281013,214.15882219954594,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.18090692200754,0.0,15.324185940990732,1,1702,0.0
12,659.26,8.197322121540971e-07,4604.90134204504,214.07406589688017,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.16479528167015,0.0,15.324295970454925,1,1702,0.0
13,659.2650000000001,8.198990442734528e-07,4603.027532592938,213.989359490248,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.14869001958331,0.0,15.324405977519667,1,1702,0.0
14,659.2700000000001,8.200658782285e-07,4601.154846034535,213.904702940712,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.13259113199108,0.0,15.324515962193834,1,1702,0.0
15,659.2750000000001,8.202327140189496e-07,4599.283281480543,213.82009620923844,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.11649861514043,0.0,15.324625924486291,1,1702,0.0
16,659.2800000000001,8.203995516445125e-07,4597.412838042545,213.7355392569396,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.10041246528125,0.0,15.324735864405898,1,1702,0.0
17,659.2850000000001,8.205663911049001e-07,4595.543514833001,213.6510320448313,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.08433267866639,0.0,15.324845781961514,1,1702,0.0
18,659.2900000000001,8.20733232399824e-07,4593.675310965241,213.56657453415204,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.06825925155161,0.0,15.32495567716199,1,1702,0.0
19,659.2950000000001,8.209000755289954e-07,4591.80822555347,213.48216668615783,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.05219218019559,0.0,15.325065550016166,1,1702,0.0
20,659.3000000000001,8.210669204921259e-07,4589.942257712767,213.39780846188432,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.03613146085998,0.0,15.325175400532888,1,1702,0.0
21,659.3050000000001,8.212337672889267e-07,4588.07740655908,213.3134998227741,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.02007708980926,0.0,15.325285228720992,1,1702,0.0
22,659.3100000000001,8.214006159191103e-07,4586.213671209223,213.22924072998805,0.00014853109094763634,2535.3369359195176,94.90998687486001,79.00402906331092,0.0,15.325395034589306,1,1702,0.0
23,659.315,8.215674663823881e-07,4584.351050780884,213.14503114494752,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.98798737763529,0.0,15.325504818146653,1,1702,0.0
24,659.32,8.217343186784721e-07,4582.4895443926125,213.06087102906565,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.97195202905569,0.0,15.325614579401854,1,1702,0.0
25,659.325,8.219011728070746e-07,4580.629151163832,212.97676034363255,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.95592301384828,0.0,15.325724318363726,1,1702,0.0
26,659.33,8.220680287679074e-07,4578.769870214827,212.8926990501936,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.93990032829213,0.0,15.325834035041073,1,1702,0.0
27,659.335,8.22234886560683e-07,4576.911700666746,212.80868711021208,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.92388396866924,0.0,15.325943729442704,1,1702,0.0
28,659.34,8.224017461851139e-07,4575.054641641601,212.7247244851957,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.90787393126452,0.0,15.326053401577415,1,1702,0.0
29,659.345,8.225686076409123e-07,4573.198692262269,212.64081113672364,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.89187021236575,0.0,15.326163051454003,1,1702,0.0
30,659.35,8.227354709277911e-07,4571.343851652486,212.55694702647233,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.87587280826358,0.0,15.326272679081253,1,1702,0.0
31,659.355,8.229023360454628e-07,4569.490118936849,212.4731321159429,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.85988171525163,0.0,15.32638228446795,1,1702,0.0
32,659.36,8.230692029936402e-07,4567.637493240817,212.3893663668454,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.84389692962634,0.0,15.326491867622872,1,1702,0.0
33,659.365,8.232360717720362e-07,4565.785973690703,212.30564974095537,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.82791844768705,0.0,15.326601428554794,1,1702,0.0
34,659.37,8.23402942380364e-07,4563.935559413678,212.22198219997375,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.81194626573601,0.0,15.32671096727248,1,1702,0.0
35,659.375,8.235698148183366e-07,4562.086249537773,212.138363705707,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.79598038007832,0.0,15.326820483784696,1,1702,0.0
36,659.38,8.237366890856671e-07,4560.238043191873,212.05479422001358,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.78002078702195,0.0,15.3269299781002,1,1702,0.0
37,659.385,8.239035651820691e-07,4558.390939505714,211.97127370468846,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.7640674828778,0.0,15.327039450227742,1,1702,0.0
38,659.3900000000001,8.240704431072557e-07,4556.544937609891,211.88780212162843,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.74812046395958,0.0,15.327148900176072,1,1702,0.0
39,659.3950000000001,8.242373228609406e-07,4554.700036635844,211.80437943281382,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.73217972658388,0.0,15.32725832795393,1,1702,0.0
40,659.4000000000001,8.244042044428377e-07,4552.8562357158735,211.72100560020166,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.7162452670702,0.0,15.327367733570055,1,1702,0.0
41,659.4050000000001,8.245710878526603e-07,4551.013533983124,211.6376805857473,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.70031708174086,0.0,15.327477117033178,1,1702,0.0
42,659.4100000000001,8.247379730901224e-07,4549.17193057159,211.55440435163538,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.68439516692106,0.0,15.327586478352025,1,1702,0.0
43,659.4150000000001,8.249048601549381e-07,4547.331424616115,211.47117685980007,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.66847951893884,0.0,15.32769581753532,1,1702,0.0
44,659.4200000000001,8.250717490468211e-07,4545.492015252395,211.38799807242512,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.65257013412511,0.0,15.32780513459178,1,1702,0.0
45,659.4250000000001,8.25238639765486e-07,4543.653701616961,211.30486795168648,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.63666700881362,0.0,15.327914429530113,1,1702,0.0
46,659.4300000000001,8.25405532310647e-07,4541.816482847199,211.2217864597562,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.620770139341,0.0,15.32802370235903,1,1702,0.0
47,659.4350000000001,8.255724266820181e-07,4539.980358081338,211.13875355878926,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.60487952204669,0.0,15.328132953087229,1,1702,0.0
48,659.44,8.257393228793141e-07,4538.145326458448,211.05576921122915,0.00014853109094763634,2535.3369359195176,94.90998687486001,78.58899515327298,0.0,15.328242181723406,1,1702,0.0
