,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,15.165000000000001,568.6629621333265,2612.817136249372,50.06323852177907,88221.69450640798,2549.6148797730807,98.98476872009218,66.02948373130559,0.0,0.14388754844351218,4000,0.0,3.0
1,15.175,568.6629621333265,2612.817136249372,50.06323852177907,88221.69450640798,2549.6148797730807,98.98476872009218,66.06819934088514,0.0,0.14407096367609912,4000,0.001206244753143179,3.0
2,15.185,568.4444956619647,2615.8820235840267,50.11700107581572,88221.69450640798,2549.6148797730807,98.98409926326399,66.10687843378302,0.0,0.144254540223665,4000,0.0024708242132768527,3.0
3,15.195,568.2260800586796,2618.945811402509,50.17073905302579,88221.69450640798,2549.61487976449,98.98342980643581,66.14560613707032,3.521438055667935e-05,0.1444379016422904,4000,0.0036575994633480198,3.0
4,15.205,568.0072345593021,2622.0152497607683,50.22457073830336,88221.69450640798,2549.6148797672354,98.98276034960763,66.1843097602103,2.3961036239019326e-05,0.14462137075353068,4000,0.0048833296921504225,3.0
5,15.215000000000002,567.7883697734188,2625.0845739101346,50.278395126050235,88221.69450640798,2549.614879764666,98.98209089277945,66.22298859463291,3.449777845823511e-05,0.14480494715494865,4000,0.006147847012392183,3.0
6,15.225000000000001,567.5694900016016,2628.1537239032405,50.33221123565778,88221.69450640798,2549.614879755672,98.98142143595126,66.26164318155537,7.136519291721129e-05,0.14498863116578262,4000,0.007451244585139257,3.0
7,15.235000000000001,567.3505924766062,2631.22273954344,50.386019925035406,88221.69450640798,2549.614879741126,98.98075197912308,66.30027338936272,0.00013099110468875778,0.14517242272148806,4000,0.008793476797411383,3.0
8,15.245000000000001,567.1316782360498,2634.2916069347198,50.43982122454578,88221.69450640798,2549.6148797208366,98.98008252229491,66.33887908913539,0.0002141651471071782,0.14535632175158328,4000,0.010174495964978792,3.0
9,15.255,566.912748304186,2637.3603123734683,50.493615287434686,88221.69450640798,2549.6148796946122,98.97941306546673,66.37746015063139,0.00032166919095635274,0.145540328188798,4000,0.011594255655777817,3.0
10,15.265,566.6938037146564,2640.4288420284342,50.54740239708664,88221.69450640798,2549.6148796622606,98.97874360863854,66.41601644383321,0.0004542906891953492,0.14572444196547935,4000,0.013052709384000296,3.0
11,15.275,566.4748455017237,2643.49718206401,50.60118298216578,88221.69450640798,2549.6148796235893,98.97807415181036,66.45454783895464,0.0006128175530411416,0.1459086630136111,4000,0.014549810617222148,3.0
12,15.285,566.2558747002278,2646.5653186408613,50.65495762986439,88221.69450640798,2549.614879578406,98.97740469498218,66.49305420642489,0.0007980380374803083,0.14609299126480596,4000,0.01608551277372277,3.0
13,15.295000000000002,566.0368923456668,2649.633237914758,50.70872710020431,88221.69450640798,2549.614879526519,98.976735238154,66.53153541687836,0.0010107407851042572,0.14627742665030574,4000,0.017659769222767668,3.0
14,15.305000000000001,565.8178994742473,2652.70092603585,50.76249234032848,88221.69450640798,2549.6148794677356,98.97606578132581,66.56999134114355,0.0012517148208995616,0.14646196910098178,4000,0.019272533284919263,3.0
15,15.315000000000001,565.5988971229408,2655.768369147855,50.81625449939277,88221.69450640798,2549.614879401863,98.97539632449764,66.60842185023085,0.0015217495473634907,0.14664661854733546,4000,0.020923758232324778,3.0
16,15.325000000000001,565.3798863295459,2658.835553387188,50.87001494418332,88221.69450640798,2549.614879328709,98.97472686766946,66.64682681531934,0.001821634739500363,0.14683137491949833,4000,0.022613397288992823,3.0
17,15.335,565.1608681327565,2661.902464881972,50.92377527494001,88221.69450640798,2549.6148792480803,98.97405741084128,66.68520610774245,0.002152160539808818,0.1470162381472325,4000,0.02434140363105742,3.0
18,15.345,564.9418435722364,2664.9690897509713,50.97753734188767,88221.69450640798,2549.614879159784,98.97338795401309,66.72355959897243,0.002514117453261632,0.1472012081599309,4000,0.026107730387029484,3.0
19,15.355,564.7228136887022,2668.0354141024377,51.03130326217493,88221.69450640798,2549.6148790636275,98.97271849718491,66.76188716060382,0.0029082963422774697,0.14738628488661754,4000,0.027912330638033736,3.0
20,15.365,564.5037795240111,2671.101424032852,51.085075437320945,88221.69450640798,2549.6148789594185,98.97204904035674,66.80018866433556,0.0033354884216844167,0.1475714682559476,4000,0.029755157418030642,3.0
21,15.375000000000002,564.2847421212578,2674.1671056255523,51.138856571363874,88221.69450640798,2549.614878846962,98.97137958352855,66.8384639819519,0.003796485253675074,0.14775675819620773,4000,0.03163616371402198,3.0
22,15.385000000000002,564.0657025248777,2677.232444949285,51.1926496891273,88221.69450640798,2549.6148787260663,98.97071012670037,66.87671298530205,0.004292078742753034,0.14794215463531601,4000,0.03355530246623946,3.0
23,15.395000000000001,563.8466617807588,2680.297428056619,51.24645815541962,88221.69450640798,2549.614878596537,98.97004066987219,66.91493554627846,0.00482306113067047,0.14812765750082216,4000,0.03551252656831453,3.0
24,15.405000000000001,563.6276209363605,2683.362040982272,51.30028569454408,88221.69450640798,2549.6148784581824,98.96937121304401,66.9531315367938,0.0053902249913565905,0.1483132667199073,4000,0.03750778886742892,3.0
25,15.415000000000001,563.4085810408424,2686.426269741306,51.35413641044057,88221.69450640798,2549.614878310808,98.96870175621582,66.9913008287566,0.005994363225836618,0.14849898221938423,4000,0.0395410421644443,3.0
26,15.425,563.1895431452001,2689.490100327208,51.408014807121454,88221.69450640798,2549.614878154221,98.96803229938764,67.02944329404517,0.006636269057141008,0.14868480392569716,4000,0.04161223921400986,3.0
27,15.435,562.9705083024103,2692.553518709867,51.46192581005294,88221.69450640798,2549.614877988228,98.96736284255945,67.06755880448044,0.0073167360252045,0.14887073176492144,4000,0.043721332724647045,3.0
28,15.445,562.7514775675849,2695.616510833391,51.51587478759198,88221.69450640798,2549.614877812633,98.96669338573129,67.10564723179706,0.008036557981754617,0.14905676566276352,4000,0.04586827535880914,3.0
29,15.455,562.5324519981353,2698.6790626138277,51.56986757334529,88221.69450640798,2549.6148776272453,98.9660239289031,67.14370844761294,0.008796529085189185,0.1492429055445606,4000,0.04805301973291578,3.0
30,15.465000000000002,562.3134326539445,2701.74115993673,51.62391048892113,88221.69450640798,2549.614877431869,98.96535447207492,67.18174232339726,0.00959744379544237,0.14942915133528012,4000,0.05027551841735974,3.0
31,15.475000000000001,562.094420597551,2704.8027886546024,51.67801036710699,88221.69450640798,2549.6148772263114,98.96468501524673,67.21974873043688,0.010440096868838775,0.1496155029595195,4000,0.05253572393648534,3.0
32,15.485000000000001,561.8754168943412,2707.8639345842034,51.7321745757812,88221.69450640798,2549.6148770103773,98.96401555841857,67.257727539801,0.01132528335293496,0.14980196034150556,4000,0.054833588768536876,3.0
33,15.495000000000001,561.6564226127537,2710.924583503687,51.78641104234355,88221.69450640798,2549.614876783875,98.96334610159037,67.2956786223042,0.012253798581347893,0.14998852340509375,4000,0.05716906534557544,3.0
34,15.505,561.4374388244922,2713.984721149626,51.84072827840972,88221.69450640798,2549.6148765466073,98.9626766447622,67.33360184846768,0.01322643816856963,0.15017519207376764,4000,0.059542106053363304,3.0
35,15.515,561.218466604752,2717.0443332138634,51.895135405568865,88221.69450640798,2549.614876298383,98.962007187934,67.37149708847868,0.014243998004767555,0.15036196627063803,4000,0.0619526632312131,3.0
36,15.525,560.999507032456,2720.1034053402154,51.94964218108192,88221.69450640798,2549.614876039006,98.96133773110584,67.40936421214812,0.015307274250569484,0.15054884591844198,4000,0.06440068917180174,3.0
37,15.535,560.7805611905013,2723.161923121021,52.004259024721954,88221.69450640798,2549.614875768282,98.96066827427765,67.44720308886644,0.01641706333183283,0.15073583093954193,4000,0.0668861361209463,3.0
38,15.545000000000002,560.5616301660208,2726.219872093518,52.058997045596314,88221.69450640798,2549.6148754860187,98.95999881744947,67.48501358755739,0.01757416193439704,0.15092292125592455,4000,0.06940895627734074,3.0
39,15.555000000000001,560.342715050653,2729.2772377360716,52.113868070017496,88221.69450640798,2549.614875192019,98.95932936062128,67.52279557662997,0.018779366998818405,0.15111011678919933,4000,0.07196910179225216,3.0
40,15.565000000000001,560.1238169408272,2732.33400546421,52.1688846695262,88221.69450640798,2549.6148748860905,98.9586599037931,67.56054892392834,0.02003347571508635,0.15129741746059752,4000,0.07456652476917368,3.0
41,15.575000000000001,559.9049369380591,2735.3901606265076,52.224060189613866,88221.69450640798,2549.6148745680375,98.95799044696493,67.59827349667981,0.02133728551732023,0.15148482319097045,4000,0.07720117726343416,3.0
42,15.585,559.6860761492608,2738.4456885002824,52.279408779143715,88221.69450640798,2549.6148742376663,98.95732099013674,67.63596916144053,0.022691594078445572,0.15167233390078796,4000,0.07987301128176086,3.0
43,15.595,559.4672356870642,2741.5005742870985,52.334945419944034,88221.69450640798,2549.614873894781,98.95665153330856,67.67363578403939,0.02409719930484873,0.15185994951013662,4000,0.08258197878179492,3.0
44,15.605,559.2484166701548,2744.5548031081235,52.390685957277796,88221.69450640798,2549.6148735391876,98.95598207648038,67.71127322951949,0.025554899331008765,0.15204766993871802,4000,0.08532803167155713,3.0
45,15.615,559.029620223624,2747.608359999245,52.44664713057672,88221.69450640798,2549.6148731706917,98.9553126196522,67.74888136207761,0.02706549251410539,0.1522354951058465,4000,0.0881111218088618,3.0
46,15.625000000000002,558.8108474793313,2750.661229906035,52.50284660492171,88221.69450640798,2549.6148727890986,98.95464316282401,67.7864600450014,0.028629777428601712,0.1524234249304471,4000,0.09093120100067795,3.0
47,15.635000000000002,558.5920995762832,2753.713397678506,52.55930300294607,88221.69450640798,2549.6148723942124,98.95397370599584,67.82400914060432,0.03024855286080038,0.15261145933105322,4000,0.09378822100243456,3.0
48,15.645000000000001,558.3733776610254,2756.7648480656517,52.61603593718964,88221.69450640798,2549.6148719858393,98.95330424916766,67.86152851015815,0.031922617803371925,0.15279959822580408,4000,0.09668213351726886,3.0
49,15.655000000000001,558.154682888051,2759.8155657098205,52.67306604309149,88221.69450640798,2549.6148715637833,98.95263479233948,67.89901801382348,0.03365277144985359,0.15298784153244205,4000,0.09961289019521567,3.0
50,15.665000000000001,557.936016420222,2762.8655351408293,52.73041501224275,88221.69450640798,2549.61487112785,98.95196533551129,67.9364775105775,0.03543981318911738,0.1531761891683097,4000,0.1025804426323347,3.0
51,15.675,557.7173794292092,2765.9147407699243,52.78810562655084,88221.69450640798,2549.6148706778445,98.95129587868311,67.97390685813954,0.03728454259980557,0.15336464105034686,4000,0.10558474236977584,3.0
52,15.685,557.4987730959441,2768.9631668834763,52.8461617923746,88221.69450640798,2549.614870213572,98.95062642185493,68.01130591289416,0.039187759444732066,0.15355319709508752,4000,0.1086257408927776,3.0
53,15.695,557.28019861109,2772.010797636488,52.90460857560584,88221.69450640798,2549.614869734836,98.94995696502676,68.04867452981169,0.04115026366524796,0.1537418572186561,4000,0.11170338962959932,3.0
54,15.705000000000002,557.0616571755274,2775.0576170458744,52.963472236726524,88221.69450640798,2549.6148692414426,98.94928750819857,68.08601256236634,0.043172855375569294,0.153930621336764,4000,0.11481763995038316,3.0
55,15.715000000000002,556.8431500008563,2778.103608983507,53.022780266918,88221.69450640798,2549.6148687331956,98.94861805137039,68.12331986245167,0.0452563348570654,0.15411948936470582,4000,0.11796844316594446,3.0
56,15.725000000000001,556.624678309916,2781.1487571690236,53.08256142382531,88221.69450640798,2549.614868209901,98.94794859454221,68.1605962802936,0.04740150255250559,0.15430846121735514,4000,0.1211557505264881,3.0
57,15.735000000000001,556.4062433373207,2784.193045162449,53.14284576854737,88221.69450640798,2549.614867671363,98.94727913771403,68.19784166436064,0.04960915906026238,0.15449753680916037,4000,0.12437951322024922,3.0
58,15.745000000000001,556.1878463300137,2787.2364563565166,53.203664702345606,88221.69450640798,2549.6148671173855,98.94660968088584,68.23505586127159,0.051880105128468974,0.1546867160541402,4000,0.12763968237205411,3.0
59,15.755,555.9694885478375,2790.2789739688,53.26505100422763,88221.69450640798,2549.614866547775,98.94594022405767,68.27223871570055,0.054215141649128974,0.1548759988658788,4000,0.13093620904180242,3.0
60,15.765,555.7511712641236,2793.320581033574,53.32703886863264,88221.69450640798,2549.6148659623327,98.94527076722949,68.30939007027918,0.056615069652175734,0.15506538515752094,4000,0.13426904422286456,3.0
61,15.775,555.5328957662986,2796.361260393437,53.38966394328174,88221.69450640798,2549.614865360866,98.94460131040131,68.34650976549626,0.05908069029947941,0.15525487484176667,4000,0.13763813884039483,3.0
62,15.785,555.3146633565088,2799.400994690705,53.452963368014224,88221.69450640798,2549.6148647431796,98.94393185357312,68.38359763959447,0.06161280487879888,0.15544446783086577,4000,0.14104344374955693,3.0
63,15.795000000000002,555.096475352265,2802.439766358514,53.516975812992115,88221.69450640798,2549.6148641090763,98.94326239674494,68.42065352846441,0.0642122147976761,0.15563416403661207,4000,0.14448490973365852,3.0
64,15.805000000000001,554.8783330871029,2805.4775576117167,53.58174151790965,88221.69450640798,2549.614863458361,98.94259293991676,68.45767726553582,0.06687972157727037,0.1558239633703374,4000,0.14796248750219443,3.0
65,15.815000000000001,554.6602379112652,2808.514350437468,53.64730233114585,88221.69450640798,2549.6148627908387,98.94192348308857,68.49466868166587,0.06961612684612971,0.15601386574290527,4000,0.15147612768879445,3.0
66,15.825000000000001,554.4421911924006,2811.550126585597,53.7137017490622,88221.69450640798,2549.614862106315,98.9412540262604,68.5316276050248,0.0724222323338963,0.15620387106470413,4000,0.15502578084907429,3.0
67,15.835,554.2241943162841,2814.584867558699,53.78098495542358,88221.69450640798,2549.6148614045915,98.9405845694322,68.56855386097845,0.07529883986494362,0.15639397924564058,4000,0.15861139745838657,3.0
68,15.845,554.006248687554,2817.6185546019574,53.849198861382355,88221.69450640798,2549.614860685475,98.93991511260404,68.6054472719682,0.07824675135194151,0.15658419019513212,4000,0.16223292790946958,3.0
69,15.855,553.7883557304713,2820.6511686927174,53.918392144885026,88221.69450640798,2549.6148599487674,98.93924565577585,68.64230765738773,0.08126676878934681,0.15677450382209965,4000,0.16589032250999192,3.0
70,15.865,553.5705168896964,2823.6826905297717,53.98861529076272,88221.69450640798,2549.614859194275,98.93857619894767,68.67913483345707,0.08435969424681579,0.15696492003495952,4000,0.16958353147998967,3.0
71,15.875,553.3527336310872,2826.7131005223855,54.05992063024091,88221.69450640798,2549.614858421803,98.93790674211948,68.71592861309371,0.08752632986253536,0.15715543874161544,4000,0.1733125049491943,3.0
72,15.885000000000002,553.1350074425162,2829.7423787790626,54.132362381055614,88221.69450640798,2549.6148576311534,98.93723728529132,68.75268880578072,0.09076747783646948,0.1573460598494499,4000,0.17707719295424842,3.0
73,15.895000000000001,552.9173398347082,2832.770505096027,54.20599668692045,88221.69450640798,2549.614856822132,98.93656782846313,68.7894152174321,0.09408394042351745,0.1575367832653154,4000,0.1808775454358069,3.0
74,15.905000000000001,552.6997323420967,2835.7974589454325,54.2808816571353,88221.69450640798,2549.6148559945414,98.93589837163495,68.82610765025508,0.09747651992658017,0.15772760889552506,4000,0.18471351223552104,3.0
75,15.915000000000001,552.4821865237029,2838.8232194632997,54.3570774058898,88221.69450640798,2549.6148551481874,98.93522891480676,68.86276590260962,0.10094601868953099,0.15791853664584318,4000,0.18858504309290358,3.0
76,15.925,552.2647039640322,2841.8477654371936,54.434646091565845,88221.69450640798,2549.614854282875,98.9345594579786,68.89938976886496,0.10449323909008694,0.15810956642147522,4000,0.19249208764207137,3.0
77,15.935,552.0472862739921,2844.8710752935967,54.51365195527739,88221.69450640798,2549.614853398406,98.9338900011504,68.93597903925338,0.10811898353257667,0.1583006981270576,4000,0.19643459540836344,3.0
78,15.945,551.8299350918304,2847.893127085059,54.594161359364456,88221.69450640798,2549.6148524945866,98.93322054432223,68.97253349972094,0.11182405444060103,0.1584919316666468,4000,0.20041251580483266,3.0
79,15.955000000000002,551.6126520840928,2850.91389847703,54.67624282556218,88221.69450640798,2549.6148515712202,98.93255108749403,69.00905293177557,0.11560925424958195,0.15868326694370832,4000,0.20442579812860734,3.0
80,15.965000000000002,551.3954389466013,2853.933366734435,54.75996707210867,88221.69450640798,2549.6148506281115,98.93188163066586,69.04553711233225,0.11947538539919542,0.1588747038611053,4000,0.20847439155712164,3.0
81,15.975000000000001,551.1782974054507,2856.951508707989,54.84540705090702,88221.69450640798,2549.6148496650653,98.93121217383768,69.08198581355548,0.12342325032568444,0.15906624232108646,4000,0.21255824514421157,3.0
82,15.985000000000001,550.9612292180279,2859.9683008202533,54.932637983528004,88221.69450640798,2549.6148486818843,98.9305427170095,69.11839880269883,0.12745365145404702,0.1592578822252737,4000,0.21667730781607433,3.0
83,15.995000000000001,550.7442361740477,2862.9837190514017,55.02173739675825,88221.69450640798,2549.6148476783737,98.92987326018131,69.15477584194213,0.13156739119009503,0.15944962347464958,4000,0.2208315283670882,3.0
84,16.005000000000003,550.5273200966092,2865.9977389247297,55.11278515704571,88221.69450640798,2549.6148466543373,98.92920380335313,69.19111668822572,0.13576527191237878,0.15964146596954396,4000,0.22502085545549189,3.0
85,16.015,550.3104828432721,2869.010335491945,55.20586350434242,88221.69450640798,2549.61484560958,98.92853434652496,69.22742109308224,0.14004809596397297,0.15983340960962034,4000,0.22924523759892054,3.0
86,16.025000000000002,550.0937263071507,2872.0214833181444,55.30105708457916,88221.69450640798,2549.614844543907,98.92786488969676,69.26368880246585,0.14441666564411879,0.16002545429386192,4000,0.23350462316979437,3.0
87,16.035,549.8770524180271,2875.031156466582,55.39845298128819,88221.69450640798,2549.6148434571196,98.92719543286859,69.29991955657907,0.14887178319971697,0.1602175999205569,4000,0.2377989603905611,3.0
88,16.045,549.6604631434818,2878.039328483177,55.49814074565537,88221.69450640798,2549.614842349025,98.92652597604041,69.33611308969716,0.15341425081666726,0.16040984638728362,4000,0.2421281973287872,3.0
89,16.055,549.4439604900433,2881.0459723808053,55.600212425729254,88221.69450640798,2549.614841219426,98.92585651921223,69.37226912999016,0.15804487061104822,0.16060219359089506,4000,0.24649228189209768,3.0
90,16.065,549.2275465043539,2884.0510606233156,55.70476259373931,88221.69450640798,2549.6148400681273,98.92518706238404,69.40838739934293,0.16276444462013262,0.1607946414275028,4000,0.2508911618229602,3.0
91,16.075,549.0112232743528,2887.054565109357,55.81188837194105,88221.69450640798,2549.6148388949337,98.92451760555586,69.44446761317276,0.16757377479323288,0.16098718979246068,4000,0.25532478469331515,3.0
92,16.085,548.7949929304755,2890.0564571559926,55.921689456954184,88221.69450640798,2549.6148376996493,98.92384814872769,69.4805094802453,0.17247366298237046,0.16117983858034785,4000,0.25979309789904637,3.0
93,16.095000000000002,548.5788576468686,2893.0567074820624,56.03426814208843,88221.69450640798,2549.6148364820788,98.92317869189951,69.51651270248831,0.17746491093276434,0.1613725876849514,4000,0.2642960486542916,3.0
94,16.105,548.3628196426201,2896.055286191396,56.14972933783751,88221.69450640798,2549.614835242024,98.92250923507132,69.55247697480388,0.18254832027313214,0.16156543699924844,4000,0.26883358398559354,3.0
95,16.115000000000002,548.1468811830034,2899.0521627558005,56.268180590107,88221.69450640798,2549.6148339792953,98.92183977824314,69.58840198487884,0.18772469250579818,0.1617583864153875,4000,0.2734056507258854,3.0
96,16.125,547.9310445807354,2902.047305997891,56.38973209663795,88221.69450640798,2549.614832693691,98.92117032141496,69.62428741299381,0.19299482899660275,0.16195143582466995,4000,0.27801219550831424,3.0
97,16.135,547.7153121972466,2905.0406840737332,56.514496720361876,88221.69450640798,2549.614831385019,98.92050086458678,69.6601329318308,0.19835953096460626,0.16214458511753016,4000,0.2826531647598966,3.0
98,16.145,547.4996864439634,2908.0322644553617,56.64259000105516,88221.69450640798,2549.614830053084,98.9198314077586,69.69593820627973,0.20381959947158212,0.16233783418351572,4000,0.28732850469500837,3.0
99,16.155,547.2841697836014,2911.022013913115,56.77413016367931,88221.69450640798,2549.6148286976886,98.91916195093042,69.73170289324383,0.2093758354112923,0.16253118291126697,4000,0.29203816130870575,3.0
100,16.165,547.0687647314687,2914.009898497889,56.909238124284116,88221.69450640798,2549.6148273186404,98.91849249410224,69.76742664144439,0.21502903949853897,0.16272463118849587,4000,0.29678208036987763,3.0
101,16.175,546.8534738567761,2916.9958835232446,57.04803749271682,88221.69450640798,2549.6148259157403,98.91782303727406,69.80310909122466,0.22078001225798613,0.16291817890196444,4000,0.30156020741422773,3.0
102,16.185000000000002,546.638299783957,2919.9799335474318,57.190654572187675,88221.69450640798,2549.614824488796,98.91715358044587,69.83874987435358,0.22662955401274443,0.16311182593746268,4000,0.3063724877370857,3.0
103,16.195,546.4232451939926,2922.962012355344,57.33721835578394,88221.69450640798,2549.614823037612,98.91648412361769,69.87434861382908,0.23257846487271305,0.1633055721797859,4000,0.3112188663860488,3.0
104,16.205000000000002,546.2083128257418,2925.942082940405,57.48786051910157,88221.69450640798,2549.614821561992,98.91581466678952,69.9099049236816,0.2386275447226713,0.16349941751271152,4000,0.31609928815345,3.0
105,16.215,545.9935054772743,2928.9201074864122,57.64271540947667,88221.69450640798,2549.6148200617413,98.91514520996132,69.9454184087777,0.2447775932101143,0.16369336181897542,4000,0.3210136975686564,3.0
106,16.225,545.7788260072072,2931.8960473493685,57.80192003126996,88221.69450640798,2549.614818536666,98.91447575313315,69.98088866462442,0.25102940973282506,0.1638874049802475,4000,0.3259620388901954,3.0
107,16.235,545.5642773360397,2934.8698630393237,57.96561402724912,88221.69450640798,2549.61481698657,98.91380629630497,70.0163152771742,0.25738379342617684,0.16408154687710702,4000,0.33094425609771055,3.0
108,16.245,545.3498624474885,2937.8415142022204,58.13393965553055,88221.69450640798,2549.6148154112593,98.91313683947679,70.05169782263104,0.2638415431501587,0.16427578738901713,4000,0.3359602928837453,3.0
109,16.255000000000003,545.1355843898187,2940.81095960181,58.307041762421456,88221.69450640798,2549.6148138105386,98.9124673826486,70.08703586725804,0.2704034574761174,0.16447012639429895,4000,0.3410100926453591,3.0
110,16.265,544.9214462771719,2943.778157101644,58.4850677503409,88221.69450640798,2549.6148121842116,98.91179792582042,70.12232896718646,0.2770703346732089,0.16466456377010524,4000,0.34609359847557286,3.0
111,16.275000000000002,544.7074512908833,2946.7430636471395,58.668167541389614,88221.69450640798,2549.6148105320863,98.91112846899223,70.15757666822694,0.283842972694553,0.16485909939239327,4000,0.35121075315464767,3.0
