,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,0.0,710.2319298937135,0.0,0.0,88221.69450640798,2549.4441295098286,100.0,0.0,0.0,0.0,4000,874.2773612775084,0.0
1,0.005,715.1082057962082,0.0,0.0,88221.69450640798,2549.6148797730807,100.0,0.022920548084428508,0.0,0.0,4000,874.2773612775084,0.0
2,0.01,715.1357999380798,0.00022744551609639178,1.0166265427535268e-05,88221.69450640798,2549.6148797730807,99.99966527158591,0.04584264344665387,0.0,4.775114184255939e-08,4000,874.2773612775084,0.0
3,0.015,715.1633414687572,0.0009098434813002007,4.066780689794087e-05,88221.69450640798,2549.6148797730807,99.99933054317184,0.06876267491903691,0.0,3.183498997709796e-08,4000,874.2773612775084,0.0
4,0.02,715.1908260511643,0.0020470710104316682,9.149913174037422e-05,88221.69450640798,2549.6148797730807,99.99899581475775,0.09168373886574019,0.0,4.774976837878526e-08,4000,874.2773612775084,0.0
5,0.025,715.2182574019864,0.0036392510308129603,0.00016266573450934176,88221.69450640798,2549.6148797730807,99.99866108634367,0.11460583344657846,0.0,9.550401547336273e-08,4000,874.2773612775084,0.0
6,0.03,715.245635511667,0.005686444834002302,0.0002541703547895145,88221.69450640798,2549.6148797730807,99.99832635792959,0.13752895632527093,0.0,1.7509092155193894e-07,4000,874.2773612775084,0.0
7,0.035,715.2729603700758,0.00818871350914936,0.0003660157231183896,88221.69450640798,2549.6148797730807,99.99799162951551,0.1604531054321288,0.0,2.8651192159743936e-07,4000,874.2773612775084,0.0
8,0.04,715.3002319674213,0.011146117999704988,0.0004982045635210789,88221.69450640798,2549.6148797730807,99.99765690110142,0.18337827869712017,0.0,4.2976844882285767e-07,4000,874.2773612775084,0.0
9,0.045,715.327450293931,0.014558719087475377,0.0006507395927975683,88221.69450640798,2549.6148797730807,99.99732217268735,0.2063044740498125,0.0,6.048619328567432e-07,4000,874.2773612775084,0.0
