,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,361.52000000000004,710.2319298937135,0.0,0.0,88221.69450640798,2549.4441295098286,89.82455817806124,0.0,0.0,8.178654822549705,4000,874.2773612775494,0.0
1,361.52500000000003,715.1082057962082,0.0,0.0,88221.69450640798,2549.6148797730807,89.82455817806124,0.022920548084428508,0.0,8.178654822549705,4000,874.2773612775494,0.0
2,361.53000000000003,715.1357999380798,0.00022744551609639178,1.0166265427535268e-05,88221.69450640798,2549.6148797730807,89.82422344964715,0.04584264344665387,0.0,8.178654870300846,4000,874.2773612775494,0.0
3,361.535,715.1633414687572,0.0009098434813002007,4.066780689794087e-05,88221.69450640798,2549.6148797730807,89.82388872123308,0.06876267491903691,0.0,8.178654854384694,4000,874.2773612775494,0.0
4,361.54,715.1908260511643,0.0020470710104316682,9.149913174037422e-05,88221.69450640798,2549.6148797730807,89.82355399281899,0.09168373886574019,0.0,8.178654870299473,4000,874.2773612775494,0.0
5,361.545,715.2182574019864,0.0036392510308129603,0.00016266573450934176,88221.69450640798,2549.6148797730807,89.82321926440491,0.11460583344657846,0.0,8.17865491805372,4000,874.2773612775494,0.0
6,361.55,715.245635511667,0.005686444834002302,0.0002541703547895145,88221.69450640798,2549.6148797730807,89.82288453599082,0.13752895632527093,0.0,8.178654997640626,4000,874.2773612775494,0.0
7,361.55500000000006,715.2729603700758,0.00818871350914936,0.0003660157231183896,88221.69450640798,2549.6148797730807,89.82254980757675,0.1604531054321288,0.0,8.178655109061626,4000,874.2773612775494,0.0
8,361.56000000000006,715.3002319674213,0.011146117999704988,0.0004982045635210789,88221.69450640798,2549.6148797730807,89.82221507916266,0.18337827869712017,0.0,8.178655252318153,4000,874.2773612775494,0.0
9,361.56500000000005,715.327450293931,0.014558719087475377,0.0006507395927975683,88221.69450640798,2549.6148797730807,89.82188035074859,0.2063044740498125,0.0,8.178655427411638,4000,874.2773612775494,0.0
10,361.57000000000005,715.3546153398511,0.018426577392559356,0.0008236235205199149,88221.69450640798,2549.6148797730807,89.8215456223345,0.22923168941939598,0.0,8.178655634343505,4000,874.2773612775494,0.0
11,361.57500000000005,715.381727095447,0.02274975337329495,0.0010168590490298587,88221.69450640798,2549.6148797730807,89.82121089392041,0.2521599227346845,0.0,8.17865587311518,4000,874.2773612775494,0.0
12,361.58000000000004,715.4087855510027,0.027528307326203805,0.0012304488734363375,88221.69450640798,2549.6148797730807,89.82087616550633,0.2750891719241164,0.0,8.178656143728082,4000,874.2773612775494,0.0
