,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],AOA [deg]
0,41.62,734.2701210332416,2531.841466644547,181.84848876490594,2548.7215211531015,99.62084062979531,74.40000444828378,750.3398885242161,0.7262522380468167,2700.0,2.117073305909045
1,41.629999999999995,734.2701210332416,2521.59648709506,180.92519594971083,2548.7215211531015,99.62084062979531,74.44135137990088,750.3398885242161,0.7264589047258397,2700.0,2.0821964264689754
2,41.64,733.8916099902369,2522.0374379577543,180.90767943262264,2548.7215211531015,99.62075086171863,74.48265979637188,750.3398885242161,0.7266657436837445,2699.9,2.0741626440375356
3,41.65,733.5123055258669,2522.173660647634,180.8630395340603,2548.7215211531015,99.62066109696673,74.52401365978406,750.3398885242161,0.7268723528918959,2699.8,2.0651151843076327
4,41.66,733.1321713273886,2522.3033741207155,180.8179823022835,2548.7215211531015,99.62057133553957,74.56534301236738,750.3398885242161,0.7270790771033068,2699.7000000000003,2.0560499853658714
5,41.669999999999995,732.7518500870905,2522.432935908252,180.77317457893167,2548.7215211531015,99.62048157743713,74.60664777679791,750.3398885242161,0.7272859159162285,2699.6000000000004,2.0470047271943113
6,41.68,732.3713432721692,2522.5621301005785,180.7285963227972,2548.7215211531015,99.62039182265946,74.64792784392611,750.3398885242161,0.7274928696349463,2699.5000000000005,2.0379786384980383
7,41.69,731.9906526613171,2522.6909662993066,180.6842477700167,2548.7215211531015,99.62030207120651,74.68918318002049,750.3398885242161,0.7276999381914452,2699.4000000000005,2.0289717212071543
8,41.699999999999996,731.6097793406805,2522.819445114332,180.64012824935466,2548.7215211531015,99.62021232307832,74.73041375148792,750.3398885242161,0.7279071215176636,2699.3000000000006,2.019983929569422
9,41.71,731.2287243885066,2522.947567379332,180.59623711114315,2548.7215211531015,99.62012257827486,74.77161952495993,750.3398885242161,0.728114419545045,2699.2000000000007,2.0110152187034425
10,41.72,730.8474888881105,2523.0753339167986,180.55257370598434,2548.7215211531015,99.62003283679614,74.81280046721206,750.3398885242161,0.7283218322049388,2699.100000000001,2.002065543782619
11,41.73,730.4660739184221,2523.2027455481843,180.5091373859699,2548.7215211531015,99.61994309864218,74.85395654516185,750.3398885242161,0.7285293594286011,2699.000000000001,1.9931348600877294
12,41.739999999999995,730.0844805610099,2523.329803093392,180.46592750452126,2548.7215211531015,99.61985336381295,74.89508772586997,750.3398885242161,0.7287370011471948,2698.900000000001,1.9842231230054288
13,41.75,729.7027098942884,2523.4565073709946,180.42294341648505,2548.7215211531015,99.61976363230846,74.93619397653907,750.3398885242161,0.7289447572917903,2698.800000000001,1.9753302880284809
