,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min]
9815,140.925,275.4494202836816,2578.605037032212,263.8242129249602,2548.691520295197,98.85404793594354,142.96590756206464,750.5730851973453,4.228987826181039,2306.0
9816,140.935,275.4479774730951,2578.6049831933406,263.82613464651087,2548.691520295197,98.85397126788223,142.96665616868245,750.5730851973453,4.229384948500294,2306.0
9817,140.945,275.4465351635082,2578.604929371547,263.82805573616355,2548.691520295197,98.85389459982092,142.96740452319347,750.5730851973453,4.229782072900763,2306.0
9818,140.955,275.44509335474186,2578.604875566826,263.82997619414516,2548.691520295197,98.85381793175961,142.96815262568265,750.5730851973453,4.230179199381745,2306.0
9819,140.965,275.4436520466171,2578.604821779173,263.83189602038334,2548.691520295197,98.85374126369831,142.96890047623478,750.5730851973453,4.230576327942541,2306.0
9820,140.975,275.4422112389549,2578.604768008583,263.83381521557556,2548.691520295197,98.853664595637,142.96964807493467,750.5730851973453,4.230973458582449,2306.0
9821,140.985,275.44077093157637,2578.6047142550506,263.8357337792535,2548.691520295197,98.85358792757569,142.9703954218672,750.5730851973453,4.231370591300769,2306.0
9822,140.995,275.43933112430267,2578.604660518571,263.8376517125826,2548.691520295197,98.85351125951439,142.97114251711704,750.5730851973453,4.231767726096803,2306.0
9823,141.005,275.43789181695524,2578.604606799139,263.83956901459516,2548.691520295197,98.85343459145308,142.97188936076904,750.5730851973453,4.2321648629698485,2306.0
9824,141.01500000000001,275.43645300935503,2578.6045530967504,263.8414856862609,2548.691520295197,98.85335792339177,142.97263595290778,750.5730851973453,4.2325620019192085,2306.0
9825,141.025,275.4350147013238,2578.604499411399,263.8434017276419,2548.691520295197,98.85328125533046,142.97338229361804,750.5730851973453,4.232959142944182,2306.0
9826,141.035,275.43357689268277,2578.604445743081,263.8453171390125,2548.691520295197,98.85320458726916,142.97412838298447,750.5730851973453,4.233356286044071,2306.0
9827,141.045,275.43213958325344,2578.6043920917905,263.8472319201274,2548.691520295197,98.85312791920785,142.97487422109165,750.5730851973453,4.233753431218176,2306.0
9828,141.055,275.43070277285744,2578.6043384575237,263.8491460716673,2548.691520295197,98.85305125114654,142.9756198080242,750.5730851973453,4.2341505784657985,2306.0
9829,141.065,275.4292664613165,2578.6042848402744,263.8510595937093,2548.691520295197,98.85297458308524,142.97636514386667,750.5730851973453,4.234547727786241,2306.0
9830,141.075,275.42783064845213,2578.6042312400377,263.8529724860272,2548.691520295197,98.85289791502393,142.97711022870368,750.5730851973453,4.234944879178805,2306.0
9831,141.085,275.4263953340863,2578.6041776568095,263.8548847500033,2548.691520295197,98.85282124696262,142.97785506261962,750.5730851973453,4.235342032642793,2306.0
9832,141.095,275.4249605180408,2578.6041240905843,263.8567963848905,2548.691520295197,98.85274457890132,142.97859964569915,750.5730851973453,4.235739188177506,2306.0
9833,141.105,275.42352620013736,2578.604070541357,263.8587073903437,2548.691520295197,98.85266791084001,142.97934397802658,750.5730851973453,4.236136345782248,2306.0
9834,141.115,275.4220923801982,2578.604017009123,263.8606177679419,2548.691520295197,98.8525912427787,142.98008805968627,750.5730851973453,4.236533505456322,2306.0
9835,141.125,275.4206590580455,2578.603963493877,263.8625275172061,2548.691520295197,98.85251457471739,142.98083189076283,750.5730851973453,4.236930667199031,2306.0
9836,141.135,275.419226233501,2578.603909995614,263.864436638155,2548.691520295197,98.85243790665609,142.9815754713405,750.5730851973453,4.237327831009678,2306.0
9837,141.145,275.417793906387,2578.6038565143294,263.8663451310253,2548.691520295197,98.85236123859478,142.98231880150362,750.5730851973453,4.237724996887566,2306.0
9838,141.155,275.4163620765259,2578.6038030500176,263.86825299659415,2548.691520295197,98.85228457053347,142.9830618813365,750.5730851973453,4.238122164832,2306.0
9839,141.165,275.41493074373994,2578.6037496026743,263.87016023411087,2548.691520295197,98.85220790247217,142.98380471092352,750.5730851973453,4.238519334842283,2306.0
9840,141.175,275.4134999078514,2578.603696172295,263.87206684510477,2548.691520295197,98.85213123441086,142.9845472903488,750.5730851973453,4.23891650691772,2306.0
9841,141.185,275.41206956868297,2578.603642758873,263.87397282862247,2548.691520295197,98.85205456634955,142.98528961969672,750.5730851973453,4.239313681057616,2306.0
9842,141.195,275.4106397260568,2578.6035893624044,263.8758781848705,2548.691520295197,98.85197789828824,142.98603169905132,750.5730851973453,4.239710857261274,2306.0
9843,141.205,275.4092103797958,2578.6035359828848,263.87778291503827,2548.691520295197,98.85190123022693,142.98677352849683,750.5730851973453,4.240108035528,2306.0
9844,141.215,275.40778152972257,2578.603482620308,263.8796870182042,2548.691520295197,98.85182456216562,142.9875151081175,750.5730851973453,4.2405052158571,2306.0
9845,141.225,275.40635317565966,2578.60342927467,263.881590494887,2548.691520295197,98.8517478941043,142.98825643799728,750.5730851973453,4.240902398247878,2306.0
9846,141.235,275.40492531743007,2578.603375945965,263.8834933459798,2548.691520295197,98.85167122604301,142.98899751822032,750.5730851973453,4.241299582699642,2306.0
9847,141.245,275.40349795485656,2578.603322634189,263.8853955713119,2548.691520295197,98.8515945579817,142.98973834887073,750.5730851973453,4.241696769211695,2306.0
9848,141.255,275.4020710877619,2578.603269339337,263.8872971703369,2548.691520295197,98.85151788992039,142.99047893003254,750.5730851973453,4.242093957783345,2306.0
9849,141.26500000000001,275.40064471596924,2578.603216061403,263.88919814423707,2548.691520295197,98.85144122185909,142.9912192617896,750.5730851973453,4.242491148413897,2306.0
9850,141.275,275.39921883930174,2578.603162800383,263.8910984925573,2548.691520295197,98.85136455379778,142.9919593442261,750.5730851973453,4.24288834110266,2306.0
9851,141.285,275.39779345758217,2578.6031095562716,263.8929982161138,2548.691520295197,98.85128788573647,142.9926991774258,750.5730851973453,4.243285535848938,2306.0
9852,141.295,275.3963685706342,2578.603056329064,263.8948973147146,2548.691520295197,98.85121121767517,142.9934387614728,750.5730851973453,4.24368273265204,2306.0
9853,141.305,275.3949441782805,2578.6030031187556,263.89679578847705,2548.691520295197,98.85113454961386,142.9941780964508,750.5730851973453,4.244079931511273,2306.0
9854,141.315,275.3935202803449,2578.6029499253405,263.89869363765047,2548.691520295197,98.85105788155255,142.9949171824438,750.5730851973453,4.244477132425944,2306.0
9855,141.325,275.3920968766505,2578.602896748814,263.90059086287596,2548.691520295197,98.85098121349124,142.99565601953552,750.5730851973453,4.244874335395361,2306.0
9856,141.335,275.3906739670209,2578.602843589172,263.90248746356775,2548.691520295197,98.85090454542994,142.99639460780986,750.5730851973453,4.245271540418832,2306.0
9857,141.345,275.3892515512795,2578.6027904464095,263.90438344048835,2548.691520295197,98.85082787736863,142.9971329473505,750.5730851973453,4.2456687474956665,2306.0
9858,141.355,275.38782962924995,2578.6027373205206,263.90627879400387,2548.691520295197,98.85075120930732,142.9978710382413,750.5730851973453,4.246065956625172,2306.0
9859,141.365,275.38640820075597,2578.6026842115007,263.9081735235512,2548.691520295197,98.85067454124602,142.99860888056594,750.5730851973453,4.246463167806657,2306.0
9860,141.375,275.384987265621,2578.602631119345,263.91006763007056,2548.691520295197,98.85059787318471,142.99934647440804,750.5730851973453,4.246860381039429,2306.0
9861,141.385,275.38356682366924,2578.602578044049,263.9119611136882,2548.691520295197,98.8505212051234,143.00008381985134,750.5730851973453,4.2472575963228,2306.0
9862,141.395,275.3821468747242,2578.602524985607,263.913853974449,2548.691520295197,98.8504445370621,143.00082091697948,750.5730851973453,4.247654813656078,2306.0
9863,141.405,275.38072741860987,2578.6024719440143,263.9157462115479,2548.691520295197,98.85036786900079,143.00155776587604,750.5730851973453,4.248052033038573,2306.0
