,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,162.35500000000002,163.45457199099434,2556.8470655524525,620.7796722131848,2548.7022899256235,98.68980884977087,144.11200090982837,750.5500771247014,5.093859244819908,1600.0,-5.0,-6.353411214142657
1,162.365,163.45457199099434,2557.09172769442,620.7853185839349,2548.7022899256235,98.68980884977087,144.09431749922766,750.5500771247014,5.094258032628901,1600.0,-4.999999983849243,-6.3532198386513725
2,162.37500000000003,163.47458725449118,2557.0934011930417,620.6555967453152,2548.7022899256235,98.6897556542023,144.07665090504088,750.3380850254966,5.094656747037411,1600.0,-4.9999999230258325,-6.352740045285843
3,162.38500000000002,163.49458835623116,2557.0942527989846,620.5259991324893,2548.7022899256235,98.68970245830221,144.05896189067204,750.1261319463778,5.095055559332634,1600.0,-5.000000038197436,-6.352261184571239
4,162.395,163.51461980069163,2557.095110594388,620.3962510566381,2548.7022899256235,98.68964926207062,144.04128410577087,749.9141268309577,5.095454322625623,1600.0,-5.000000153289099,-6.351781524222537
5,162.40500000000003,163.53464342111423,2557.0959649288434,620.2666042545893,2548.7022899256235,98.68959606550744,144.0236175052459,749.7021477605142,5.095853037101435,1600.0,-5.000000268633268,-6.35130200185271
6,162.41500000000002,163.55465926112288,2557.0968184585954,620.1370584175863,2548.7022899256235,98.68954286861275,144.00596212368333,749.4901946503201,5.096251702612414,1600.0,-5.000000383973331,-6.350822614386978
7,162.425,163.57466727391795,2557.0976711710928,620.0076137712479,2548.7022899256235,98.68948967138657,143.9883179528759,749.2782675644863,5.09665031918979,1600.0,-5.0000004993095875,-6.350343363045141
8,162.43500000000003,163.5946674612647,2557.098523070314,619.8782702218448,2548.7022899256235,98.68943647382892,143.97068498470924,749.0663664864343,5.097048886864414,1600.0,-5.000000614641679,-6.349864247849368
9,162.44500000000002,163.61465982483213,2557.099374156846,619.7490276770246,2548.7022899256235,98.68938327593987,143.95306321102163,748.8544913997436,5.097447405667342,1600.0,-5.000000729969575,-6.349385268826779
10,162.455,163.63464436635186,2557.1002244312936,619.6198860427434,2548.7022899256235,98.68933007771946,143.93545262365865,748.6426422879063,5.09784587562961,1600.0,-5.000000845293246,-6.348906426002904
11,162.46500000000003,163.65462108755648,2557.101073894259,619.4908452255768,2548.7022899256235,98.68927687916769,143.9178532144727,748.4308191344262,5.0982442967822275,1600.0,-5.000000960612661,-6.348427719403205
12,162.47500000000002,163.67458999017964,2557.101922546344,619.3619051329944,2548.7022899256235,98.68922368028463,143.90026497532347,748.2190219228196,5.098642669156185,1600.0,-5.000001075927794,-6.347949149053071
13,162.485,163.69455107595573,2557.102770388149,619.2330656711205,2548.7022899256235,98.6891704810703,143.8826878980778,748.0072506366145,5.099040992782446,1600.0,-5.000001191238611,-6.34747071497782
14,162.495,163.71450434662017,2557.103617420275,619.1043267472666,2548.7022899256235,98.68911728152479,143.86512197460942,747.7955052593509,5.099439267691956,1600.0,-5.000001306545085,-6.346992417202704
15,162.50500000000002,163.73444980390934,2557.104463643323,618.9756882683638,2548.7022899256235,98.68906408164808,143.84756719679942,747.5837857745807,5.099837493915636,1600.0,-5.000001421847183,-6.34651425575289
16,162.51500000000001,163.75438744956043,2557.105309057892,618.8471501418728,2548.7022899256235,98.68901088144021,143.83002355653582,747.3720921658681,5.100235671484384,1600.0,-5.000001537144878,-6.346036230653492
17,162.525,163.77431728531155,2557.106153664584,618.7187122747645,2548.7022899256235,98.68895768090125,143.81249104571378,747.1604244167889,5.100633800429077,1600.0,-5.000001652438138,-6.345558341929543
18,162.53500000000003,163.7942393129018,2557.106997463997,618.5903745746263,2548.7022899256235,98.68890448003123,143.79496965623557,746.9487825109312,5.1010318807805675,1600.0,-5.000001767726936,-6.345080589606004
19,162.54500000000002,163.81415353407107,2557.1078404567315,618.4621369491562,2548.7022899256235,98.68885127883019,143.7774593800104,746.7371664318947,5.101429912569687,1600.0,-5.000001883011241,-6.344602973707771
20,162.555,163.83405995056026,2557.1086826433866,618.3339993055237,2548.7022899256235,98.68879807729816,143.75996020895474,746.5255761632914,5.1018278958272445,1600.0,-5.000001998291022,-6.34412549425967
21,162.56500000000003,163.85395856411108,2557.109524024562,618.2059615515469,2548.7022899256235,98.68874487543518,143.74247213499194,746.3140116887447,5.102225830584027,1600.0,-5.000002113566253,-6.34364815128645
22,162.57500000000002,163.87384937646615,2557.110364600856,618.0780235950916,2548.7022899256235,98.6886916732413,143.72499515005245,746.1024729918907,5.102623716870797,1600.0,-5.000002228836899,-6.343170944812792
23,162.585,163.8937323893692,2557.111204372867,617.9501853443649,2548.7022899256235,98.68863847071655,143.70752924607382,745.8909600563767,5.103021554718295,1600.0,-5.000002344102935,-6.342693874863308
24,162.59500000000003,163.9136076045646,2557.1120433411947,617.8224467065479,2548.7022899256235,98.68858526786096,143.69007441500057,745.6794728658622,5.103419344157244,1600.0,-5.000002459364328,-6.3422169414625404
25,162.60500000000002,163.93347502379766,2557.112881506437,617.6948075907836,2548.7022899256235,98.68853206467459,143.67263064878418,745.4680114040185,5.1038170852183375,1600.0,-5.000002574621051,-6.341740144634956
26,162.615,163.95333464881472,2557.113718869191,617.5672679040767,2548.7022899256235,98.68847886115745,143.65519793938338,745.256575654529,5.104214777932252,1600.0,-5.000002689873073,-6.34126348440496
27,162.62500000000003,163.9731864813629,2557.114555430055,617.4398275558713,2548.7022899256235,98.68842565730961,143.63777627876357,745.0451656010886,5.104612422329637,1600.0,-5.0000028051203635,-6.340786960796878
28,162.63500000000002,163.99303052319027,2557.1153911896263,617.3124864541594,2548.7022899256235,98.6883724531311,143.6203656588975,744.8337812274044,5.105010018441125,1600.0,-5.000002920362895,-6.34031057383497
29,162.645,164.01286677604566,2557.1162261485024,617.1852445070265,2548.7022899256235,98.68831924862195,143.60296607176468,744.6224225171951,5.105407566297322,1600.0,-5.000003035600637,-6.3398343235434265
30,162.65500000000003,164.03269524167902,2557.11706030728,617.0581016237185,2548.7022899256235,98.68826604378216,143.58557750935162,744.4110894541913,5.105805065928815,1600.0,-5.000003150833559,-6.339358209946369
31,162.66500000000002,164.05251592184106,2557.117893666557,616.9310577124809,2548.7022899256235,98.68821283861186,143.56819996365198,744.1997820221355,5.106202517366166,1600.0,-5.000003266061634,-6.338882233067838
32,162.675,164.07232881828332,2557.1187262269286,616.8041126827314,2548.7022899256235,98.68815963311101,143.55083342666617,743.988500204782,5.106599920639916,1600.0,-5.00000338128483,-6.33840639293182
33,162.68500000000003,164.09213393275837,2557.1195579889913,616.677266442529,2548.7022899256235,98.68810642727969,143.53347789040177,743.7772439858967,5.106997275780585,1600.0,-5.000003496503119,-6.337930689562221
34,162.69500000000002,164.11193126701954,2557.120388953342,616.550518901301,2548.7022899256235,98.68805322111793,143.5161333468731,743.5660133492577,5.107394582818668,1600.0,-5.000003611716471,-6.3374551229828775
35,162.705,164.13172082282114,2557.121219120576,616.4238699683282,2548.7022899256235,98.68800001462576,143.49879978810162,743.3548082786543,5.10779184178464,1600.0,-5.000003726924856,-6.336979693217561
36,162.71500000000003,164.1515026019183,2557.1220484912888,616.2973195526338,2548.7022899256235,98.68794680780321,143.48147720611567,743.1436287578882,5.108189052708954,1600.0,-5.000003842128245,-6.336504400289971
37,162.72500000000002,164.171276606067,2557.122877066076,616.1708675632168,2548.7022899256235,98.68789360065034,143.4641655929505,742.9324747707726,5.10858621562204,1600.0,-5.0000039573266095,-6.3360292442237345
38,162.735,164.19104283702416,2557.1237048455328,616.0445139103803,2548.7022899256235,98.68784039316719,143.44686494064828,742.7213463011323,5.108983330554305,1600.0,-5.0000040725199195,-6.335554225042412
39,162.745,164.21080129654763,2557.1245318302545,615.918258502899,2548.7022899256235,98.68778718535377,143.42957524125816,742.510243332804,5.109380397536136,1600.0,-5.000004187708145,-6.335079342769489
40,162.75500000000002,164.23055198639602,2557.1253580208345,615.7921012505858,2548.7022899256235,98.68773397721014,143.41229648683614,742.299165849636,5.109777416597898,1600.0,-5.000004302891257,-6.33460459742839
41,162.76500000000001,164.2502949083288,2557.126183417869,615.6660420632372,2548.7022899256235,98.68768076873634,143.3950286694451,742.0881138354886,5.1101743877699315,1600.0,-5.000004418069226,-6.334129989042461
42,162.775,164.27003006410658,2557.1270080219506,615.5400808506795,2548.7022899256235,98.68762755993241,143.37777178115493,741.8770872742335,5.110571311082557,1600.0,-5.000004533242022,-6.333655517634982
43,162.78500000000003,164.2897574554905,2557.127831833674,615.4142175225737,2548.7022899256235,98.68757435079836,143.36052581404232,741.6660861497543,5.1109681865660725,1600.0,-5.000004648409617,-6.333181183229164
44,162.79500000000002,164.30947708424273,2557.128654853633,615.2884519894574,2548.7022899256235,98.68752114133426,143.34329076019083,741.4551104459462,5.111365014250755,1600.0,-5.000004763571982,-6.3327069858481515
45,162.805,164.32918895212632,2557.12947708242,615.1627841605249,2548.7022899256235,98.68746793154013,143.32606661169095,741.2441601467161,5.111761794166857,1600.0,-5.0000048787290865,-6.33223292551501
46,162.81500000000003,164.34889306090523,2557.1302985206303,615.0372139464832,2548.7022899256235,98.68741472141602,143.30885336063997,741.0332352359826,5.112158526344611,1600.0,-5.000004993880903,-6.331759002252744
47,162.82500000000002,164.36858941234416,2557.131119168855,614.9117412580306,2548.7022899256235,98.68736151096195,143.29165099914218,740.822335697676,5.112555210814229,1600.0,-5.000005109027399,-6.331285216084281
48,162.835,164.38827800820872,2557.1319390276876,614.7863660055428,2548.7022899256235,98.68730830017799,143.27445951930855,740.611461515738,5.112951847605896,1600.0,-5.000005224168548,-6.3308115670324945
49,162.84500000000003,164.40795885026546,2557.132758097721,614.6610880982748,2548.7022899256235,98.68725508906414,143.2572789132571,740.4006126741225,5.113348436749782,1600.0,-5.000005339304321,-6.330338055120169
50,162.85500000000002,164.42763194028166,2557.133576379547,614.5359074483806,2548.7022899256235,98.68720187762047,143.24010917311233,740.1897891567942,5.11374497827603,1600.0,-5.000005454434687,-6.329864680370031
51,162.865,164.4472972800257,2557.134393873757,614.4108239661414,2548.7022899256235,98.68714866584702,143.22295029100604,739.9789909477302,5.114141472214762,1600.0,-5.000005569559618,-6.329391442804734
52,162.87500000000003,164.46695487126644,2557.1352105809437,614.2858375615984,2548.7022899256235,98.6870954537438,143.20580225907653,739.7682180309187,5.1145379185960795,1600.0,-5.000005684679086,-6.32891834244687
53,162.88500000000002,164.48660471577395,2557.1360265016992,614.1609481463913,2548.7022899256235,98.68704224131083,143.18866506946895,739.5574703903599,5.1149343174500626,1600.0,-5.000005799793058,-6.328445379318948
54,162.895,164.5062468153191,2557.136841636614,614.0361556314534,2548.7022899256235,98.68698902854823,143.17153871433536,739.3467480100651,5.115330668806767,1600.0,-5.000005914901509,-6.327972553443415
55,162.90500000000003,164.5258811716734,2557.137655986279,613.9114599276674,2548.7022899256235,98.68693581545595,143.15442318583462,739.1360508740576,5.11572697269623,1600.0,-5.000006030004408,-6.327499864842656
56,162.91500000000002,164.54550778660942,2557.1384695512847,613.7868609459632,2548.7022899256235,98.68688260203409,143.1373184761323,738.9253789663721,5.116123229148463,1600.0,-5.000006145101725,-6.327027313538975
57,162.925,164.56512666190048,2557.139282332222,613.6623585982237,2548.7022899256235,98.68682938828263,143.12022457740073,738.714732271055,5.116519438193461,1600.0,-5.000006260193433,-6.326554899554615
58,162.93500000000003,164.58473779932092,2557.140094329683,613.5379527958627,2548.7022899256235,98.68677617420167,143.10314148181925,738.5041107721642,5.116915599861193,1600.0,-5.0000063752795025,-6.326082622911743
59,162.94500000000002,164.60434120064562,2557.1409055442555,613.4136434500168,2548.7022899256235,98.68672295979121,143.08606918157372,738.2935144537687,5.117311714181608,1600.0,-5.000006490359904,-6.325610483632467
60,162.955,164.62393686765057,2557.14171597653,613.2894304720862,2548.7022899256235,98.68666974505132,143.0690076688568,738.0829432999498,5.117707781184633,1600.0,-5.000006605434608,-6.325138481738814
61,162.96500000000003,164.64352480211258,2557.142525627097,613.1653137738399,2548.7022899256235,98.68661652998198,143.05195693586802,737.8723972947995,5.1181038009001725,1600.0,-5.0000067205035865,-6.324666617252754
62,162.97500000000002,164.66310500580926,2557.143334496545,613.0412932678354,2548.7022899256235,98.68656331458328,143.0349169748136,737.6618764224222,5.118499773358112,1600.0,-5.0000068355668095,-6.32419489019618
63,162.985,164.68267748051903,2557.1441425854637,612.9173688646014,2548.7022899256235,98.68651009885522,143.01788777790657,737.4513806669331,5.118895698588311,1600.0,-5.000006950624249,-6.323723300590917
64,162.995,164.7022422280211,2557.144949894441,612.7935404769979,2548.7022899256235,98.68645688279788,143.00086933736648,737.2409100124592,5.119291576620613,1600.0,-5.0000070656758755,-6.323251848458728
65,163.00500000000002,164.72179925009584,2557.1457564240663,612.6698080170357,2548.7022899256235,98.68640366641127,142.9838616454199,737.0304644431388,5.119687407484836,1600.0,-5.00000718072166,-6.3227805338213
66,163.01500000000001,164.74134854852406,2557.1465621749285,612.5461713967194,2548.7022899256235,98.68635044969541,142.9668646943,736.8200439431217,5.120083191210776,1600.0,-5.0000072957615735,-6.32230935670025
67,163.025,164.7608901250875,2557.1473671476156,612.4226305281505,2548.7022899256235,98.68629723265039,142.9498784762466,736.6096484965695,5.12047892782821,1600.0,-5.000007410795589,-6.3218383171171375
68,163.03500000000003,164.780423981569,2557.1481713427147,612.2991853239043,2548.7022899256235,98.6862440152762,142.93290298350627,736.3992780876548,5.120874617366893,1600.0,-5.000007525823675,-6.3213674150934445
69,163.04500000000002,164.79995011975197,2557.1489747608134,612.1758356965905,2548.7022899256235,98.6861907975729,142.9159382083323,736.1889327005621,5.121270259856558,1600.0,-5.000007640845804,-6.320896650650585
70,163.055,164.81946854142075,2557.149777402501,612.0525815584278,2548.7022899256235,98.68613757954053,142.89898414298474,735.9786123194866,5.121665855326914,1600.0,-5.000007755861947,-6.320426023809901
71,163.06500000000003,164.83897924836046,2557.150579268363,611.929422821843,2548.7022899256235,98.68608436117913,142.88204077973018,735.7683169286356,5.122061403807654,1600.0,-5.000007870872075,-6.3199555345926814
72,163.07500000000002,164.85848224235716,2557.1513803589864,611.8063594001219,2548.7022899256235,98.6860311424887,142.86510811084193,735.5580465122277,5.122456905328444,1600.0,-5.000007985876159,-6.319485183020129
73,163.085,164.8779775251977,2557.1521806749583,611.6833912057176,2548.7022899256235,98.68597792346932,142.8481861286001,735.3478010544926,5.122852359918932,1600.0,-5.000008100874171,-6.319014969113386
74,163.09500000000003,164.89746509866967,2557.1529802168666,611.5605181518774,2548.7022899256235,98.68592470412104,142.83127482529127,735.1375805396717,5.123247767608744,1600.0,-5.000008215866081,-6.318544892893528
75,163.10500000000002,164.91694496456162,2557.1537789852946,611.4377401514947,2548.7022899256235,98.68587148444384,142.8143741932089,734.9273849520177,5.123643128427483,1600.0,-5.000008330851862,-6.31807495438156
76,163.115,164.9364171246628,2557.1545769808304,611.3150571174489,2548.7022899256235,98.6858182644378,142.79748422465292,734.7172142757945,5.124038442404734,1600.0,-5.000008445831485,-6.3176051535984215
77,163.12500000000003,164.9558815807634,2557.155374204059,611.1924689629267,2548.7022899256235,98.68576504410294,142.78060491192994,734.5070684952774,5.124433709570057,1600.0,-5.000008560804919,-6.317135490564973
78,163.13500000000002,164.9753383346543,2557.1561706555667,611.0699756019889,2548.7022899256235,98.6857118234393,142.76373624735322,734.2969475947534,5.124828929952992,1600.0,-5.000008675772138,-6.316665965302028
79,163.145,164.9947873881275,2557.1569663359373,610.9475769473122,2548.7022899256235,98.68565860244692,142.74687822324276,734.0868515585204,5.125224103583058,1600.0,-5.000008790733112,-6.316196577830305
80,163.15500000000003,165.01422874297532,2557.157761245758,610.8252729125056,2548.7022899256235,98.68560538112584,142.730030831925,733.8767803708878,5.125619230489754,1600.0,-5.000008905687813,-6.3157273281704835
81,163.16500000000002,165.03366240099137,2557.158555385611,610.7030634110322,2548.7022899256235,98.6855521594761,142.7131940657331,733.6667340161765,5.126014310702555,1600.0,-5.000009020636211,-6.315258216343151
82,163.175,165.0530883639699,2557.1593487560826,610.5809483570254,2548.7022899256235,98.68549893749773,142.6963679170068,733.4567124787184,5.1264093442509155,1600.0,-5.00000913557828,-6.314789242368839
83,163.18500000000003,165.07250663370596,2557.1601413577564,610.4589276638571,2548.7022899256235,98.68544571519077,142.6795523780925,733.246715742857,5.12680433116427,1600.0,-5.000009250513988,-6.314320406268008
84,163.19500000000002,165.09191721199534,2557.160933191217,610.3370012453607,2548.7022899256235,98.68539249255527,142.6627474413431,733.0367437929468,5.127199271472031,1600.0,-5.00000936544331,-6.313851708061051
85,163.205,165.11132010063486,2557.161724257048,610.2151690156062,2548.7022899256235,98.68533926959124,142.64595309911815,732.8267966133538,5.127594165203591,1600.0,-5.000009480366214,-6.313383147768297
86,163.21500000000003,165.13071530142193,2557.1625145558323,610.093430888893,2548.7022899256235,98.68528604629874,142.62916934378376,732.6168741884552,5.127989012388317,1600.0,-5.000009595282673,-6.312914725409998
87,163.22500000000002,165.15010281615497,2557.1633040881534,609.9717867795674,2548.7022899256235,98.68523282267778,142.61239616771263,732.4069765026394,5.128383813055562,1600.0,-5.00000971019266,-6.312446441006348
88,163.235,165.16948264663304,2557.1640928545944,609.8502366008963,2548.7022899256235,98.68517959872844,142.59563356328408,732.1971035403062,5.128778567234651,1600.0,-5.000009825096145,-6.3119782945774725
