,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,608.4000000000001,0.0,2387.503486454984,166.63380263535316,2549.6031427326952,83.11165101650916,68.38777032671209,0.0,13.188919431627701,0,80137.39759637305,0.0
1,608.4050000000001,0.0,3435.0754098202515,166.63380263535316,2549.6031427326952,83.11165101650916,68.3815409863279,0.0,13.189014414642044,0,80137.97472413737,0.0
2,608.4100000000001,0.0,3434.44964649142,166.6043501454607,2549.6031427326952,83.1116412338168,68.37531329749567,0.0,13.189109384678595,0,80138.5517730471,0.0
3,608.4150000000001,0.0,3433.824106047677,166.5749079946564,2549.6031427326952,83.11163145112445,68.36908340643315,0.0,13.189204372019823,0,80139.12892710208,0.0
4,608.4200000000001,0.0,3433.1984014032796,166.54545796408362,2549.6031427326952,83.11162166843208,68.36285461688227,0.0,13.189299350705813,0,80139.70602856683,0.0
5,608.4250000000001,0.0,3432.5728643875905,166.51601567190158,2549.6031427326952,83.11161188573972,68.35662692758895,0.0,13.189394320745677,0,80140.28307749672,0.0
6,608.4300000000001,0.0,3431.9474948444436,166.48658111087204,2549.6031427326952,83.11160210304736,68.35040033938306,0.0,13.189489282132149,0,80140.86007384758,0.0
7,608.4350000000001,0.0,3431.322292826969,166.45715428360845,2549.6031427326952,83.111592320355,68.34417485197501,0.0,13.18958423486676,0,80141.43701762875,0.0
8,608.44,0.0,3430.697258275881,166.42773518735532,2549.6031427326952,83.11158253766264,68.33795046507596,0.0,13.189679178951039,0,80142.0139088495,0.0
9,608.445,0.0,3430.0723911319787,166.39832381947883,2549.6031427326952,83.11157275497028,68.3317271783967,0.0,13.189774114386514,0,80142.59074751912,0.0
10,608.45,0.0,3429.447691336049,166.3689201772565,2549.6031427326952,83.11156297227792,68.3255049916482,0.0,13.189869041174713,0,80143.16753364689,0.0
11,608.455,0.0,3428.8231588289077,166.33952425796596,2549.6031427326952,83.11155318958556,68.31928390454146,0.0,13.189963959317167,0,80143.74426724212,0.0
12,608.46,0.0,3428.198793551393,166.31013605898312,2549.6031427326952,83.1115434068932,68.31306391678766,0.0,13.190058868815402,0,80144.32094831407,0.0
13,608.4650000000001,0.0,3427.574595444369,166.28075557755454,2549.6031427326952,83.11153362420085,68.30684502809801,0.0,13.19015376967095,0,80144.89757687206,0.0
14,608.4700000000001,0.0,3426.9505644487317,166.2513828110325,2549.6031427326952,83.11152384150849,68.30062723818386,0.0,13.190248661885335,0,80145.47415292534,0.0
15,608.4750000000001,0.0,3426.3267005053954,166.22201775672,2549.6031427326952,83.11151405881613,68.29441054675665,0.0,13.190343545460085,0,80146.0506764832,0.0
16,608.4800000000001,0.0,3425.703003555304,166.1926604119117,2549.6031427326952,83.11150427612375,68.2881949535279,0.0,13.190438420396722,0,80146.6271475549,0.0
17,608.4850000000001,0.0,3425.079473539428,166.1633107739175,2549.6031427326952,83.11149449343141,68.28198045820929,0.0,13.19053328669678,0,80147.20356614974,0.0
18,608.4900000000001,0.0,3424.456110398763,166.13396884002907,2549.6031427326952,83.11148471073905,68.27576706051254,0.0,13.190628144361781,0,80147.77993227697,0.0
19,608.4950000000001,0.0,3423.8329140743294,166.1046346076672,2549.6031427326952,83.11147492804668,68.26955476014949,0.0,13.190722993393253,0,80148.35624594589,0.0
20,608.5000000000001,0.0,3423.2098845071755,166.07530807403919,2549.6031427326952,83.11146514535433,68.2633435568321,0.0,13.190817833792716,0,80148.93250716572,0.0
21,608.5050000000001,0.0,3422.587021638376,166.04598923654802,2549.6031427326952,83.11145536266197,68.25713345027239,0.0,13.1909126655617,0,80149.50871594578,0.0
