,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,0.0,710.2319298937135,0.0,0.0,88221.69450640798,2549.4441295098286,100.0,0.0,0.0,0.0,4000,878.981844871994,0.0
1,0.005,715.1082057962082,0.0,0.0,88221.69450640798,2549.6148797730807,100.0,0.022920548084428508,0.0,0.0,4000,878.981844871994,0.0
2,0.01,715.1357999380798,0.00022744551609639178,1.1213264577008242e-05,88221.69450640798,2549.6148797730807,99.99966527158591,0.045842643387943534,0.0,4.775114184255939e-08,4000,878.981844871994,0.0
3,0.015,715.1633414686866,0.000909843478969741,4.485608610120756e-05,88221.69450640798,2549.6148797730807,99.99933054317184,0.06876267484727434,0.0,3.183498994312207e-08,4000,878.981844871994,0.0
4,0.02,715.1908260510784,0.002047071006158911,0.00010092240635886728,88221.69450640798,2549.6148797730807,99.99899581475775,0.09168373878094274,0.0,4.774976841200296e-08,4000,878.981844871994,0.0
5,0.025,715.218257401885,0.003639251024081141,0.00017941828573079271,88221.69450640798,2549.6148797730807,99.99866108634367,0.11460583327043651,0.0,9.550401543411239e-08,4000,878.981844871994,0.0
6,0.03,715.2456355114568,0.0056864448165228855,0.00028034674556171545,88221.69450640798,2549.6148797730807,99.99832635792959,0.13752895590122244,0.0,1.750909213767523e-07,4000,878.981844871994,0.0
7,0.035,715.2729603695708,0.008188713458652191,0.00040371079691129574,88221.69450640798,2549.6148797730807,99.99799162951551,0.1604531045253278,0.0,2.8651192127730913e-07,4000,878.981844871994,0.0
8,0.04,715.3002319663437,0.011146117873720378,0.0005495134433495649,88221.69450640798,2549.6148797730807,99.99765690110142,0.18337827699442263,0.0,4.297684482943368e-07,4000,878.981844871994,0.0
9,0.045,715.3274502919114,0.014558718817115167,0.0007177576801707311,88221.69450640798,2549.6148797730807,99.99732217268735,0.2063044711597623,0.0,6.048619318932934e-07,4000,878.981844871994,0.0
10,0.05,715.3546153364302,0.01842657687629588,0.000908446494389984,88221.69450640798,2549.6148797730807,99.99698744427327,0.22923168487221107,0.0,8.117937985565561e-07,4000,878.981844871994,0.0
11,0.055,715.3817270900753,0.02274975247073794,0.001121582864740759,88221.69450640798,2549.6148797730807,99.99665271585918,0.25215991598224297,0.0,1.0505654717830122e-06,4000,878.981844871994,0.0
12,0.06,715.4087855430419,0.027528305851875275,0.0013571697616718973,88221.69450640798,2549.6148797730807,99.99631798744511,0.2750891623399425,0.0,1.3211783720874532e-06,4000,878.981844871994,0.0
13,0.065,715.4357906855447,0.032762297103042765,0.0016152101473448095,88221.69450640798,2549.6148797730807,99.99598325903104,0.2980194217950056,0.0,1.6236339170000319e-06,4000,878.981844871994,0.0
14,0.07,715.4627425078183,0.03845178613941888,0.001895706975630646,88221.69450640798,2549.6148797730807,99.99564853061695,0.3209506921967403,0.0,1.957933521065719e-06,4000,878.981844871994,0.0
15,0.075,715.4896410001169,0.04459683270796847,0.0021986631921074775,88221.69450640798,2549.6148797730807,99.99531380220287,0.3438829713940673,0.0,2.324078595843762e-06,4000,878.981844871994,0.0
16,0.08,715.5164861527143,0.05119749638738557,0.002524081734057476,88221.69450640798,2549.6148797730807,99.99497907378878,0.3668162572355214,0.0,2.7220705499071443e-06,4000,878.981844871994,0.0
17,0.085,715.5432779559038,0.058253836588036505,0.0028719655304641073,88221.69450640798,2549.6148797730807,99.99464434537471,0.3897505475692516,0.0,3.1519107888420465e-06,4000,878.981844871994,0.0
18,0.09,715.5700163999987,0.06576591255190296,0.0032423175020093275,88221.69450640798,2549.6148797730807,99.99430961696062,0.4126858402430223,0.0,3.613600715247309e-06,4000,878.981844871994,0.0
19,0.095,715.5967014753322,0.07373378335252531,0.0036351405610707856,88221.69450640798,2549.6148797730807,99.99397488854655,0.435622133104214,0.0,4.107141728733892e-06,4000,878.981844871994,0.0
20,0.1,715.6233331722567,0.08215750789494593,0.0040504376117190335,88221.69450640798,2549.6148797730807,99.99364016013246,0.45855942399982397,0.0,4.632535225924344e-06,4000,878.981844871994,0.0
21,0.105,715.6499114811445,0.09103714491565286,0.004488211549714744,88221.69450640798,2549.6148797730807,99.99330543171838,0.48149771077646736,0.0,5.189782600452262e-06,4000,878.981844871994,0.0
22,0.11,715.6764363923878,0.10037275298252342,0.00494846526250593,88221.69450640798,2549.6148797730807,99.9929707033043,0.5044369912803777,0.0,5.778885242961761e-06,4000,878.981844871994,0.0
23,0.115,715.7029078963983,0.11016439049476781,0.005431201629225174,88221.69450640798,2549.6148797730807,99.99263597489022,0.5273772633574075,0.0,6.399844541106942e-06,4000,878.981844871994,0.0
24,0.12,715.7293259836076,0.12041211568287338,0.005936423520686864,88221.69450640798,2549.6148797730807,99.99230124647613,0.55031852485303,0.0,7.052661879551356e-06,4000,878.981844871994,0.0
25,0.125,715.7556906444672,0.1311159866085485,0.006464133799384442,88221.69450640798,2549.6148797730807,99.99196651806206,0.5732607736123385,0.0,7.737338639967482e-06,4000,878.981844871994,0.0
26,0.13,715.7820018694479,0.14227606116466657,0.0070143353194876325,88221.69450640798,2549.6148797730807,99.99163178964797,0.5962040074800486,0.0,8.453876201036184e-06,4000,878.981844871994,0.0
