,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Ground Roll [ft],AOA [deg]
0,353.65,0.16545191706540932,2387.476518306103,166.62968565340773,22.055423626601993,2549.6148797730807,89.84439074619274,68.38689959781806,0.0,7.95236163634976,1,1188,0.0
1,353.655,0.16545191706540932,3434.987938029402,166.62968565340773,22.055423626601993,2549.6148797730807,89.84439074619274,68.37444746734397,0.0,7.952456618154757,1,1188,0.0
2,353.65999999999997,0.16555759351343177,3433.7371422158735,166.57081487840807,22.055423626601993,2549.6148797730807,89.84438087329576,68.36200194513688,0.0,7.952551574017816,1,1188,0.0
3,353.66499999999996,0.16566335251811531,3432.4872377806005,166.51198545322177,22.055423626601993,2549.6148797730807,89.84437100039877,68.34954761062025,0.0,7.95264656447395,1,1188,0.0
4,353.66999999999996,0.16576932515658235,3431.23667609475,166.45312448827613,22.055423626601993,2549.6148797730807,89.84436112750177,68.33709768543196,0.0,7.952741537621946,1,1188,0.0
5,353.67499999999995,0.1658753990008696,3429.98678488708,166.39429447635948,22.055423626601993,2549.6148797730807,89.84435125460479,68.32465215953489,0.0,7.952836493498264,1,1188,0.0
6,353.67999999999995,0.16598157398929242,3428.7375629082862,166.33549535940526,22.055423626601993,2549.6148797730807,89.84434138170778,68.31221103958381,0.0,7.952931432073829,1,1188,0.0
7,353.685,0.16608784991798572,3427.4890105848754,166.276727158262,22.055423626601993,2549.6148797730807,89.8443315088108,68.29977432326362,0.0,7.953026353354779,1,1188,0.0
8,353.69,0.16619422665961409,3426.241127443012,166.2179898512731,22.055423626601993,2549.6148797730807,89.84432163591379,68.28734200827031,0.0,7.953121257347215,1,1188,0.0
9,353.695,0.16630070408690273,3424.9939130102302,166.15928341700038,22.055423626601993,2549.6148797730807,89.8443117630168,68.27491409229538,0.0,7.95321614405726,1,1188,0.0
10,353.7,0.16640728207276825,3423.7473668138614,166.10060783398987,22.055423626601993,2549.6148797730807,89.84430189011981,68.26249057303194,0.0,7.953311013491029,1,1188,0.0
11,353.705,0.1665139604902701,3422.5014883816607,166.04196308067864,22.055423626601993,2549.6148797730807,89.84429201722281,68.25007144817471,0.0,7.953405865654638,1,1188,0.0
12,353.71,0.1666207392126056,3421.2562772417914,165.98334913557056,22.055423626601993,2549.6148797730807,89.84428214432582,68.23765671542002,0.0,7.953500700554198,1,1188,0.0
13,353.715,0.16672761811311576,3420.0117329228324,165.92476597727855,22.055423626601993,2549.6148797730807,89.84427227142882,68.22524637246578,0.0,7.953595518195817,1,1188,0.0
14,353.71999999999997,0.16683459706527987,3418.767854953779,165.86621358429244,22.055423626601993,2549.6148797730807,89.84426239853182,68.21284041701152,0.0,7.9536903185856,1,1188,0.0
15,353.72499999999997,0.16694167594271722,3417.524642864037,165.80769193525379,22.055423626601993,2549.6148797730807,89.84425252563484,68.20043884675836,0.0,7.953785101729649,1,1188,0.0
16,353.72999999999996,0.16704885461918825,3416.282096183424,165.74920100870875,22.055423626601993,2549.6148797730807,89.84424265273783,68.18804165940905,0.0,7.953879867634062,1,1188,0.0
17,353.73499999999996,0.16715613296859264,3415.0402144421746,165.6907407833508,22.055423626601993,2549.6148797730807,89.84423277984085,68.17564885266788,0.0,7.953974616304935,1,1188,0.0
18,353.73999999999995,0.16726351086497107,3413.798997170931,165.6323112377641,22.055423626601993,2549.6148797730807,89.84422290694386,68.16326042424079,0.0,7.9540693477483595,1,1188,0.0
19,353.745,0.16737098818250123,3412.5584439007494,165.5739123506219,22.055423626601993,2549.6148797730807,89.84421303404686,68.1508763718353,0.0,7.954164061970425,1,1188,0.0
20,353.75,0.16747856479550333,3411.318554163098,165.51554410055826,22.055423626601993,2549.6148797730807,89.84420316114988,68.13849669316049,0.0,7.9542587589772165,1,1188,0.0
21,353.755,0.16758624057843222,3410.0793274898506,165.4572064663326,22.055423626601993,2549.6148797730807,89.84419328825287,68.12612138592708,0.0,7.954353438774818,1,1188,0.0
22,353.76,0.167694015405886,3408.8407634132973,165.39889942663243,22.055423626601993,2549.6148797730807,89.84418341535589,68.11375044784734,0.0,7.954448101369307,1,1188,0.0
23,353.765,0.16780188915260066,3407.6028614661336,165.34062296015583,22.055423626601993,2549.6148797730807,89.84417354245889,68.10138387663515,0.0,7.95454274676676,1,1188,0.0
24,353.77,0.16790986169344874,3406.365621181468,165.28237704573104,22.055423626601993,2549.6148797730807,89.8441636695619,68.08902167000598,0.0,7.954637374973253,1,1188,0.0
25,353.775,0.16801793290344408,3405.129042092816,165.22416166198607,22.055423626601993,2549.6148797730807,89.8441537966649,68.07666382567689,0.0,7.9547319859948535,1,1188,0.0
26,353.78,0.16812610265773795,3403.893123734101,165.16597678783387,22.055423626601993,2549.6148797730807,89.8441439237679,68.0643103413665,0.0,7.954826579837627,1,1188,0.0
27,353.78499999999997,0.16823437083161857,3402.657865639654,165.1078224020331,22.055423626601993,2549.6148797730807,89.8441340508709,68.05196121479503,0.0,7.95492115650764,1,1188,0.0
28,353.78999999999996,0.16834273730051358,3401.423267344219,165.04969848338948,22.055423626601993,2549.6148797730807,89.84412417797391,68.03961644368428,0.0,7.955015716010951,1,1188,0.0
29,353.79499999999996,0.16845120193998753,3400.1893283829404,164.9916050107677,22.055423626601993,2549.6148797730807,89.84411430507691,68.02727602575766,0.0,7.955110258353618,1,1188,0.0
30,353.79999999999995,0.16855976462574315,3398.9560482913744,164.9335419630022,22.055423626601993,2549.6148797730807,89.84410443217993,68.0149399587401,0.0,7.955204783541693,1,1188,0.0
31,353.80499999999995,0.1686684252336218,3397.7234266054807,164.8755093189967,22.055423626601993,2549.6148797730807,89.84409455928292,68.00260824035816,0.0,7.955299291581229,1,1188,0.0
32,353.81,0.16877718363960015,3396.4914628616266,164.81750705761797,22.055423626601993,2549.6148797730807,89.84408468638594,67.99028086833994,0.0,7.9553937824782714,1,1188,0.0
33,353.815,0.16888603971979307,3395.260156596583,164.75953515781168,22.055423626601993,2549.6148797730807,89.84407481348894,67.97795784041514,0.0,7.955488256238867,1,1188,0.0
34,353.82,0.1689949933504516,3394.029507347528,164.70159359850862,22.055423626601993,2549.6148797730807,89.84406494059195,67.96563915431504,0.0,7.955582712869057,1,1188,0.0
35,353.825,0.16910404440796656,3392.799514652045,164.64368235858734,22.055423626601993,2549.6148797730807,89.84405506769497,67.95332480777246,0.0,7.955677152374879,1,1188,0.0
36,353.83,0.16921319276886174,3391.570178048121,164.58580141714586,22.055423626601993,2549.6148797730807,89.84404519479796,67.94101479852182,0.0,7.955771574762367,1,1188,0.0
37,353.835,0.1693224383097995,3390.341497074143,164.527950753042,22.055423626601993,2549.6148797730807,89.84403532190098,67.9287091242991,0.0,7.9558659800375535,1,1188,0.0
38,353.84,0.1694317809075784,3389.1134712689077,164.47013034536968,22.055423626601993,2549.6148797730807,89.84402544900398,67.91640778284183,0.0,7.955960368206468,1,1188,0.0
39,353.84499999999997,0.1695412204391331,3387.8861001716105,164.41234017304646,22.055423626601993,2549.6148797730807,89.84401557610698,67.90411077188917,0.0,7.956054739275136,1,1188,0.0
40,353.84999999999997,0.16965075678153377,3386.6593833218517,164.35458021524147,22.055423626601993,2549.6148797730807,89.84400570320999,67.89181808918174,0.0,7.95614909324958,1,1188,0.0
41,353.85499999999996,0.16976038981198782,3385.4333202596313,164.29685045091415,22.055423626601993,2549.6148797730807,89.84399583031299,67.87952973246183,0.0,7.956243430135819,1,1188,0.0
42,353.85999999999996,0.1698701194078357,3384.207910525355,164.23915085920447,22.055423626601993,2549.6148797730807,89.843985957416,67.86724569947323,0.0,7.956337749939869,1,1188,0.0
43,353.86499999999995,0.16997994544655765,3382.983153659826,164.18148141921205,22.055423626601993,2549.6148797730807,89.843976084519,67.85496598796134,0.0,7.956432052667743,1,1188,0.0
44,353.87,0.17008986780576602,3381.7590492042505,164.12384210996132,22.055423626601993,2549.6148797730807,89.843966211622,67.84269059567305,0.0,7.95652633832545,1,1188,0.0
45,353.875,0.170199886363209,3380.535596700235,164.06623291067712,22.055423626601993,2549.6148797730807,89.84395633872502,67.83041952035687,0.0,7.956620606918999,1,1188,0.0
46,353.88,0.17031000099677057,3379.3127956897856,164.00865380046028,22.055423626601993,2549.6148797730807,89.84394646582801,67.81815275976287,0.0,7.956714858454391,1,1188,0.0
47,353.885,0.17042021158446924,3378.0906457153087,163.9511047584972,22.055423626601993,2549.6148797730807,89.84393659293103,67.8058903116426,0.0,7.956809092937629,1,1188,0.0
48,353.89,0.17053051800445768,3376.869146319608,163.89358576393315,22.055423626601993,2549.6148797730807,89.84392672003403,67.79363217374929,0.0,7.9569033103747095,1,1188,0.0
