,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,981.98,16.028580134517917,2546.474967889065,285.9788362835979,3308.313543990299,2549.4318986332737,70.1977682043888,90.19588254588308,750.307952175242,21.943558059705747,150,-3.0,-6.424383277527168
1,981.99,16.028580134517917,2547.731458118772,216.06948521693417,3308.313543990299,2549.4318986332737,70.1977682043888,90.19089453703153,750.307952175242,21.943808260461925,150,-2.9999999586819173,-6.421253890146565
2,982.0,16.029466595396247,2547.7306880009887,216.0674780888977,3308.313543990299,2549.4318986332737,70.19772221579393,90.18590762194687,750.2282793174882,21.94405844046323,150,-2.9999999450550074,-6.420568799285413
3,982.01,16.030352959916726,2547.730596085074,216.04947013280577,3308.313543990299,2549.4318986332737,70.19767622719907,90.18091641484314,750.148613070476,21.94430864813896,150,-2.9999999707885694,-6.419882058854423
4,982.02,16.031240185449022,2547.7305042961652,216.03144103707584,3308.313543990299,2549.4318986332737,70.1976302386042,90.1759266228991,750.0689380084327,21.944558841970366,150,-2.9999999965193624,-6.419194602424234
5,982.03,16.032127257599274,2547.730412269724,216.01342514319347,3308.313543990299,2549.4318986332737,70.19758425000934,90.17093824212596,749.9892673562545,21.944809021980777,150,-3.000000022284253,-6.418507231644554
6,982.04,16.033014177009488,2547.7303202285343,215.99541716676262,3308.313543990299,2549.4318986332737,70.19753826141448,90.16595127660355,749.9096011064976,21.945059188143752,150,-3.0000000480488453,-6.417819945472645
7,982.0500000000001,16.033900942887175,2547.730228172307,215.97741713191067,3308.313543990299,2549.4318986332737,70.19749227281962,90.16096572572408,749.8299392655741,21.945309340463233,150,-3.0000000738131622,-6.417132744554919
8,982.0600000000001,16.034787555273184,2547.7301361012364,215.9594250299999,3308.313543990299,2549.4318986332737,70.19744628422475,90.15598158888615,749.7502818322306,21.945559478943117,150,-3.0000000995771754,-6.41644562887807
9,982.07,16.03567401420729,2547.7300440153326,215.94144085665897,3308.313543990299,2549.4318986332737,70.19740029562989,90.15099886548472,749.6706288052225,21.945809603587335,150,-3.0000001253408835,-6.415758598430119
10,982.08,16.036560319729958,2547.7299519146063,215.92346460767854,3308.313543990299,2549.4318986332737,70.19735430703503,90.14601755491518,749.5909801832992,21.946059714399816,150,-3.000000151104286,-6.4150716531985195
11,982.09,16.037446471881616,2547.7298597990675,215.9054962786007,3308.313543990299,2549.4318986332737,70.19730831844016,90.14103765657319,749.5113359652112,21.946309811384474,150,-3.0000001768673825,-6.4143847931707425
12,982.1,16.038332470702702,2547.7297676687276,215.8875358655222,3308.313543990299,2549.4318986332737,70.1972623298453,90.13605916985469,749.4316961497092,21.94655989454524,150,-3.0000002026301726,-6.413698018334236
13,982.11,16.03921831623364,2547.7296755235966,215.8695833636418,3308.313543990299,2549.4318986332737,70.19721634125045,90.13108209415608,749.3520607355443,21.946809963886025,150,-3.000000228392656,-6.413011328676457
14,982.12,16.040104008514835,2547.7295833636845,215.85163876906327,3308.313543990299,2549.4318986332737,70.19717035265558,90.12610642887392,749.2724297214686,21.94706001941076,150,-3.0000002541548314,-6.412324724184868
15,982.13,16.040989547586694,2547.729491189003,215.83370207730832,3308.313543990299,2549.4318986332737,70.19712436406071,90.12113217340524,749.1928031062342,21.947310061123346,150,-3.0000002799166987,-6.411638204846912
16,982.14,16.0418749334896,2547.729398999562,215.8157732841758,3308.313543990299,2549.4318986332737,70.19707837546585,90.11615932714727,749.1131808885942,21.94756008902771,150,-3.000000305678257,-6.410951770650047
17,982.15,16.04276016626394,2547.7293067953724,215.79785238542695,3308.313543990299,2549.4318986332737,70.197032386871,90.11118788949764,749.033563067302,21.94781010312776,150,-3.0000003314395056,-6.410265421581713
18,982.16,16.043645245950074,2547.7292145764436,215.77993937665545,3308.313543990299,2549.4318986332737,70.19698639827612,90.10621785985428,748.9539496411114,21.94806010342741,150,-3.000000357200445,-6.409579157629362
19,982.1700000000001,16.044530172588363,2547.729122342787,215.7620342537423,3308.313543990299,2549.4318986332737,70.19694040968126,90.10124923761545,748.874340608777,21.948310089930565,150,-3.0000003829610735,-6.408892978780445
20,982.1800000000001,16.04541494621916,2547.729030094413,215.744137012273,3308.313543990299,2549.4318986332737,70.19689442108641,90.09628202217971,748.7947359690537,21.948560062641143,150,-3.0000004087213905,-6.408206885022388
21,982.19,16.046299566882794,2547.728937831331,215.72624764814677,3308.313543990299,2549.4318986332737,70.19684843249155,90.09131621294597,748.7151357206972,21.94881002156304,150,-3.0000004344813966,-6.4075208763426446
22,982.2,16.0471840346196,2547.728845553553,215.708366156948,3308.313543990299,2549.4318986332737,70.19680244389667,90.08635180931347,748.6355398624635,21.94905996670017,150,-3.0000004602410897,-6.406834952728649
23,982.21,16.048068349469883,2547.728753261089,215.6904925344637,3308.313543990299,2549.4318986332737,70.19675645530181,90.0813888106817,748.5559483931091,21.94930989805643,150,-3.0000004860004696,-6.406149114167836
