,Time [s],Thrust [lb],Lift [lb],Drag [lb],Power [hp],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],AOA [deg]
0,732.57,721.1049553655391,2535.3899100759836,175.32700648302801,125108.7300211709,2537.0655493087897,95.57333431206906,75.81580844781857,750.3886007681709,16.15748574921699,2700.0,0.653104382989012
1,732.58,721.1049553655391,2528.845980394696,180.4919057904659,125108.7300211709,2537.0655493087897,95.57333431206906,75.85642193002487,750.3886007681709,16.157696348684897,2700.0,0.6300372431268118
2,732.59,720.6155975867825,2529.1287890329577,180.12936054141042,125090.29710046395,2537.0655493087897,95.57324311539995,75.89699968598268,750.3886007681709,16.157907117375654,2699.9,0.6214904149648177
3,732.6,720.125659490452,2529.2546715771973,180.07696728983794,125071.73902855035,2537.0655493087897,95.57315192189462,75.93772240379552,750.3886007681709,16.1581176603946,2699.8,0.6124131704310343
4,732.61,719.6341559126333,2529.374263065999,180.0372782527399,125053.18095816778,2537.0655493087897,95.57306073155156,75.97841126993524,750.3886007681709,16.158328316487523,2699.7000000000003,0.6032942009606943
5,732.62,719.1427751769894,2529.4939625638954,179.9967650708345,125034.62289220435,2537.0655493087897,95.57296954437074,76.0190666907559,750.3886007681709,16.15853908488814,2699.6000000000004,0.5941979554762753
6,732.63,718.6515941998844,2529.6132188110846,179.95652214340404,125016.06483353992,2537.0655493087897,95.57287836035209,76.05968818662463,750.3886007681709,16.158749966454906,2699.5000000000005,0.585122337499037
7,732.6400000000001,718.1611576421249,2529.732052153768,179.91649783535064,124997.50678506258,2537.0655493087897,95.57278717949556,76.10027576143096,750.3886007681709,16.158960961092195,2699.4000000000005,0.5760674680785045
8,732.6500000000001,717.6715646345068,2529.8504619826303,179.87669383497143,124978.94874965609,2537.0655493087897,95.57269600180113,76.14082937728891,750.3886007681709,16.159172068708333,2699.3000000000006,0.5670332817156415
9,732.6600000000001,717.1828135471062,2529.9684500588282,179.83710902912952,124960.39073020502,2537.0655493087897,95.57260482726872,76.18134906541601,750.3886007681709,16.159383289209025,2699.2000000000007,0.5580197311573524
10,732.6700000000001,716.6949021046369,2530.0860179205793,179.7977430640211,124941.83272959328,2537.0655493087897,95.57251365589832,76.22183487138604,750.3886007681709,16.159594622500183,2699.100000000001,0.5490267525094019
11,732.6800000000001,716.2078279048112,2530.2031673085,179.75859523810567,124923.27475070678,2537.0655493087897,95.57242248768985,76.26228684084523,750.3886007681709,16.159806068487452,2699.000000000001,0.5400542795233187
12,732.69,715.721588553143,2530.3198999875035,179.7196647875951,124904.71679642829,2537.0655493087897,95.57233132264325,76.30270501936509,750.3886007681709,16.160017627076517,2698.900000000001,0.5311022462986346
13,732.7,715.236181664335,2530.436217712201,179.68095095445793,124886.15886964435,2537.0655493087897,95.5722401607585,76.34308945240491,750.3886007681709,16.160229298173203,2698.800000000001,0.5221705871947129
14,732.71,714.7516048625462,2530.552122228343,179.64245298364042,124867.6009732384,2537.0655493087897,95.57214900203553,76.38344018531194,750.3886007681709,16.16044108168346,2698.700000000001,0.5132592368430076
15,732.72,714.2678557813774,2530.6676152727846,179.60417012309543,124849.04311009601,2537.0655493087897,95.57205784647431,76.42375726332162,750.3886007681709,16.16065297751335,2698.6000000000013,0.5043681301454539
16,732.73,713.7849320638011,2530.7826985735414,179.5661016238652,124830.48528310076,2537.0655493087897,95.57196669407477,76.46404073155803,750.3886007681709,16.16086498556908,2698.5000000000014,0.49549720227316474
17,732.74,713.3028313621354,2530.8973738498453,179.5282467401116,124811.92749513802,2537.0655493087897,95.57187554483687,76.5042906350342,750.3886007681709,16.161077105756977,2698.4000000000015,0.4866463886650804
18,732.75,712.8215513379806,2531.011642812192,179.49060472889056,124793.36974909186,2537.0655493087897,95.57178439876057,76.54450701865257,750.3886007681709,16.16128933798349,2698.3000000000015,0.4778156250266318
19,732.7600000000001,712.3410896621841,2531.1255071623973,179.4531748503592,124774.81204784733,2537.0655493087897,95.57169325584583,76.58468992720537,750.3886007681709,16.161501682155194,2698.2000000000016,0.4690048473284061
20,732.7700000000001,711.8614440147871,2531.238968593649,179.41595636761204,124756.25439428914,2537.0655493087897,95.57160211609256,76.62483940537498,750.3886007681709,16.16171413817879,2698.1000000000017,0.4602139918048361
21,732.7800000000001,711.3826120849802,2531.3520287905553,179.3789485468712,124737.69679130182,2537.0655493087897,95.57151097950076,76.66495549773433,750.3886007681709,16.16192670596111,2698.000000000002,0.451442994952873
22,732.7900000000001,710.9045915710554,2531.4646894292,179.34215065719073,124719.13924176966,2537.0655493087897,95.57141984607036,76.70503824874729,750.3886007681709,16.162139385409102,2697.900000000002,0.4426917935306935
23,732.8000000000001,710.4273801803685,2531.57695217719,179.30556197055705,124700.58174857777,2537.0655493087897,95.57132871580129,76.74508770276904,750.3886007681709,16.16235217642984,2697.800000000002,0.43396032455639055
24,732.8100000000001,709.9509756292836,2531.6888186937076,179.26918176210756,124682.02431461052,2537.0655493087897,95.57123758869352,76.78510390404644,750.3886007681709,16.162565078930534,2697.700000000002,0.4252485253066815
25,732.82,709.4753756431362,2531.8002906295615,179.23300930966911,124663.46694275277,2537.0655493087897,95.57114646474702,76.82508689671846,750.3886007681709,16.162778092818495,2697.600000000002,0.4165563333156417
26,732.83,709.0005779561835,2531.9113696272343,179.19704389422998,124644.9096358892,2537.0655493087897,95.5710553439617,76.86503672481646,750.3886007681709,16.162991218001178,2697.5000000000023,0.40788368637339323
27,732.84,708.5265803115608,2532.0220573209326,179.16128479943075,124626.35239690424,2537.0655493087897,95.57096422633757,76.90495343226473,750.3886007681709,16.163204454386147,2697.4000000000024,0.3992305225248787
28,732.85,708.0533804612386,2532.1323553366396,179.12573131210004,124607.79522868253,2537.0655493087897,95.57087311187452,76.94483706288064,750.3886007681709,16.163417801881096,2697.3000000000025,0.3905967800685626
29,732.86,707.5809761659797,2532.2422652921578,179.09038272162803,124589.23813410888,2537.0655493087897,95.57078200057254,76.9846876603752,750.3886007681709,16.163631260393846,2697.2000000000025,0.38198239755519486
30,732.87,707.1093651952932,2532.351788797162,179.05523832057784,124570.68111606801,2537.0655493087897,95.57069089243156,77.02450526835335,750.3886007681709,16.16384482983233,2697.1000000000026,0.37338731378656176
31,732.88,706.6385453273922,2532.4609274532468,179.02029740412885,124552.12417744464,2537.0655493087897,95.57059978745156,77.06428993031433,750.3886007681709,16.1640585101046,2697.0000000000027,0.3648114678142438
32,732.8900000000001,706.1685143491471,2532.5696828539735,178.9855592703853,124533.56732112293,2537.0655493087897,95.57050868563243,77.10404168965205,750.3886007681709,16.164272301118846,2696.900000000003,0.35625479893837664
33,732.9000000000001,705.699270056053,2532.678056584918,178.9510232203841,124515.01054998826,2537.0655493087897,95.5704175869742,77.14376058965547,750.3886007681709,16.16448620278337,2696.800000000003,0.3477172467064373
34,732.9100000000001,705.2308102521725,2532.7860502237168,178.9166885577764,124496.45386692462,2537.0655493087897,95.57032649147676,77.183446673509,750.3886007681709,16.16470021500659,2696.700000000003,0.3391987509120149
35,732.9200000000001,704.7631327501078,2532.893665340117,178.88255458906403,124477.89727481731,2537.0655493087897,95.5702353991401,77.22309998429272,750.3886007681709,16.16491433769705,2696.600000000003,0.3306992515935967
36,732.9300000000001,704.2962353709457,2533.000903496019,178.8486206236578,124459.34077655041,2537.0655493087897,95.57014430996416,77.2627205649829,750.3886007681709,16.165128570763418,2696.500000000003,0.3222186890333782
37,732.94,703.8301159442286,2533.107766245526,178.81488597361204,124440.78437500927,2537.0655493087897,95.57005322394889,77.30230845845232,750.3886007681709,16.165342914114472,2696.4000000000033,0.31375700375604687
38,732.95,703.3647723078985,2533.214255134987,178.78134995387254,124422.22807307793,2537.0655493087897,95.56996214109424,77.34186370747054,750.3886007681709,16.165557367659122,2696.3000000000034,0.30531413652759065
39,732.96,702.900202308269,2533.3203717030456,178.74801188185307,124403.67187364136,2537.0655493087897,95.56987106140014,77.38138635470439,750.3886007681709,16.16577193130639,2696.2000000000035,0.296890028354134
40,732.97,702.4364037999765,2533.4261174806825,178.7148710780063,124385.11577958427,2537.0655493087897,95.56977998486657,77.42087644271821,750.3886007681709,16.165986604965422,2696.1000000000035,0.2884846204807334
41,732.98,701.9733746459418,2533.5314939912614,178.68192686539078,124366.55979379134,2537.0655493087897,95.56968891149349,77.46033401397425,750.3886007681709,16.16620138854547,2696.0000000000036,0.2800978543902266
42,732.99,701.5111127173274,2533.6365027505744,178.64917856962958,124348.00391914709,2537.0655493087897,95.56959784128082,77.49975911083307,750.3886007681709,16.166416281955918,2695.9000000000037,0.27172967180205326
43,733.0,701.0496158935019,2533.7411452668857,178.61662551923013,124329.44815853651,2537.0655493087897,95.56950677422853,77.53915177555378,750.3886007681709,16.16663128510627,2695.800000000004,0.26338001467109956
44,733.0100000000001,700.5888820619931,2533.845423040975,178.58426704526832,124310.89251484402,2537.0655493087897,95.56941571033659,77.57851205029446,750.3886007681709,16.166846397906138,2695.700000000004,0.25504882518655947
45,733.0200000000001,700.1289091184543,2533.9493375661846,178.5521024814683,124292.3369909545,2537.0655493087897,95.5693246496049,77.61783997711257,750.3886007681709,16.167061620265255,2695.600000000004,0.24673604577077057
46,733.0300000000001,699.6696949666207,2534.052890328457,178.5201311642807,124273.78158975253,2537.0655493087897,95.56923359203346,77.65713559796511,750.3886007681709,16.167276952093477,2695.500000000004,0.23844161907808825
47,733.0400000000001,699.2112375182718,2534.1560828063843,178.4883524326881,124255.2263141229,2537.0655493087897,95.56914253762218,77.69639895470917,750.3886007681709,16.167492393300773,2695.400000000004,0.23016548799375336
48,733.0500000000001,698.7535346931919,2534.2589164712467,178.45676562834228,124236.67116695034,2537.0655493087897,95.56905148637107,77.73563008910214,750.3886007681709,16.167707943797225,2695.3000000000043,0.22190759563275012
49,733.0600000000001,698.2965844191291,2534.361392787057,178.4253700955734,124218.11615111936,2537.0655493087897,95.56896043828002,77.7748290428021,750.3886007681709,16.167923603493044,2695.2000000000044,0.21366788533870903
50,733.07,697.8403846317611,2534.463513210604,178.39416518111258,124199.56126951489,2537.0655493087897,95.568869393349,77.81399585736817,750.3886007681709,16.16813937229854,2695.1000000000045,0.20544630068278247
51,733.08,697.3849332746516,2534.5652791914918,178.36315023448748,124181.00652502145,2537.0655493087897,95.568778351578,77.8531305742608,750.3886007681709,16.16835525012415,2695.0000000000045,0.19724278546253604
52,733.09,696.9302282992165,2534.666692172183,178.33232460761946,124162.45192052399,2537.0655493087897,95.56868731296692,77.8922332348422,750.3886007681709,16.168571236880435,2694.9000000000046,0.18905728370084818
53,733.1,696.4762676646812,2534.767753588041,178.30168765511667,124143.89745890698,2537.0655493087897,95.56859627751574,77.93130388037653,750.3886007681709,16.168787332478054,2694.8000000000047,0.18088973964482502
54,733.11,696.0230493380477,2534.8684648673707,178.27123873396073,124125.34314305535,2537.0655493087897,95.5685052452244,77.97034255203042,750.3886007681709,16.169003536827788,2694.700000000005,0.17274009776470267
55,733.12,695.5705712940522,2534.9688274314576,178.24097720378776,124106.78897585366,2537.0655493087897,95.56841421609286,78.00934929087312,750.3886007681709,16.169219849840538,2694.600000000005,0.1646083027527587
56,733.13,695.1188315151317,2535.068842694612,178.21090242678753,124088.23496018666,2537.0655493087897,95.56832319012106,78.04832413787699,750.3886007681709,16.169436271427312,2694.500000000005,0.15649429952225757
57,733.1400000000001,694.667827991385,2535.1685120642064,178.18101376745759,124069.68109893923,2537.0655493087897,95.56823216730896,78.0872671339177,750.3886007681709,16.16965280149924,2694.400000000005,0.14839803320635658
58,733.1500000000001,694.2175587205345,2535.2678369407163,178.15131059299102,124051.12739499586,2537.0655493087897,95.56814114765652,78.12617831977467,750.3886007681709,16.169869439967563,2694.300000000005,0.14031944915705807
59,733.1600000000001,693.7680217078927,2535.366818717762,178.12179227287146,124032.57385124148,2537.0655493087897,95.56805013116367,78.1650577361313,750.3886007681709,16.170086186743635,2694.2000000000053,0.13225849294415015
60,733.1700000000001,693.3192149663217,2535.4654587821437,178.09245817913177,124014.02047056064,2537.0655493087897,95.56795911783038,78.20390542357539,750.3886007681709,16.170303041738922,2694.1000000000054,0.1242151103541338
61,733.1800000000001,692.8711365162017,2535.563758513888,178.06330768640484,123995.46725583832,2537.0655493087897,95.5678681076566,78.24272142259937,750.3886007681709,16.170520004865008,2694.0000000000055,0.11618924738921255
62,733.19,692.4237843853892,2535.6617192862795,178.03434017127975,123976.91420995902,2537.0655493087897,95.56777710064227,78.28150577360074,750.3886007681709,16.17073707603359,2693.9000000000055,0.10818085026622404
63,733.2,691.977156609185,2535.7593424659044,178.0055550134313,123958.36133580751,2537.0655493087897,95.56768609678737,78.32025851688226,750.3886007681709,16.17095425515647,2693.8000000000056,0.10018986541559816
64,733.21,691.5312512302996,2535.8566294126867,177.97695159432922,123939.8086362687,2537.0655493087897,95.56759509609181,78.35897969265241,750.3886007681709,16.171171542145572,2693.7000000000057,0.09221623948037161
65,733.22,691.086066298812,2535.9535814799274,177.9485292983062,123921.25611422714,2537.0655493087897,95.56750409855556,78.39766934102556,750.3886007681709,16.17138893691293,2693.600000000006,0.08425991931511101
66,733.23,690.6415998721417,2536.050200014344,177.92028751170787,123902.70377256775,2537.0655493087897,95.56741310417858,78.43632750202245,750.3886007681709,16.171606439370688,2693.500000000006,0.07632085198493943
67,733.24,690.1978500150074,2536.1464863561037,177.89222562356642,123884.1516141752,2537.0655493087897,95.56732211296082,78.47495421557038,750.3886007681709,16.171824049431102,2693.400000000006,0.06839898476449147
68,733.25,689.7548147993954,2536.242441838868,177.86434302503886,123865.59964193423,2537.0655493087897,95.56723112490224,78.51354952150356,750.3886007681709,16.172041767006537,2693.300000000006,0.060494265136927794
69,733.2600000000001,689.3124923045237,2536.3380677898235,177.83663910970157,123847.04785872945,2537.0655493087897,95.56714014000276,78.5521134595635,750.3886007681709,16.17225959200948,2693.200000000006,0.05260664079292798
70,733.2700000000001,688.8708806168111,2536.4333655297214,177.8091132735562,123828.49626744598,2537.0655493087897,95.56704915826236,78.59064606939923,750.3886007681709,16.172477524352512,2693.1000000000063,0.04473605962969618
71,733.2800000000001,688.4299778298345,2536.528336372917,177.7817649147236,123809.94487096815,2537.0655493087897,95.56695817968098,78.62914739056762,750.3886007681709,16.17269556394834,2693.0000000000064,0.036882469749971225
72,733.2900000000001,687.9897820443056,2536.6229816273994,177.75459343385458,123791.3936721811,2537.0655493087897,95.56686720425859,78.6676174625338,750.3886007681709,16.172913710709782,2692.9000000000065,0.029045819461032796
73,733.3000000000001,687.550291368028,2536.717302594836,177.72759823378453,123772.8426739694,2537.0655493087897,95.5667762319951,78.7060563246713,750.3886007681709,16.173131964549746,2692.8000000000065,0.0212260572737466
74,733.3100000000001,687.1115039158683,2536.8113005706036,177.70077871961678,123754.29187921782,2537.0655493087897,95.56668526289052,78.74446401626248,750.3886007681709,16.17335032538128,2692.7000000000066,0.013423131901568741
75,733.32,686.6734178097212,2536.9049768438254,177.67413429885843,123735.7412908111,2537.0655493087897,95.56659429694474,78.78284057649887,750.3886007681709,16.17356879311751,2692.6000000000067,0.005636992259592688
76,733.33,686.2360311784773,2536.998332697405,177.6476643810137,123717.19091163417,2537.0655493087897,95.56650333415774,78.82118604448135,750.3886007681709,16.173787367671697,2692.500000000007,-0.002132412536432593
