,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min],Pitch [deg],AOA [deg]
0,162.35500000000002,88.28818534216754,2543.8968467005006,315.3016634375987,2548.7022899256235,98.81129215283049,90.214152990081,750.5500771247014,3.7572239704410944,1600.0,-5.0,-3.275650503133064
1,162.365,88.28818534216754,2544.0484728625484,315.3108992542261,2548.7022899256235,98.81129215283049,90.21377624889773,750.5500771247014,3.7574736117213767,1600.0,-4.999999977864571,-3.275347850377978
2,162.37500000000003,88.28867026845737,2544.0480364824552,315.3101772331445,2548.7022899256235,98.81123895726192,90.21339964215822,750.4173700111397,3.75772325143789,1600.0,-4.999999975345061,-3.275326123954974
3,162.38500000000002,88.28915506684085,2544.0480293365194,315.3094818087345,2548.7022899256235,98.81118576148582,90.2130228593527,750.2846637297497,3.7579728932395806,1600.0,-4.999999980058448,-3.2753035554768055
4,162.395,88.28964004290451,2544.0480223065974,315.30878580235844,2548.7022899256235,98.81113256550216,90.2126461649431,750.1519563384986,3.75822253399822,1600.0,-4.999999984767692,-3.2752809668159744
5,162.40500000000003,88.2901249363691,2544.0480152408827,315.30809009006236,2548.7022899256235,98.81107936931096,90.21226955885155,750.0192495027142,3.7584721737152624,1600.0,-4.999999989482026,-3.275258387799793
6,162.41500000000002,88.29060974730949,2544.0480081848887,315.3073946744176,2548.7022899256235,98.81102617291221,90.21189304126014,749.8865432208777,3.7587218123895445,1600.0,-4.999999994194411,-3.275235818329116
7,162.425,88.29109447554488,2544.0480011384802,315.3066995560263,2548.7022899256235,98.81097297630592,90.21151661214037,749.7538374932375,3.758971450021311,1600.0,-4.999999998904851,-3.275213258424929
8,162.43500000000003,88.29157912110085,2544.0479941016915,315.306004734835,2548.7022899256235,98.81091977949207,90.21114027146388,749.6211323196638,3.7592210866108062,1600.0,-5.000000003613341,-3.275190708084231
9,162.44500000000002,88.29206368400274,2544.0479870745194,315.30531021068924,2548.7022899256235,98.81086658247065,90.21076401920217,749.4884277000268,3.759470722158275,1600.0,-5.00000000831988,-3.275168167304098
10,162.455,88.29254816427611,2544.0479800569615,315.3046159833598,2548.7022899256235,98.81081338524172,90.21038785532679,749.3557236341962,3.759720356663962,1600.0,-5.00000001302447,-3.2751456360816102
11,162.46500000000003,88.29303256194648,2544.0479730490147,315.3039220529247,2548.7022899256235,98.81076018780522,90.21001177980921,749.2230201220419,3.7599699901281123,1600.0,-5.000000017727112,-3.275123114413825
12,162.47500000000002,88.29351687703942,2544.0479660506767,315.3032284192733,2548.7022899256235,98.81070699016118,90.209635792621,749.090317163434,3.76021962255097,1600.0,-5.000000022427806,-3.275100602297819
13,162.485,88.29400110958039,2544.0479590619448,315.30253508231874,2548.7022899256235,98.81065379230958,90.2092598937337,748.9576147582421,3.7604692539327806,1600.0,-5.000000027126553,-3.2750780997306608
14,162.495,88.29448525959495,2544.0479520828153,315.30184204183576,2548.7022899256235,98.81060059425045,90.20888408311886,748.8249129063365,3.7607188842737878,1600.0,-5.000000031823353,-3.275055606709426
15,162.50500000000002,88.29496932710849,2544.047945113287,315.3011492977021,2548.7022899256235,98.81054739598375,90.20850836074806,748.6922116075873,3.7609685135742366,1600.0,-5.000000036518205,-3.275033123231184
16,162.51500000000001,88.29545331214663,2544.047938153356,315.30045685003734,2548.7022899256235,98.81049419750953,90.20813272659282,748.5595108618644,3.761218141834371,1600.0,-5.000000041211113,-3.275010649293009
17,162.525,88.29593721473485,2544.0479312030207,315.2997646986458,2548.7022899256235,98.81044099882773,90.20775718062478,748.426810669038,3.7614677690544354,1600.0,-5.000000045902075,-3.2749881848919786
18,162.53500000000003,88.29642103489851,2544.047924262277,315.29907284323923,2548.7022899256235,98.81038779993841,90.2073817228155,748.2941110289783,3.7617173952346743,1600.0,-5.000000050591092,-3.274965730025161
19,162.54500000000002,88.29690477266317,2544.0479173311237,315.2983812839718,2548.7022899256235,98.81033460084151,90.20700635313658,748.1614119415556,3.7619670203753315,1600.0,-5.000000055278165,-3.2749432846896385
